datetime,irr_0,irr_10,irr_2,irr_3,irr_4,irr_5,irr_6,irr_8
2021-09-01T05:30:00Z,0,0,0,0,0,0,0,0
2021-09-01T06:00:00Z,0,0,0,0,0,0,0,0
2021-09-01T06:30:00Z,0,0,0,0,0,0,0,0
2021-09-01T07:00:00Z,0,0,10.8,10.8,21.5,0,0,0
2021-09-01T07:30:00Z,0,10.8,64.6,96.9,129.2,43.1,32.3,21.5
2021-09-01T08:00:00Z,0,32.3,161.5,236.8,183,75.3,96.9,32.3
2021-09-01T08:30:00Z,21.5,53.8,344.4,581.3,269.1,150.7,183,53.8
2021-09-01T09:00:00Z,96.9,139.9,3272.2,1636.1,861.1,699.7,301.4,150.7
2021-09-01T09:30:00Z,53.8,75.3,376.7,968.8,807.3,161.5,592,215.3
2021-09-01T10:00:00Z,473.6,161.5,1054.9,1248.6,2152.8,226,1173.3,2325
2021-09-01T10:30:00Z,118.4,172.2,452.1,2927.8,2927.8,355.2,861.1,441.3
2021-09-01T11:00:00Z,581.3,322.9,979.5,1377.8,10333.4,409,1636.1,2325
2021-09-01T11:30:00Z,592,355.2,1259.4,2669.5,14466.8,441.3,1550,2325
2021-09-01T12:00:00Z,602.8,344.4,1377.8,4650,3788.9,484.4,1377.8,2238.9
2021-09-01T12:30:00Z,592,333.7,1237.9,13777.9,2927.8,1722.2,4133.4,1108.7
2021-09-01T13:00:00Z,279.9,936.5,2583.4,2066.7,1194.8,3444.5,1463.9,462.9
2021-09-01T13:30:00Z,344.4,731.9,5166.7,5511.1,1227.1,3616.7,721.2,376.7
2021-09-01T14:00:00Z,301.4,1248.6,5166.7,1808.3,1216.3,3616.7,839.6,387.5
2021-09-01T14:30:00Z,301.4,495.1,4305.6,10333.4,1980.6,2755.6,2927.8,527.4
2021-09-01T15:00:00Z,473.6,333.7,4133.4,13089,2238.9,2152.8,2411.1,635.1
2021-09-01T15:30:00Z,387.5,387.5,5166.7,9300.1,1636.1,3444.5,2325,398.3
2021-09-01T16:00:00Z,581.3,258.3,2927.8,10333.4,11711.2,527.4,3444.5,2066.7
2021-09-01T16:30:00Z,538.2,236.8,2927.8,12400.1,4477.8,914.9,1980.6,1808.3
2021-09-01T17:00:00Z,505.9,193.8,1237.9,9300.1,6200,473.6,2927.8,1636.1
2021-09-01T17:30:00Z,527.4,172.2,4477.8,8611.2,1980.6,688.9,4305.6,667.4
2021-09-01T18:00:00Z,441.3,129.2,581.3,7577.8,1087.2,1173.3,2152.8,215.3
2021-09-01T18:30:00Z,344.4,96.9,495.1,4305.6,527.4,850.4,1894.5,301.4
2021-09-01T19:00:00Z,269.1,64.6,1636.1,2238.9,366,495.1,656.6,86.1
2021-09-01T19:30:00Z,10.8,32.3,215.3,419.8,226,64.6,150.7,53.8
2021-09-01T20:00:00Z,0,0,32.3,75.3,86.1,10.8,21.5,10.8
2021-09-01T20:30:00Z,0,0,0,0,0,0,0,0
2021-09-01T21:00:00Z,0,0,0,0,0,0,0,0
2021-09-01T21:30:00Z,0,0,0,0,0,0,0,0
2021-09-01T22:00:00Z,0,0,0,0,0,0,0,0
2021-09-01T22:30:00Z,0,0,0,0,0,0,0,0
2021-09-01T23:00:00Z,0,0,0,0,0,0,0,0
2021-09-01T23:30:00Z,0,0,0,0,0,0,0,0
2021-09-02T00:00:00Z,0,0,0,0,0,0,0,0
2021-09-02T00:30:00Z,0,0,0,0,0,0,0,0
2021-09-02T01:00:00Z,0,0,0,0,0,0,0,0
2021-09-02T01:30:00Z,0,0,0,0,0,0,0,0
2021-09-02T02:00:00Z,0,0,0,0,0,0,0,0
2021-09-02T02:30:00Z,0,0,0,0,0,0,0,0
2021-09-02T03:00:00Z,0,0,0,0,0,0,0,0
2021-09-02T03:30:00Z,0,0,0,0,0,0,0,0
2021-09-02T04:00:00Z,0,0,0,0,0,0,0,0
2021-09-02T04:30:00Z,0,0,0,0,0,0,0,0
2021-09-02T05:00:00Z,0,0,0,0,0,0,0,0
2021-09-02T05:30:00Z,0,0,0,0,0,0,0,0
2021-09-02T06:00:00Z,0,0,0,0,0,0,0,0
2021-09-02T06:30:00Z,0,0,0,0,0,0,0,0
2021-09-02T07:00:00Z,0,0,10.8,10.8,21.5,0,0,0
2021-09-02T07:30:00Z,0,10.8,75.3,96.9,118.4,43.1,32.3,21.5
2021-09-02T08:00:00Z,0,32.3,150.7,172.2,183,86.1,53.8,43.1
2021-09-02T08:30:00Z,0,43.1,161.5,215.3,226,118.4,64.6,53.8
2021-09-02T09:00:00Z,150.7,398.3,1141,635.1,430.6,2238.9,215.3,139.9
2021-09-02T09:30:00Z,355.2,1808.3,559.7,678.1,904.2,376.7,269.1,269.1
2021-09-02T10:00:00Z,387.5,2066.7,688.9,721.2,1216.3,473.6,312.2,322.9
2021-09-02T10:30:00Z,290.6,1722.2,1248.6,958,1044.1,1636.1,366,279.9
2021-09-02T11:00:00Z,204.5,893.4,4305.6,2238.9,721.2,3788.9,678.1,269.1
2021-09-02T11:30:00Z,215.3,1065.6,2927.8,1722.2,958,3444.5,1076.4,290.6
2021-09-02T12:00:00Z,301.4,1722.2,2669.5,1463.9,1550,1980.6,527.4,387.5
2021-09-02T12:30:00Z,333.7,1636.1,2152.8,2238.9,1808.3,2669.5,592,398.3
2021-09-02T13:00:00Z,301.4,1324,2927.8,2066.7,1324,3444.5,731.9,376.7
2021-09-02T13:30:00Z,312.2,1001,6200,3788.9,1302.4,3788.9,1334.7,419.8
2021-09-02T14:00:00Z,398.3,538.2,4994.5,11022.3,2066.7,3788.9,1980.6,441.3
2021-09-02T14:30:00Z,441.3,678.1,12400.1,9300.1,1550,3616.7,1636.1,495.1
2021-09-02T15:00:00Z,538.2,355.2,4994.5,22044.6,2927.8,1894.5,3616.7,1227.1
2021-09-02T15:30:00Z,452.1,398.3,5338.9,14466.8,1808.3,2927.8,3616.7,549
2021-09-02T16:00:00Z,484.4,279.9,4477.8,15155.7,2755.6,1636.1,5166.7,1022.6
2021-09-02T16:30:00Z,505.9,247.6,2411.1,17911.2,5338.9,742.7,4305.6,839.6
2021-09-02T17:00:00Z,462.9,226,8611.2,12400.1,4994.5,667.4,4305.6,484.4
2021-09-02T17:30:00Z,387.5,183,7233.4,14466.8,1011.8,2066.7,3444.5,322.9
2021-09-02T18:00:00Z,344.4,139.9,5338.9,8611.2,1216.3,936.5,3100,236.8
2021-09-02T18:30:00Z,441.3,96.9,3788.9,3100,1463.9,301.4,1054.9,538.2
2021-09-02T19:00:00Z,269.1,53.8,247.6,1980.6,516.7,150.7,398.3,226
2021-09-02T19:30:00Z,10.8,21.5,96.9,193.8,247.6,43.1,86.1,64.6
2021-09-02T20:00:00Z,0,0,21.5,43.1,64.6,10.8,10.8,10.8
2021-09-02T20:30:00Z,0,0,0,0,0,0,0,0
2021-09-02T21:00:00Z,0,0,0,0,0,0,0,0
2021-09-02T21:30:00Z,0,0,0,0,0,0,0,0
2021-09-02T22:00:00Z,0,0,0,0,0,0,0,0
2021-09-02T22:30:00Z,0,0,0,0,0,0,0,0
2021-09-02T23:00:00Z,0,0,0,0,0,0,0,0
2021-09-02T23:30:00Z,0,0,0,0,0,0,0,0
2021-09-03T00:00:00Z,0,0,0,0,0,0,0,0
2021-09-03T00:30:00Z,0,0,0,0,0,0,0,0
2021-09-03T01:00:00Z,0,0,0,0,0,0,0,0
2021-09-03T01:30:00Z,0,0,0,0,0,0,0,0
2021-09-03T02:00:00Z,0,0,0,0,0,0,0,0
2021-09-03T02:30:00Z,0,0,0,0,0,0,0,0
2021-09-03T03:00:00Z,0,0,0,0,0,0,0,0
2021-09-03T03:30:00Z,0,0,0,0,0,0,0,0
2021-09-03T04:00:00Z,0,0,0,0,0,0,0,0
2021-09-03T04:30:00Z,0,0,0,0,0,0,0,0
2021-09-03T05:00:00Z,0,0,0,0,0,0,0,0
2021-09-03T05:30:00Z,0,0,0,0,0,0,0,0
2021-09-03T06:00:00Z,0,0,0,0,0,0,0,0
2021-09-03T06:30:00Z,0,0,0,0,0,0,0,0
2021-09-03T07:00:00Z,0,0,0,10.8,10.8,0,0,0
2021-09-03T07:30:00Z,0,10.8,64.6,86.1,107.6,43.1,32.3,21.5
2021-09-03T08:00:00Z,0,21.5,96.9,183,161.5,53.8,75.3,43.1
2021-09-03T08:30:00Z,0,32.3,129.2,269.1,226,53.8,107.6,43.1
2021-09-03T09:00:00Z,129.2,376.7,1808.3,721.2,430.6,1356.3,236.8,139.9
2021-09-03T09:30:00Z,150.7,516.7,1636.1,925.7,495.1,2066.7,376.7,172.2
2021-09-03T10:00:00Z,236.8,904.2,1463.9,796.5,699.7,1550,366,226
2021-09-03T10:30:00Z,172.2,742.7,3788.9,1345.5,699.7,2238.9,527.4,247.6
2021-09-03T11:00:00Z,226,549,5511.1,3961.1,839.6,3272.2,904.2,279.9
2021-09-03T11:30:00Z,215.3,796.5,3444.5,2238.9,904.2,2755.6,731.9,312.2
2021-09-03T12:00:00Z,247.6,1033.3,3272.2,1894.5,1377.8,2755.6,699.7,355.2
2021-09-03T12:30:00Z,279.9,1033.3,4305.6,2325,1205.6,2755.6,764.2,387.5
2021-09-03T13:00:00Z,301.4,914.9,4133.4,2066.7,1377.8,3272.2,925.7,398.3
2021-09-03T13:30:00Z,290.6,850.4,6200,3444.5,1345.5,3444.5,1894.5,409
2021-09-03T14:00:00Z,398.3,764.2,4305.6,5166.7,1345.5,3616.7,1894.5,409
2021-09-03T14:30:00Z,301.4,667.4,6200,4650,1377.8,4133.4,2325,409
2021-09-03T15:00:00Z,355.2,505.9,11022.3,9644.5,1377.8,3616.7,3616.7,430.6
2021-09-03T15:30:00Z,366,441.3,7577.8,16533.4,1550,3272.2,2583.4,387.5
2021-09-03T16:00:00Z,527.4,247.6,4305.6,14466.8,3444.5,1022.6,4477.8,1808.3
2021-09-03T16:30:00Z,473.6,215.3,6544.5,20666.8,2755.6,1033.3,7233.4,1377.8
2021-09-03T17:00:00Z,538.2,172.2,1377.8,6544.5,3616.7,602.8,3272.2,1259.4
2021-09-03T17:30:00Z,527.4,139.9,2238.9,8611.2,3961.1,452.1,2755.6,1216.3
2021-09-03T18:00:00Z,484.4,107.6,1463.9,4133.4,2325,355.2,2755.6,796.5
2021-09-03T18:30:00Z,419.8,75.3,796.5,2927.8,2583.4,215.3,1636.1,742.7
2021-09-03T19:00:00Z,236.8,32.3,301.4,1141,398.3,129.2,409,193.8
2021-09-03T19:30:00Z,10.8,10.8,86.1,150.7,236.8,53.8,53.8,64.6
2021-09-03T20:00:00Z,0,0,21.5,32.3,75.3,10.8,10.8,10.8
2021-09-03T20:30:00Z,0,0,0,0,0,0,0,0
2021-09-03T21:00:00Z,0,0,0,0,0,0,0,0
2021-09-03T21:30:00Z,0,0,0,0,0,0,0,0
2021-09-03T22:00:00Z,0,0,0,0,0,0,0,0
2021-09-03T22:30:00Z,0,0,0,0,0,0,0,0
2021-09-03T23:00:00Z,0,0,0,0,0,0,0,0
2021-09-03T23:30:00Z,0,0,0,0,0,0,0,0
2021-09-04T00:00:00Z,0,0,0,0,0,0,0,0
2021-09-04T00:30:00Z,0,0,0,0,0,0,0,0
2021-09-04T01:00:00Z,0,0,0,0,0,0,0,0
2021-09-04T01:30:00Z,0,0,0,0,0,0,0,0
2021-09-04T02:00:00Z,0,0,0,0,0,0,0,0
2021-09-04T02:30:00Z,0,0,0,0,0,0,0,0
2021-09-04T03:00:00Z,0,0,0,0,0,0,0,0
2021-09-04T03:30:00Z,0,0,0,0,0,0,0,0
2021-09-04T04:00:00Z,0,0,0,0,0,0,0,0
2021-09-04T04:30:00Z,0,0,0,0,0,0,0,0
2021-09-04T05:00:00Z,0,0,0,0,0,0,0,0
2021-09-04T05:30:00Z,0,0,0,0,0,0,0,0
2021-09-04T06:00:00Z,0,0,0,0,0,0,0,0
2021-09-04T06:30:00Z,0,0,0,0,0,0,0,0
2021-09-04T07:00:00Z,0,0,0,0,10.8,0,0,0
2021-09-04T07:30:00Z,0,0,32.3,64.6,75.3,21.5,21.5,10.8
2021-09-04T08:00:00Z,10.8,32.3,139.9,215.3,204.5,86.1,64.6,43.1
2021-09-04T08:30:00Z,32.3,64.6,376.7,527.4,387.5,226,150.7,86.1
2021-09-04T09:00:00Z,43.1,172.2,818.1,441.3,398.3,678.1,183,118.4
2021-09-04T09:30:00Z,107.6,129.2,2497.2,990.3,462.9,2755.6,366,129.2
2021-09-04T10:00:00Z,183,398.3,3616.7,2066.7,764.2,4650,699.7,215.3
2021-09-04T10:30:00Z,193.8,516.7,10333.4,2411.1,775,3272.2,635.1,247.6
2021-09-04T11:00:00Z,236.8,624.3,5511.1,2238.9,882.6,3616.7,688.9,279.9
2021-09-04T11:30:00Z,204.5,764.2,4305.6,1980.6,904.2,3272.2,839.6,312.2
2021-09-04T12:00:00Z,236.8,1054.9,2583.4,1894.5,1044.1,2927.8,635.1,344.4
2021-09-04T12:30:00Z,258.3,1033.3,6200,2411.1,1162.5,2755.6,688.9,344.4
2021-09-04T13:00:00Z,258.3,645.8,3100,2497.2,1162.5,2927.8,914.9,355.2
2021-09-04T13:30:00Z,290.6,678.1,6200,4133.4,1345.5,3444.5,1130.2,398.3
2021-09-04T14:00:00Z,355.2,516.7,4994.5,6200,1463.9,3444.5,1636.1,430.6
2021-09-04T14:30:00Z,602.8,333.7,2755.6,5166.7,12400.1,721.2,2755.6,1980.6
2021-09-04T15:00:00Z,613.5,398.3,2238.9,4477.8,5511.1,505.9,1808.3,2669.5
2021-09-04T15:30:00Z,602.8,635.1,1033.3,1722.2,31689.1,473.6,947.2,1980.6
2021-09-04T16:00:00Z,344.4,376.7,667.4,1065.6,5511.1,344.4,1011.8,1550
2021-09-04T16:30:00Z,452.1,484.4,1291.7,1377.8,7233.4,441.3,656.6,1550
2021-09-04T17:00:00Z,538.2,226,1463.9,6544.5,5511.1,527.4,2669.5,1367
2021-09-04T17:30:00Z,398.3,193.8,828.8,8266.7,2927.8,495.1,3100,624.3
2021-09-04T18:00:00Z,290.6,96.9,785.8,4133.4,2152.8,290.6,2152.8,710.4
2021-09-04T18:30:00Z,322.9,86.1,742.7,1980.6,2238.9,204.5,818.1,936.5
2021-09-04T19:00:00Z,139.9,43.1,215.3,452.1,527.4,86.1,150.7,172.2
2021-09-04T19:30:00Z,21.5,21.5,96.9,193.8,344.4,53.8,86.1,96.9
2021-09-04T20:00:00Z,0,0,21.5,32.3,64.6,0,10.8,10.8
2021-09-04T20:30:00Z,0,0,0,0,0,0,0,0
2021-09-04T21:00:00Z,0,0,0,0,0,0,0,0
2021-09-04T21:30:00Z,0,0,0,0,0,0,0,0
2021-09-04T22:00:00Z,0,0,0,0,0,0,0,0
2021-09-04T22:30:00Z,0,0,0,0,0,0,0,0
2021-09-04T23:00:00Z,0,0,0,0,0,0,0,0
2021-09-04T23:30:00Z,0,0,0,0,0,0,0,0
2021-09-05T00:00:00Z,0,0,0,0,0,0,0,0
2021-09-05T00:30:00Z,0,0,0,0,0,0,0,0
2021-09-05T01:00:00Z,0,0,0,0,0,0,0,0
2021-09-05T01:30:00Z,0,0,0,0,0,0,0,0
2021-09-05T02:00:00Z,0,0,0,0,0,0,0,0
2021-09-05T02:30:00Z,0,0,0,0,0,0,0,0
2021-09-05T03:00:00Z,0,0,0,0,0,0,0,0
2021-09-05T03:30:00Z,0,0,0,0,0,0,0,0
2021-09-05T04:00:00Z,0,0,0,0,0,0,0,0
2021-09-05T04:30:00Z,0,0,0,0,0,0,0,0
2021-09-05T05:00:00Z,0,0,0,0,0,0,0,0
2021-09-05T05:30:00Z,0,0,0,0,0,0,0,0
2021-09-05T06:00:00Z,0,0,0,0,0,0,0,0
2021-09-05T06:30:00Z,0,0,0,0,0,0,0,0
2021-09-05T07:00:00Z,0,0,0,0,0,0,0,0
2021-09-05T07:30:00Z,0,10.8,53.8,96.9,107.6,43.1,32.3,21.5
2021-09-05T08:00:00Z,0,21.5,107.6,172.2,183,75.3,64.6,43.1
2021-09-05T08:30:00Z,21.5,64.6,226,355.2,441.3,172.2,139.9,107.6
2021-09-05T09:00:00Z,129.2,258.3,871.9,678.1,613.5,656.6,236.8,150.7
2021-09-05T09:30:00Z,150.7,333.7,2755.6,1130.2,871.9,1324,387.5,236.8
2021-09-05T10:00:00Z,150.7,495.1,2411.1,1259.4,958,1356.3,441.3,269.1
2021-09-05T10:30:00Z,139.9,398.3,1636.1,1054.9,850.4,1216.3,398.3,247.6
2021-09-05T11:00:00Z,183,764.2,2583.4,1980.6,990.3,1980.6,602.8,290.6
2021-09-05T11:30:00Z,193.8,645.8,2066.7,2497.2,1173.3,2583.4,764.2,333.7
2021-09-05T12:00:00Z,215.3,850.4,2238.9,2755.6,1463.9,1550,613.5,366
2021-09-05T12:30:00Z,269.1,925.7,2238.9,2238.9,1377.8,2152.8,710.4,376.7
2021-09-05T13:00:00Z,258.3,1033.3,3788.9,2152.8,1377.8,2238.9,764.2,376.7
2021-09-05T13:30:00Z,322.9,527.4,4650,4305.6,1636.1,2497.2,1291.7,430.6
2021-09-05T14:00:00Z,538.2,344.4,1722.2,6200,5511.1,850.4,2325,1205.6
2021-09-05T14:30:00Z,527.4,322.9,3272.2,8266.7,3100,1259.4,2497.2,1463.9
2021-09-05T15:00:00Z,495.1,312.2,2755.6,10333.4,4305.6,818.1,3272.2,1377.8
2021-09-05T15:30:00Z,505.9,290.6,1377.8,10333.4,3788.9,796.5,2755.6,1345.5
2021-09-05T16:00:00Z,505.9,258.3,1044.1,8266.7,2755.6,764.2,3444.5,1054.9
2021-09-05T16:30:00Z,441.3,226,1216.3,6200,2927.8,549,2583.4,796.5
2021-09-05T17:00:00Z,409,193.8,1108.7,3788.9,2755.6,452.1,2325,710.4
2021-09-05T17:30:00Z,344.4,172.2,850.4,1636.1,2755.6,322.9,990.3,667.4
2021-09-05T18:00:00Z,279.9,118.4,538.2,1550,1550,204.5,473.6,559.7
2021-09-05T18:30:00Z,226,107.6,366,635.1,1463.9,161.5,279.9,366
2021-09-05T19:00:00Z,86.1,129.2,269.1,344.4,570.5,118.4,129.2,118.4
2021-09-05T19:30:00Z,21.5,32.3,129.2,161.5,301.4,43.1,53.8,43.1
2021-09-05T20:00:00Z,0,0,21.5,43.1,43.1,0,10.8,0
2021-09-05T20:30:00Z,0,0,0,0,0,0,0,0
2021-09-05T21:00:00Z,0,0,0,0,0,0,0,0
2021-09-05T21:30:00Z,0,0,0,0,0,0,0,0
2021-09-05T22:00:00Z,0,0,0,0,0,0,0,0
2021-09-05T22:30:00Z,0,0,0,0,0,0,0,0
2021-09-05T23:00:00Z,0,0,0,0,0,0,0,0
2021-09-05T23:30:00Z,0,0,0,0,0,0,0,0
2021-09-06T00:00:00Z,0,0,0,0,0,0,0,0
2021-09-06T00:30:00Z,0,0,0,0,0,0,0,0
2021-09-06T01:00:00Z,0,0,0,0,0,0,0,0
2021-09-06T01:30:00Z,0,0,0,0,0,0,0,0
2021-09-06T02:00:00Z,0,0,0,0,0,0,0,0
2021-09-06T02:30:00Z,0,0,0,0,0,0,0,0
2021-09-06T03:00:00Z,0,0,0,0,0,0,0,0
2021-09-06T03:30:00Z,0,0,0,0,0,0,0,0
2021-09-06T04:00:00Z,0,0,0,0,0,0,0,0
2021-09-06T04:30:00Z,0,0,0,0,0,0,0,0
2021-09-06T05:00:00Z,0,0,0,0,0,0,0,0
2021-09-06T05:30:00Z,0,0,0,0,0,0,0,0
2021-09-06T06:00:00Z,0,0,0,0,0,0,0,0
2021-09-06T06:30:00Z,0,0,0,0,0,0,0,0
2021-09-06T07:00:00Z,0,0,0,0,10.8,0,0,0
2021-09-06T07:30:00Z,0,10.8,43.1,86.1,96.9,21.5,32.3,21.5
2021-09-06T08:00:00Z,0,21.5,75.3,150.7,183,43.1,53.8,43.1
2021-09-06T08:30:00Z,0,32.3,96.9,204.5,215.3,96.9,75.3,53.8
2021-09-06T09:00:00Z,10.8,53.8,193.8,301.4,312.2,96.9,139.9,86.1
2021-09-06T09:30:00Z,86.1,139.9,516.7,1259.4,828.8,258.3,570.5,172.2
2021-09-06T10:00:00Z,107.6,226,710.4,1377.8,1205.6,990.3,484.4,279.9
2021-09-06T10:30:00Z,129.2,161.5,1324,2497.2,807.3,699.7,419.8,183
2021-09-06T11:00:00Z,473.6,301.4,3616.7,11711.2,5338.9,731.9,2411.1,1377.8
2021-09-06T11:30:00Z,516.7,301.4,3616.7,12400.1,5166.7,904.2,3961.1,1216.3
2021-09-06T12:00:00Z,355.2,538.2,5511.1,7577.8,1463.9,3272.2,2325,462.9
2021-09-06T12:30:00Z,269.1,1894.5,2669.5,1894.5,1722.2,1636.1,505.9,193.8
2021-09-06T13:00:00Z,64.6,312.2,5166.7,2927.8,699.7,645.8,559.7,333.7
2021-09-06T13:30:00Z,247.6,645.8,1722.2,3961.1,1334.7,1377.8,775,247.6
2021-09-06T14:00:00Z,301.4,430.6,2238.9,5166.7,1097.9,1334.7,1808.3,290.6
2021-09-06T14:30:00Z,290.6,462.9,3616.7,9300.1,1980.6,2755.6,1636.1,441.3
2021-09-06T15:00:00Z,333.7,430.6,4477.8,10333.4,1722.2,1894.5,1980.6,376.7
2021-09-06T15:30:00Z,215.3,624.3,7577.8,12400.1,1280.9,4133.4,1377.8,366
2021-09-06T16:00:00Z,355.2,333.7,9300.1,11022.3,1345.5,3444.5,4305.6,333.7
2021-09-06T16:30:00Z,430.6,236.8,3961.1,14466.8,1636.1,1808.3,3444.5,387.5
2021-09-06T17:00:00Z,495.1,204.5,1463.9,12400.1,1334.7,1722.2,2927.8,484.4
2021-09-06T17:30:00Z,409,236.8,4477.8,7577.8,979.5,850.4,1377.8,990.3
2021-09-06T18:00:00Z,226,118.4,7577.8,6200,699.7,1334.7,2066.7,667.4
2021-09-06T18:30:00Z,366,86.1,2927.8,3788.9,947.2,398.3,1550,139.9
2021-09-06T19:00:00Z,161.5,43.1,645.8,1291.7,301.4,161.5,484.4,64.6
2021-09-06T19:30:00Z,10.8,21.5,150.7,279.9,139.9,64.6,107.6,32.3
2021-09-06T20:00:00Z,0,0,53.8,53.8,21.5,10.8,10.8,0
2021-09-06T20:30:00Z,0,0,0,0,0,0,0,0
2021-09-06T21:00:00Z,0,0,0,0,0,0,0,0
2021-09-06T21:30:00Z,0,0,0,0,0,0,0,0
2021-09-06T22:00:00Z,0,0,0,0,0,0,0,0
2021-09-06T22:30:00Z,0,0,0,0,0,0,0,0
2021-09-06T23:00:00Z,0,0,0,0,0,0,0,0
2021-09-06T23:30:00Z,0,0,0,0,0,0,0,0
2021-09-07T00:00:00Z,0,0,0,0,0,0,0,0
2021-09-07T00:30:00Z,0,0,0,0,0,0,0,0
2021-09-07T01:00:00Z,0,0,0,0,0,0,0,0
2021-09-07T01:30:00Z,0,0,0,0,0,0,0,0
2021-09-07T02:00:00Z,0,0,0,0,0,0,0,0
2021-09-07T02:30:00Z,0,0,0,0,0,0,0,0
2021-09-07T03:00:00Z,0,0,0,0,0,0,0,0
2021-09-07T03:30:00Z,0,0,0,0,0,0,0,0
2021-09-07T04:00:00Z,0,0,0,0,0,0,0,0
2021-09-07T04:30:00Z,0,0,0,0,0,0,0,0
2021-09-07T05:00:00Z,0,0,0,0,0,0,0,0
2021-09-07T05:30:00Z,0,0,0,0,0,0,0,0
2021-09-07T06:00:00Z,0,0,0,0,0,0,0,0
2021-09-07T06:30:00Z,0,0,0,0,0,0,0,0
2021-09-07T07:00:00Z,0,0,0,10.8,10.8,0,0,0
2021-09-07T07:30:00Z,0,10.8,53.8,96.9,86.1,32.3,53.8,10.8
2021-09-07T08:00:00Z,0,21.5,96.9,183,129.2,43.1,107.6,21.5
2021-09-07T08:30:00Z,0,32.3,107.6,236.8,161.5,53.8,139.9,32.3
2021-09-07T09:00:00Z,333.7,96.9,2152.8,4994.5,1054.9,731.9,3444.5,150.7
2021-09-07T09:30:00Z,419.8,118.4,1463.9,6544.5,1248.6,656.6,3616.7,247.6
2021-09-07T10:00:00Z,161.5,64.6,473.6,1033.3,1108.7,183,312.2,75.3
2021-09-07T10:30:00Z,21.5,53.8,172.2,344.4,301.4,96.9,226,75.3
2021-09-07T11:00:00Z,484.4,247.6,4477.8,22044.6,1636.1,1894.5,7577.8,538.2
2021-09-07T11:30:00Z,441.3,269.1,4994.5,13089,2066.7,1722.2,7233.4,559.7
2021-09-07T12:00:00Z,312.2,409,6200,9300.1,1463.9,2755.6,2497.2,376.7
2021-09-07T12:30:00Z,193.8,828.8,2066.7,1894.5,1216.3,1980.6,1345.5,312.2
2021-09-07T13:00:00Z,226,742.7,3444.5,3444.5,1151.7,2755.6,1636.1,290.6
2021-09-07T13:30:00Z,441.3,635.1,5166.7,7233.4,1722.2,3444.5,5166.7,505.9
2021-09-07T14:00:00Z,301.4,366,5166.7,6200,1550,2152.8,3100,376.7
2021-09-07T14:30:00Z,419.8,355.2,6544.5,6544.5,1980.6,2066.7,5166.7,452.1
2021-09-07T15:00:00Z,430.6,301.4,4305.6,10677.8,2927.8,1130.2,7233.4,861.1
2021-09-07T15:30:00Z,441.3,269.1,3444.5,8266.7,2755.6,936.5,5166.7,527.4
2021-09-07T16:00:00Z,516.7,258.3,1033.3,5166.7,8611.2,516.7,3100,1980.6
2021-09-07T16:30:00Z,516.7,258.3,1722.2,5338.9,9644.5,516.7,2755.6,1722.2
2021-09-07T17:00:00Z,495.1,204.5,1377.8,2066.7,2755.6,333.7,1722.2,1722.2
2021-09-07T17:30:00Z,409,236.8,592,893.4,6544.5,258.3,678.1,1808.3
2021-09-07T18:00:00Z,376.7,129.2,495.1,1291.7,1808.3,215.3,1076.4,1044.1
2021-09-07T18:30:00Z,161.5,64.6,279.9,344.4,1087.2,107.6,215.3,344.4
2021-09-07T19:00:00Z,53.8,53.8,139.9,258.3,645.8,75.3,150.7,172.2
2021-09-07T19:30:00Z,21.5,21.5,75.3,118.4,290.6,32.3,64.6,53.8
2021-09-07T20:00:00Z,0,0,0,10.8,21.5,0,0,0
2021-09-07T20:30:00Z,0,0,0,0,0,0,0,0
2021-09-07T21:00:00Z,0,0,0,0,0,0,0,0
2021-09-07T21:30:00Z,0,0,0,0,0,0,0,0
2021-09-07T22:00:00Z,0,0,0,0,0,0,0,0
2021-09-07T22:30:00Z,0,0,0,0,0,0,0,0
2021-09-07T23:00:00Z,0,0,0,0,0,0,0,0
2021-09-07T23:30:00Z,0,0,0,0,0,0,0,0
2021-09-08T00:00:00Z,0,0,0,0,0,0,0,0
2021-09-08T00:30:00Z,0,0,0,0,0,0,0,0
2021-09-08T01:00:00Z,0,0,0,0,0,0,0,0
2021-09-08T01:30:00Z,0,0,0,0,0,0,0,0
2021-09-08T02:00:00Z,0,0,0,0,0,0,0,0
2021-09-08T02:30:00Z,0,0,0,0,0,0,0,0
2021-09-08T03:00:00Z,0,0,0,0,0,0,0,0
2021-09-08T03:30:00Z,0,0,0,0,0,0,0,0
2021-09-08T04:00:00Z,0,0,0,0,0,0,0,0
2021-09-08T04:30:00Z,0,0,0,0,0,0,0,0
2021-09-08T05:00:00Z,0,0,0,0,0,0,0,0
2021-09-08T05:30:00Z,0,0,0,0,0,0,0,0
2021-09-08T06:00:00Z,0,0,0,0,0,0,0,0
2021-09-08T06:30:00Z,0,0,0,0,0,0,0,0
2021-09-08T07:00:00Z,0,0,0,0,0,0,0,0
2021-09-08T07:30:00Z,0,10.8,64.6,96.9,86.1,32.3,32.3,10.8
2021-09-08T08:00:00Z,10.8,43.1,236.8,258.3,226,118.4,86.1,43.1
2021-09-08T08:30:00Z,32.3,75.3,247.6,376.7,366,161.5,129.2,75.3
2021-09-08T09:00:00Z,53.8,96.9,366,505.9,462.9,193.8,183,96.9
2021-09-08T09:30:00Z,64.6,183,731.9,861.1,656.6,452.1,312.2,161.5
