date,lake,funct,model,mgO2_day
9/10/20,HOL,Rsd,bayes,0.024102869
9/10/20,HOL,NEPsd,bayes,0.034602078
9/11/20,HOL,GPP,bayes,0.146582317
9/11/20,HOL,GPP,book,0.071825651
9/11/20,HOL,R,bayes,-0.339669955
9/11/20,HOL,R,book,-0.181749529
9/11/20,HOL,NEP,bayes,-0.193087638
9/11/20,HOL,NEP,book,-0.197118925
9/11/20,HOL,GPP2,bayes,0.146582317
9/11/20,HOL,GPP2,book,0.071825651
9/11/20,HOL,R2,bayes,-0.339669955
9/11/20,HOL,R2,book,-0.181749529
9/11/20,HOL,NEP2,bayes,-0.193087638
9/11/20,HOL,NEP2,book,-0.109923878
9/11/20,HOL,NEP3,bayes,-0.193087638
9/11/20,HOL,NEP3,book,-0.109923878
9/11/20,HOL,GPPsd,bayes,0.028761773
9/11/20,HOL,Rsd,bayes,0.028360196
9/11/20,HOL,NEPsd,bayes,0.04039233
9/12/20,HOL,GPP,bayes,0.226866947
9/12/20,HOL,GPP,book,0.237529855
9/12/20,HOL,R,bayes,-0.327072179
9/12/20,HOL,R,book,-0.238429923
9/12/20,HOL,NEP,bayes,-0.100205232
9/12/20,HOL,NEP,book,-0.114285626
9/12/20,HOL,GPP2,bayes,0.226866947
9/12/20,HOL,GPP2,book,0.237529855
9/12/20,HOL,R2,bayes,-0.327072179
9/12/20,HOL,R2,book,-0.238429923
9/12/20,HOL,NEP2,bayes,-0.100205232
9/12/20,HOL,NEP2,book,-9.00E-04
9/12/20,HOL,NEP3,bayes,-0.100205232
9/12/20,HOL,NEP3,book,-9.00E-04
9/12/20,HOL,GPPsd,bayes,0.029250037
9/12/20,HOL,Rsd,bayes,0.029111254
9/12/20,HOL,NEPsd,bayes,0.041267782
9/13/20,HOL,GPP,bayes,0.146563914
9/13/20,HOL,GPP,book,0.361629959
9/13/20,HOL,R,bayes,0.012960945
9/13/20,HOL,R,book,-0.136741364
9/13/20,HOL,NEP,bayes,0.159524859
9/13/20,HOL,NEP,book,0.161437377
9/13/20,HOL,GPP2,bayes,0.146563914
9/13/20,HOL,GPP2,book,0.361629959
9/13/20,HOL,R2,bayes,-0.012960945
9/13/20,HOL,R2,book,-0.136741364
9/13/20,HOL,NEP2,bayes,0.159524859
9/13/20,HOL,NEP2,book,0.224888595
9/13/20,HOL,NEP3,bayes,0.133602968
9/13/20,HOL,NEP3,book,0.224888595
9/13/20,HOL,GPPsd,bayes,0.027987338
9/13/20,HOL,Rsd,bayes,0.027039116
9/13/20,HOL,NEPsd,bayes,0.038915356
9/14/20,HOL,GPP,bayes,0.084706907
9/14/20,HOL,GPP,book,-0.043638716
9/14/20,HOL,R,bayes,-0.105087649
9/14/20,HOL,R,book,0.016342019
9/14/20,HOL,NEP,bayes,-0.020380742
9/14/20,HOL,NEP,book,-0.019716554
9/14/20,HOL,GPP2,bayes,0.084706907
9/14/20,HOL,GPP2,book,0.043638716
9/14/20,HOL,R2,bayes,-0.105087649
9/14/20,HOL,R2,book,-0.016342019
9/14/20,HOL,NEP2,bayes,-0.020380742
9/14/20,HOL,NEP2,book,0.027296697
9/14/20,HOL,NEP3,bayes,-0.020380742
9/14/20,HOL,NEP3,book,0.027296697
9/14/20,HOL,GPPsd,bayes,0.02944114
9/14/20,HOL,Rsd,bayes,0.029067428
9/14/20,HOL,NEPsd,bayes,0.041372649
6/25/20,UPH,GPP,bayes,-0.192061393
6/25/20,UPH,GPP,book,-0.325388993
6/25/20,UPH,R,bayes,0.094450732
6/25/20,UPH,R,book,0.1377116
6/25/20,UPH,NEP,bayes,-0.09761066
6/25/20,UPH,NEP,book,-0.14276495
6/25/20,UPH,GPP2,bayes,0.192061393
6/25/20,UPH,GPP2,book,0.325388993
6/25/20,UPH,R2,bayes,-0.094450732
6/25/20,UPH,R2,book,-0.1377116
6/25/20,UPH,NEP2,bayes,-0.09761066
6/25/20,UPH,NEP2,book,0.187677393
6/25/20,UPH,NEP3,bayes,0.09761066
6/25/20,UPH,NEP3,book,0.187677393
6/25/20,UPH,GPPsd,bayes,0.022812442
6/25/20,UPH,Rsd,bayes,0.020447647
6/25/20,UPH,NEPsd,bayes,0.030635173
6/26/20,UPH,GPP,bayes,-0.247704169
6/26/20,UPH,GPP,book,-0.773387771
6/26/20,UPH,R,bayes,0.119722575
6/26/20,UPH,R,book,0.453952528
6/26/20,UPH,NEP,bayes,-0.127981594
6/26/20,UPH,NEP,book,-0.169293381
6/26/20,UPH,GPP2,bayes,0.247704169
6/26/20,UPH,GPP2,book,0.773387771
6/26/20,UPH,R2,bayes,-0.119722575
6/26/20,UPH,R2,book,-0.453952528
6/26/20,UPH,NEP2,bayes,-0.127981594
6/26/20,UPH,NEP2,book,0.319435242
6/26/20,UPH,NEP3,bayes,0.127981594
6/26/20,UPH,NEP3,book,0.319435242
6/26/20,UPH,GPPsd,bayes,0.027554586
6/26/20,UPH,Rsd,bayes,0.025499348
6/26/20,UPH,NEPsd,bayes,0.037542935
6/27/20,UPH,GPP,bayes,-0.319463054
6/27/20,UPH,GPP,book,-0.173932488
6/27/20,UPH,R,bayes,0.15389224
6/27/20,UPH,R,book,0.01080302
6/27/20,UPH,NEP,bayes,-0.165570814
6/27/20,UPH,NEP,book,-0.160644044
6/27/20,UPH,GPP2,bayes,0.319463054
6/27/20,UPH,GPP2,book,0.173932488
6/27/20,UPH,R2,bayes,-0.15389224
6/27/20,UPH,R2,book,-0.01080302
6/27/20,UPH,NEP2,bayes,-0.165570814
6/27/20,UPH,NEP2,book,0.163129467
6/27/20,UPH,NEP3,bayes,0.165570814
6/27/20,UPH,NEP3,book,0.163129467
6/27/20,UPH,GPPsd,bayes,0.033339786
6/27/20,UPH,Rsd,bayes,0.032950089
6/27/20,UPH,NEPsd,bayes,0.04687483
6/28/20,UPH,GPP,bayes,-0.384594493
6/28/20,UPH,GPP,book,-0.220862711
6/28/20,UPH,R,bayes,0.367510433
6/28/20,UPH,R,book,0.164523317
6/28/20,UPH,NEP,bayes,-0.01708406
6/28/20,UPH,NEP,book,-0.001508765
6/28/20,UPH,GPP2,bayes,0.384594493
6/28/20,UPH,GPP2,book,0.220862711
6/28/20,UPH,R2,bayes,-0.367510433
6/28/20,UPH,R2,book,-0.164523317
6/28/20,UPH,NEP2,bayes,-0.01708406
6/28/20,UPH,NEP2,book,0.056339393
6/28/20,UPH,NEP3,bayes,0.01708406
6/28/20,UPH,NEP3,book,0.056339393
6/28/20,UPH,GPPsd,bayes,0.032681929
6/28/20,UPH,Rsd,bayes,0.0313853
6/28/20,UPH,NEPsd,bayes,0.045311649
6/29/20,UPH,GPP,bayes,-0.175364642
6/29/20,UPH,GPP,book,0.248561206
6/29/20,UPH,R,bayes,-0.022525131
6/29/20,UPH,R,book,-0.389095497
6/29/20,UPH,NEP,bayes,-0.197889773
6/29/20,UPH,NEP,book,-0.27212253
6/29/20,UPH,GPP2,bayes,0.175364642
6/29/20,UPH,GPP2,book,0.248561206
6/29/20,UPH,R2,bayes,-0.022525131
6/29/20,UPH,R2,book,-0.389095497
6/29/20,UPH,NEP2,bayes,-0.197889773
6/29/20,UPH,NEP2,book,-0.140534291
6/29/20,UPH,NEP3,bayes,0.152839511
6/29/20,UPH,NEP3,book,-0.140534291
6/29/20,UPH,GPPsd,bayes,0.034886538
6/29/20,UPH,Rsd,bayes,0.034706743
6/29/20,UPH,NEPsd,bayes,0.049210045
6/30/20,UPH,GPP,bayes,-0.139820838
6/30/20,UPH,GPP,book,-0.329301306
6/30/20,UPH,R,bayes,0.036822535
6/30/20,UPH,R,book,0.170697768
6/30/20,UPH,NEP,bayes,-0.102998303
6/30/20,UPH,NEP,book,-0.102415501
6/30/20,UPH,GPP2,bayes,0.139820838
6/30/20,UPH,GPP2,book,0.329301306
6/30/20,UPH,R2,bayes,-0.036822535
6/30/20,UPH,R2,book,-0.170697768
6/30/20,UPH,NEP2,bayes,-0.102998303
6/30/20,UPH,NEP2,book,0.158603538
6/30/20,UPH,NEP3,bayes,0.102998303
6/30/20,UPH,NEP3,book,0.158603538
6/30/20,UPH,GPPsd,bayes,0.033516237
6/30/20,UPH,Rsd,bayes,0.028973755
6/30/20,UPH,NEPsd,bayes,0.044303687
7/1/20,UPH,GPP,bayes,0.110765231
7/1/20,UPH,GPP,book,0.216895423
7/1/20,UPH,R,bayes,-0.356577649
7/1/20,UPH,R,book,-0.500491226
7/1/20,UPH,NEP,bayes,-0.245812418
7/1/20,UPH,NEP,book,-0.453576046
7/1/20,UPH,GPP2,bayes,0.110765231
7/1/20,UPH,GPP2,book,0.216895423
7/1/20,UPH,R2,bayes,-0.356577649
7/1/20,UPH,R2,book,-0.500491226
7/1/20,UPH,NEP2,bayes,-0.245812418
7/1/20,UPH,NEP2,book,-0.283595803
7/1/20,UPH,NEP3,bayes,-0.245812418
7/1/20,UPH,NEP3,book,-0.283595803
7/1/20,UPH,GPPsd,bayes,0.022207071
7/1/20,UPH,Rsd,bayes,0.024509309
7/1/20,UPH,NEPsd,bayes,0.033073558
7/2/20,UPH,GPP,bayes,-0.037607514
7/2/20,UPH,GPP,book,0.034321574
7/2/20,UPH,R,bayes,-0.095116976
7/2/20,UPH,R,book,-0.20070933
7/2/20,UPH,NEP,bayes,-0.13272449
7/2/20,UPH,NEP,book,-0.234922271
7/2/20,UPH,GPP2,bayes,0.037607514
7/2/20,UPH,GPP2,book,0.034321574
7/2/20,UPH,R2,bayes,-0.095116976
7/2/20,UPH,R2,book,-0.20070933
7/2/20,UPH,NEP2,bayes,-0.13272449
7/2/20,UPH,NEP2,book,-0.166387757
7/2/20,UPH,NEP3,bayes,-0.057509462
7/2/20,UPH,NEP3,book,-0.166387757
7/2/20,UPH,GPPsd,bayes,0.014036047
7/2/20,UPH,Rsd,bayes,0.013703749
7/2/20,UPH,NEPsd,bayes,0.019616405
7/3/20,UPH,GPP,bayes,-0.047697211
7/3/20,UPH,GPP,book,0.234168423
7/3/20,UPH,R,bayes,-0.193046894
7/3/20,UPH,R,book,-0.369624308
7/3/20,UPH,NEP,bayes,-0.240744105
7/3/20,UPH,NEP,book,-0.260472826
7/3/20,UPH,GPP2,bayes,0.047697211
7/3/20,UPH,GPP2,book,0.234168423
7/3/20,UPH,R2,bayes,-0.193046894
7/3/20,UPH,R2,book,-0.369624308
7/3/20,UPH,NEP2,bayes,-0.240744105
7/3/20,UPH,NEP2,book,-0.135455884
7/3/20,UPH,NEP3,bayes,-0.145349683
7/3/20,UPH,NEP3,book,-0.135455884
7/3/20,UPH,GPPsd,bayes,0.022689375
7/3/20,UPH,Rsd,bayes,0.022388378
7/3/20,UPH,NEPsd,bayes,0.031875496
7/4/20,UPH,GPP,bayes,-0.243105501
7/4/20,UPH,GPP,book,-0.251294851
7/4/20,UPH,R,bayes,-0.078922268
7/4/20,UPH,R,book,-0.037489975
7/4/20,UPH,NEP,bayes,-0.322027769
7/4/20,UPH,NEP,book,-0.303388347
7/4/20,UPH,GPP2,bayes,0.243105501
7/4/20,UPH,GPP2,book,0.251294851
7/4/20,UPH,R2,bayes,-0.078922268
7/4/20,UPH,R2,book,-0.037489975
7/4/20,UPH,NEP2,bayes,-0.322027769
7/4/20,UPH,NEP2,book,0.213804876
7/4/20,UPH,NEP3,bayes,0.164183233
7/4/20,UPH,NEP3,book,0.213804876
7/4/20,UPH,GPPsd,bayes,0.033134402
7/4/20,UPH,Rsd,bayes,0.03178468
7/4/20,UPH,NEPsd,bayes,0.045914644
7/5/20,UPH,GPP,bayes,-0.221075268
7/5/20,UPH,GPP,book,-0.957975785
7/5/20,UPH,R,bayes,0.218918438
7/5/20,UPH,R,book,0.680240554
7/5/20,UPH,NEP,bayes,-0.002156829
7/5/20,UPH,NEP,book,-0.041831088
7/5/20,UPH,GPP2,bayes,0.221075268
7/5/20,UPH,GPP2,book,0.957975785
7/5/20,UPH,R2,bayes,-0.218918438
7/5/20,UPH,R2,book,-0.680240554
7/5/20,UPH,NEP2,bayes,-0.002156829
7/5/20,UPH,NEP2,book,0.277735231
7/5/20,UPH,NEP3,bayes,0.002156829
7/5/20,UPH,NEP3,book,0.277735231
7/5/20,UPH,GPPsd,bayes,0.02918217
7/5/20,UPH,Rsd,bayes,0.029325936
7/5/20,UPH,NEPsd,bayes,0.041371603
7/6/20,UPH,GPP,bayes,-0.607870193
7/6/20,UPH,GPP,book,-0.530884303
7/6/20,UPH,R,bayes,0.403079837
7/6/20,UPH,R,book,0.234716459
7/6/20,UPH,NEP,bayes,-0.204790356
7/6/20,UPH,NEP,book,-0.216170256
7/6/20,UPH,GPP2,bayes,0.607870193
7/6/20,UPH,GPP2,book,0.530884303
7/6/20,UPH,R2,bayes,-0.403079837
7/6/20,UPH,R2,book,-0.234716459
7/6/20,UPH,NEP2,bayes,-0.204790356
7/6/20,UPH,NEP2,book,0.296167844
7/6/20,UPH,NEP3,bayes,0.204790356
7/6/20,UPH,NEP3,book,0.296167844
7/6/20,UPH,GPPsd,bayes,0.047873063
7/6/20,UPH,Rsd,bayes,0.047645273
7/6/20,UPH,NEPsd,bayes,0.067541855
7/7/20,UPH,GPP,bayes,-0.054411566
7/7/20,UPH,GPP,book,0.244839687
7/7/20,UPH,R,bayes,-0.20378112
7/7/20,UPH,R,book,-0.372865913
7/7/20,UPH,NEP,bayes,-0.258192686
7/7/20,UPH,NEP,book,-0.259294211
7/7/20,UPH,GPP2,bayes,0.054411566
7/7/20,UPH,GPP2,book,0.244839687
7/7/20,UPH,R2,bayes,-0.20378112
7/7/20,UPH,R2,book,-0.372865913
7/7/20,UPH,NEP2,bayes,-0.258192686
7/7/20,UPH,NEP2,book,-0.128026226
7/7/20,UPH,NEP3,bayes,-0.149369555
7/7/20,UPH,NEP3,book,-0.128026226
7/7/20,UPH,GPPsd,bayes,0.058703761
7/7/20,UPH,Rsd,bayes,0.058720965
7/7/20,UPH,NEPsd,bayes,0.083031821
7/8/20,UPH,GPP,bayes,0.005016483
7/8/20,UPH,GPP,book,-0.192504217
7/8/20,UPH,R,bayes,-0.142654271
7/8/20,UPH,R,book,0.041455588
7/8/20,UPH,NEP,bayes,-0.137637789
7/8/20,UPH,NEP,book,-0.137609953
7/8/20,UPH,GPP2,bayes,0.005016483
7/8/20,UPH,GPP2,book,0.192504217
7/8/20,UPH,R2,bayes,-0.142654271
7/8/20,UPH,R2,book,-0.041455588
7/8/20,UPH,NEP2,bayes,-0.137637789
7/8/20,UPH,NEP2,book,0.151048629
7/8/20,UPH,NEP3,bayes,-0.137637789
7/8/20,UPH,NEP3,book,0.151048629
7/8/20,UPH,GPPsd,bayes,0.021035439
7/8/20,UPH,Rsd,bayes,0.020146111
7/8/20,UPH,NEPsd,bayes,0.029126543
7/9/20,UPH,GPP,bayes,-0.191913193
7/9/20,UPH,GPP,book,-0.333517184
7/9/20,UPH,R,bayes,0.150399433
7/9/20,UPH,R,book,0.209734707
7/9/20,UPH,NEP,bayes,-0.04151376
7/9/20,UPH,NEP,book,-0.051314276
7/9/20,UPH,GPP2,bayes,0.191913193
7/9/20,UPH,GPP2,book,0.333517184
7/9/20,UPH,R2,bayes,-0.150399433
7/9/20,UPH,R2,book,-0.209734707
7/9/20,UPH,NEP2,bayes,-0.04151376
7/9/20,UPH,NEP2,book,0.123782478
7/9/20,UPH,NEP3,bayes,0.04151376
7/9/20,UPH,NEP3,book,0.123782478
7/9/20,UPH,GPPsd,bayes,0.024471387
7/9/20,UPH,Rsd,bayes,0.024055742
7/9/20,UPH,NEPsd,bayes,0.034315121
7/10/20,UPH,GPP,bayes,-0.062708979
7/10/20,UPH,GPP,book,-0.140218939
7/10/20,UPH,R,bayes,0.045595247
7/10/20,UPH,R,book,0.077939441
7/10/20,UPH,NEP,bayes,-0.017113732
7/10/20,UPH,NEP,book,-0.035463466
7/10/20,UPH,GPP2,bayes,0.062708979
7/10/20,UPH,GPP2,book,0.140218939
7/10/20,UPH,R2,bayes,-0.045595247
7/10/20,UPH,R2,book,-0.077939441
7/10/20,UPH,NEP2,bayes,-0.017113732
7/10/20,UPH,NEP2,book,0.062279498
7/10/20,UPH,NEP3,bayes,0.017113732
7/10/20,UPH,NEP3,book,0.062279498
7/10/20,UPH,GPPsd,bayes,0.046980195
7/10/20,UPH,Rsd,bayes,0.045383043
7/10/20,UPH,NEPsd,bayes,0.065320436
7/11/20,UPH,GPP,bayes,-0.055576637
7/11/20,UPH,GPP,book,1.11037356
7/11/20,UPH,R,bayes,-0.140633453
7/11/20,UPH,R,book,-0.99054801
7/11/20,UPH,NEP,bayes,-0.19621009
7/11/20,UPH,NEP,book,-0.225681967
7/11/20,UPH,GPP2,bayes,0.055576637
7/11/20,UPH,GPP2,book,1.11037356
7/11/20,UPH,R2,bayes,-0.140633453
7/11/20,UPH,R2,book,-0.99054801
7/11/20,UPH,NEP2,bayes,-0.19621009
7/11/20,UPH,NEP2,book,0.11982555
7/11/20,UPH,NEP3,bayes,-0.085056816
7/11/20,UPH,NEP3,book,0.11982555
7/11/20,UPH,GPPsd,bayes,0.041206694
7/11/20,UPH,Rsd,bayes,0.038734895
7/11/20,UPH,NEPsd,bayes,0.056554255
7/12/20,UPH,GPP,bayes,-0.029749513
7/12/20,UPH,GPP,book,0.864752053
7/12/20,UPH,R,bayes,-0.340109857
7/12/20,UPH,R,book,-0.905381047
7/12/20,UPH,NEP,bayes,-0.36985937
7/12/20,UPH,NEP,book,-0.357479913
7/12/20,UPH,GPP2,bayes,0.029749513
7/12/20,UPH,GPP2,book,0.864752053
7/12/20,UPH,R2,bayes,-0.340109857
7/12/20,UPH,R2,book,-0.905381047
7/12/20,UPH,NEP2,bayes,-0.36985937
7/12/20,UPH,NEP2,book,-0.040628994
7/12/20,UPH,NEP3,bayes,-0.310360344
7/12/20,UPH,NEP3,book,-0.040628994
7/12/20,UPH,GPPsd,bayes,0.052681396
7/12/20,UPH,Rsd,bayes,0.052536571
7/12/20,UPH,NEPsd,bayes,0.074400409
7/13/20,UPH,GPP,bayes,-0.044349198
7/13/20,UPH,GPP,book,0.052179745
7/13/20,UPH,R,bayes,-0.134449777
7/13/20,UPH,R,book,-0.172843699
7/13/20,UPH,NEP,bayes,-0.178798974
7/13/20,UPH,NEP,book,-0.181942618
7/13/20,UPH,GPP2,bayes,0.044349198
7/13/20,UPH,GPP2,book,0.052179745
7/13/20,UPH,R2,bayes,-0.134449777
7/13/20,UPH,R2,book,-0.172843699
7/13/20,UPH,NEP2,bayes,-0.178798974
7/13/20,UPH,NEP2,book,-0.120663954
7/13/20,UPH,NEP3,bayes,-0.090100579
7/13/20,UPH,NEP3,book,-0.120663954
7/13/20,UPH,GPPsd,bayes,0.013027772
7/13/20,UPH,Rsd,bayes,0.012458405
7/13/20,UPH,NEPsd,bayes,0.018025945
7/14/20,UPH,GPP,bayes,-0.051446372
7/14/20,UPH,GPP,book,0.070752601
7/14/20,UPH,R,bayes,-0.070158379
7/14/20,UPH,R,book,-0.140490947
7/14/20,UPH,NEP,bayes,-0.121604751
7/14/20,UPH,NEP,book,-0.119348735
7/14/20,UPH,GPP2,bayes,0.051446372
7/14/20,UPH,GPP2,book,0.070752601
7/14/20,UPH,R2,bayes,-0.070158379
7/14/20,UPH,R2,book,-0.140490947
7/14/20,UPH,NEP2,bayes,-0.121604751
7/14/20,UPH,NEP2,book,-0.069738346
7/14/20,UPH,NEP3,bayes,-0.018712007
7/14/20,UPH,NEP3,book,-0.069738346
7/14/20,UPH,GPPsd,bayes,0.011469076
7/14/20,UPH,Rsd,bayes,0.011190339
7/14/20,UPH,NEPsd,bayes,0.016023838
7/15/20,UPH,GPP,bayes,-0.060013139
7/15/20,UPH,GPP,book,-0.112587091
7/15/20,UPH,R,bayes,-0.069642889
7/15/20,UPH,R,book,-0.015226604
7/15/20,UPH,NEP,bayes,-0.129656027
7/15/20,UPH,NEP,book,-0.134031485
7/15/20,UPH,GPP2,bayes,0.060013139
7/15/20,UPH,GPP2,book,0.112587091
7/15/20,UPH,R2,bayes,-0.069642889
7/15/20,UPH,R2,book,-0.015226604
7/15/20,UPH,NEP2,bayes,-0.129656027
7/15/20,UPH,NEP2,book,0.097360487
7/15/20,UPH,NEP3,bayes,-0.00962975
7/15/20,UPH,NEP3,book,0.097360487
7/15/20,UPH,GPPsd,bayes,0.009842398
7/15/20,UPH,Rsd,bayes,0.009346766
7/15/20,UPH,NEPsd,bayes,0.013573313
7/16/20,UPH,GPP,bayes,-3.77E-04
7/16/20,UPH,GPP,book,0.453695226
7/16/20,UPH,R,bayes,-0.131873147
7/16/20,UPH,R,book,-0.432542642
7/16/20,UPH,NEP,bayes,-0.132250193
7/16/20,UPH,NEP,book,-0.129938182
7/16/20,UPH,GPP2,bayes,3.77E-04
7/16/20,UPH,GPP2,book,0.453695226
7/16/20,UPH,R2,bayes,-0.131873147
7/16/20,UPH,R2,book,-0.432542642
7/16/20,UPH,NEP2,bayes,-0.132250193
7/16/20,UPH,NEP2,book,0.021152584
7/16/20,UPH,NEP3,bayes,-0.131496101
7/16/20,UPH,NEP3,book,0.021152584
7/16/20,UPH,GPPsd,bayes,0.017379818
7/16/20,UPH,Rsd,bayes,0.017218096
7/16/20,UPH,NEPsd,bayes,0.024464687
7/17/20,UPH,GPP,bayes,-0.038226078
7/17/20,UPH,GPP,book,0.0041934
7/17/20,UPH,R,bayes,-0.088105553
7/17/20,UPH,R,book,-0.098549285
7/17/20,UPH,NEP,bayes,-0.126331632
7/17/20,UPH,NEP,book,-0.129473508
7/17/20,UPH,GPP2,bayes,0.038226078
7/17/20,UPH,GPP2,book,0.0041934
7/17/20,UPH,R2,bayes,-0.088105553
7/17/20,UPH,R2,book,-0.098549285
7/17/20,UPH,NEP2,bayes,-0.126331632
7/17/20,UPH,NEP2,book,-0.094355885
7/17/20,UPH,NEP3,bayes,-0.049879475
7/17/20,UPH,NEP3,book,-0.094355885
7/17/20,UPH,GPPsd,bayes,0.012359554
7/17/20,UPH,Rsd,bayes,0.012166086
7/17/20,UPH,NEPsd,bayes,0.017342786
7/18/20,UPH,GPP,bayes,-0.073409244
7/18/20,UPH,GPP,book,-0.00515253
7/18/20,UPH,R,bayes,-0.157594038
7/18/20,UPH,R,book,-0.153927889
7/18/20,UPH,NEP,bayes,-0.231003282
7/18/20,UPH,NEP,book,-0.216166647
7/18/20,UPH,GPP2,bayes,0.073409244
7/18/20,UPH,GPP2,book,0.00515253
7/18/20,UPH,R2,bayes,-0.157594038
7/18/20,UPH,R2,book,-0.153927889
7/18/20,UPH,NEP2,bayes,-0.231003282
7/18/20,UPH,NEP2,book,-0.148775359
7/18/20,UPH,NEP3,bayes,-0.084184794
7/18/20,UPH,NEP3,book,-0.148775359
7/18/20,UPH,GPPsd,bayes,0.011360358
7/18/20,UPH,Rsd,bayes,0.011092491
7/18/20,UPH,NEPsd,bayes,0.015877692
7/19/20,UPH,GPP,bayes,-0.012755063
7/19/20,UPH,GPP,book,-0.031029274
7/19/20,UPH,R,bayes,-0.120846244
7/19/20,UPH,R,book,-0.075241514
7/19/20,UPH,NEP,bayes,-0.133601307
7/19/20,UPH,NEP,book,-0.134374491
7/19/20,UPH,GPP2,bayes,0.012755063
7/19/20,UPH,GPP2,book,0.031029274
7/19/20,UPH,R2,bayes,-0.120846244
7/19/20,UPH,R2,book,-0.075241514
7/19/20,UPH,NEP2,bayes,-0.133601307
7/19/20,UPH,NEP2,book,-0.044212239
7/19/20,UPH,NEP3,bayes,-0.108091181
7/19/20,UPH,NEP3,book,-0.044212239
7/19/20,UPH,GPPsd,bayes,0.010751917
7/19/20,UPH,Rsd,bayes,0.010425933
7/19/20,UPH,NEPsd,bayes,0.014976775
7/20/20,UPH,GPP,bayes,-0.098117681
7/20/20,UPH,GPP,book,-0.289279193
7/20/20,UPH,R,bayes,-0.011958598
7/20/20,UPH,R,book,0.133985527
7/20/20,UPH,NEP,bayes,-0.110076279
7/20/20,UPH,NEP,book,-0.107657627
7/20/20,UPH,GPP2,bayes,0.098117681
7/20/20,UPH,GPP2,book,0.289279193
7/20/20,UPH,R2,bayes,-0.011958598
7/20/20,UPH,R2,book,-0.133985527
7/20/20,UPH,NEP2,bayes,-0.110076279
7/20/20,UPH,NEP2,book,0.155293667
7/20/20,UPH,NEP3,bayes,0.086159083
7/20/20,UPH,NEP3,book,0.155293667
7/20/20,UPH,GPPsd,bayes,0.019191414
7/20/20,UPH,Rsd,bayes,0.018766668
7/20/20,UPH,NEPsd,bayes,0.026842097
7/22/20,UPH,GPP,bayes,-0.103915146
7/22/20,UPH,GPP,book,0.53933774
7/22/20,UPH,R,bayes,-0.110421075
7/22/20,UPH,R,book,-0.548718434
7/22/20,UPH,NEP,bayes,-0.21433622
7/22/20,UPH,NEP,book,-0.208980269
7/22/20,UPH,GPP2,bayes,0.103915146
7/22/20,UPH,GPP2,book,0.53933774
7/22/20,UPH,R2,bayes,-0.110421075
7/22/20,UPH,R2,book,-0.548718434
7/22/20,UPH,NEP2,bayes,-0.21433622
7/22/20,UPH,NEP2,book,-0.009380694
7/22/20,UPH,NEP3,bayes,-0.006505929
7/22/20,UPH,NEP3,book,-0.009380694
7/22/20,UPH,GPPsd,bayes,0.027246144
7/22/20,UPH,Rsd,bayes,0.026865066
7/22/20,UPH,NEPsd,bayes,0.038263353
7/23/20,UPH,GPP,bayes,0.12793173
7/23/20,UPH,GPP,book,0.485235257
7/23/20,UPH,R,bayes,-0.368236625
7/23/20,UPH,R,book,-0.550555944
7/23/20,UPH,NEP,bayes,-0.240304895
7/23/20,UPH,NEP,book,-0.265979637
7/23/20,UPH,GPP2,bayes,0.12793173
7/23/20,UPH,GPP2,book,0.485235257
7/23/20,UPH,R2,bayes,-0.368236625
7/23/20,UPH,R2,book,-0.550555944
7/23/20,UPH,NEP2,bayes,-0.240304895
7/23/20,UPH,NEP2,book,-0.065320687
7/23/20,UPH,NEP3,bayes,-0.240304895
7/23/20,UPH,NEP3,book,-0.065320687
7/23/20,UPH,GPPsd,bayes,0.019562271
7/23/20,UPH,Rsd,bayes,0.018776871
7/23/20,UPH,NEPsd,bayes,0.027115555
7/24/20,UPH,GPP,bayes,-0.066571247
7/24/20,UPH,GPP,book,-0.011476111
7/24/20,UPH,R,bayes,-0.029501561
7/24/20,UPH,R,book,-0.071367822
7/24/20,UPH,NEP,bayes,-0.096072807
7/24/20,UPH,NEP,book,-0.109375198
7/24/20,UPH,GPP2,bayes,0.066571247
7/24/20,UPH,GPP2,book,0.011476111
7/24/20,UPH,R2,bayes,-0.029501561
7/24/20,UPH,R2,book,-0.071367822
7/24/20,UPH,NEP2,bayes,-0.096072807
7/24/20,UPH,NEP2,book,-0.059891711
7/24/20,UPH,NEP3,bayes,0.037069686
7/24/20,UPH,NEP3,book,-0.059891711
7/24/20,UPH,GPPsd,bayes,0.011097828
7/24/20,UPH,Rsd,bayes,0.01119148
7/24/20,UPH,NEPsd,bayes,0.015761061
7/25/20,UPH,GPP,bayes,-0.160174696
7/25/20,UPH,GPP,book,-0.21869988
7/25/20,UPH,R,bayes,0.129645686
7/25/20,UPH,R,book,0.129450504
7/25/20,UPH,NEP,bayes,-0.03052901
7/25/20,UPH,NEP,book,-0.042800587
7/25/20,UPH,GPP2,bayes,0.160174696
7/25/20,UPH,GPP2,book,0.21869988
7/25/20,UPH,R2,bayes,-0.129645686
7/25/20,UPH,R2,book,-0.129450504
7/25/20,UPH,NEP2,bayes,-0.03052901
7/25/20,UPH,NEP2,book,0.089249376
7/25/20,UPH,NEP3,bayes,0.03052901
7/25/20,UPH,NEP3,book,0.089249376
7/25/20,UPH,GPPsd,bayes,0.012777843
7/25/20,UPH,Rsd,bayes,0.012267842
7/25/20,UPH,NEPsd,bayes,0.017713645
7/26/20,UPH,GPP,bayes,-0.034030326
7/26/20,UPH,GPP,book,-0.103352397
