datetime,lake,doobs_mgL,do_sat,temp_1m
2020-08-05T00:30:00Z,MCD,8.491,8.03944208675962,19.489
2020-08-05T01:00:00Z,MCD,8.453,8.032614585330592,19.531
2020-08-05T01:30:00Z,MCD,8.467,8.042045723827043,19.473
2020-08-05T02:00:00Z,MCD,8.483,8.055739176237072,19.389
2020-08-05T02:30:00Z,MCD,8.474,8.068163862160336,19.313
2020-08-05T03:00:00Z,MCD,8.478,8.073569290885064,19.28
2020-08-05T03:30:00Z,MCD,8.478,8.09146894084589,19.171
2020-08-05T04:00:00Z,MCD,8.471,8.097066609828948,19.137
2020-08-05T04:30:00Z,MCD,8.464,8.1011868917134109,19.112
2020-08-05T05:00:00Z,MCD,8.468,8.106631316211057,19.079
2020-08-05T05:30:00Z,MCD,8.45,8.110760168704557,19.054
2020-08-05T06:00:00Z,MCD,8.436,8.112247461702685,19.045
2020-08-05T06:30:00Z,MCD,8.434,8.117704978377999,19.012
2020-08-05T07:00:00Z,MCD,8.413,8.115058102925627,19.028
2020-08-05T07:30:00Z,MCD,8.422,8.12051894897766,18.995
2020-08-05T08:00:00Z,MCD,8.416,8.119194513678345,19.003
2020-08-05T08:30:00Z,MCD,8.423,8.12051894897766,18.995
2020-08-05T09:00:00Z,MCD,8.429,8.1135699029367,19.037
2020-08-05T09:30:00Z,MCD,8.419,8.119194513678345,19.003
2020-08-05T10:00:00Z,MCD,8.452,8.13444851329847,18.911
2020-08-05T10:30:00Z,MCD,8.45,8.131626041314412,18.928
2020-08-05T11:00:00Z,MCD,8.471,8.131626041314412,18.928
2020-08-05T11:30:00Z,MCD,8.462,8.126152044037465,18.961
2020-08-05T12:00:00Z,MCD,8.469,8.126152044037465,18.961
2020-08-05T12:30:00Z,MCD,8.458,8.105310864560817,19.087
2020-08-05T13:00:00Z,MCD,8.44,8.059822527946993,19.364
2020-08-05T13:30:00Z,MCD,8.428,8.059822527946993,19.364
2020-08-05T14:00:00Z,MCD,8.458,8.052964574596746,19.406
2020-08-05T14:30:00Z,MCD,8.436,8.031152875331804,19.54
2020-08-05T15:00:00Z,MCD,8.459,8.069473684466516,19.305
2020-08-05T15:30:00Z,MCD,8.485,8.065381731047896,19.33
2020-08-05T16:00:00Z,MCD,8.437,7.996050426513963,19.757
2020-08-05T16:30:00Z,MCD,8.436,7.986553024165071,19.816
2020-08-05T17:00:00Z,MCD,8.428,7.975791839780487,19.883
2020-08-05T17:30:00Z,MCD,8.424,7.979804227228775,19.858
2020-08-05T18:00:00Z,MCD,8.421,7.9543456921114055,20.017
2020-08-05T18:30:00Z,MCD,8.428,7.959777658899193,19.983
2020-08-05T19:00:00Z,MCD,8.408,7.951791723598723,20.033
2020-08-05T19:30:00Z,MCD,8.42,7.947804028225693,20.058
2020-08-05T20:00:00Z,MCD,8.435,7.950355748780068,20.042
2020-08-05T20:30:00Z,MCD,8.462,7.994600388159859,19.766
2020-08-05T21:00:00Z,MCD,8.472,8.00137118905999,19.724
2020-08-05T21:30:00Z,MCD,8.438,7.982534676093275,19.841
2020-08-05T22:00:00Z,MCD,8.375,7.951791723598723,20.033
2020-08-05T22:30:00Z,MCD,8.39,7.951791723598723,20.033
2020-08-05T23:00:00Z,MCD,8.381,7.953068527897943,20.025
2020-08-05T23:30:00Z,MCD,8.362,7.951791723598723,20.033
2020-08-06T00:00:00Z,MCD,8.379,7.965056092808992,19.95
2020-08-06T00:30:00Z,MCD,8.372,7.979804227228775,19.858
2020-08-06T01:00:00Z,MCD,8.373,7.983820161051561,19.833
2020-08-06T01:30:00Z,MCD,8.393,7.996050426513963,19.757
2020-08-06T02:00:00Z,MCD,8.384,8.008152071358396,19.682
2020-08-06T02:30:00Z,MCD,8.384,8.017694668106513,19.623
2020-08-06T03:00:00Z,MCD,8.375,8.02449988682473,19.581
2020-08-06T03:30:00Z,MCD,8.371,8.035376869445827,19.514
2020-08-06T04:00:00Z,MCD,8.371,8.043510921245138,19.464
2020-08-06T04:30:00Z,MCD,8.371,8.057208763661997,19.38
2020-08-06T05:00:00Z,MCD,8.359,8.055739176237072,19.389
2020-08-06T05:30:00Z,MCD,8.362,8.061293425740443,19.355
2020-08-06T06:00:00Z,MCD,8.361,8.065381731047896,19.33
2020-08-06T06:30:00Z,MCD,8.351,8.072258299086604,19.288
2020-08-06T07:00:00Z,MCD,8.358,8.077668555198835,19.255
2020-08-06T07:30:00Z,MCD,8.341,8.083249433667428,19.221
2020-08-06T08:00:00Z,MCD,8.357,8.085878077126214,19.205
2020-08-06T08:30:00Z,MCD,8.347,8.088672659102619,19.188
2020-08-06T09:00:00Z,MCD,8.334,8.085878077126214,19.205
2020-08-06T09:30:00Z,MCD,8.343,8.09146894084589,19.171
2020-08-06T10:00:00Z,MCD,8.338,8.090152831720964,19.179
2020-08-06T10:30:00Z,MCD,8.335,8.088672659102619,19.188
2020-08-06T11:00:00Z,MCD,8.337,8.085878077126214,19.205
2020-08-06T11:30:00Z,MCD,8.322,8.080458146822982,19.238
2020-08-06T12:00:00Z,MCD,8.356,8.085878077126214,19.205
2020-08-06T12:30:00Z,MCD,8.347,8.065381731047896,19.33
2020-08-06T13:00:00Z,MCD,8.343,8.046279797296943,19.447
2020-08-06T13:30:00Z,MCD,8.294,8.033914275764092,19.523
2020-08-06T14:00:00Z,MCD,8.298,8.036677345733027,19.506
2020-08-06T14:30:00Z,MCD,8.291,8.029853970036687,19.548
2020-08-06T15:00:00Z,MCD,8.318,8.027095022045115,19.565
2020-08-06T15:30:00Z,MCD,8.304,8.00540621261576,19.699
2020-08-06T16:00:00Z,MCD,8.302,7.994600388159859,19.766
2020-08-06T16:30:00Z,MCD,8.304,7.993311852937156,19.774
2020-08-06T17:00:00Z,MCD,8.316,7.997339737427242,19.749
2020-08-06T17:30:00Z,MCD,8.379,8.025797270067214,19.573
2020-08-06T18:00:00Z,MCD,8.394,8.03944208675962,19.489
2020-08-06T18:30:00Z,MCD,8.454,8.072258299086604,19.288
2020-08-06T19:00:00Z,MCD,8.39,8.044813713018689,19.456
2020-08-06T19:30:00Z,MCD,8.378,8.046279797296943,19.447
2020-08-06T20:00:00Z,MCD,8.371,8.055739176237072,19.389
2020-08-06T20:30:00Z,MCD,8.4,8.066690758993456,19.322
2020-08-06T21:00:00Z,MCD,8.375,8.051659461126885,19.414
2020-08-06T21:30:00Z,MCD,8.379,8.062601286821929,19.347
2020-08-06T22:00:00Z,MCD,8.424,8.109438533317551,19.062
2020-08-06T22:30:00Z,MCD,8.437,8.13444851329847,18.911
2020-08-06T23:00:00Z,MCD,8.395,8.105310864560817,19.087
2020-08-06T23:30:00Z,MCD,8.349,8.077668555198835,19.255
2020-08-07T00:00:00Z,MCD,8.337,8.080458146822982,19.238
2020-08-07T00:30:00Z,MCD,8.325,8.0763563923409,19.263
2020-08-07T01:00:00Z,MCD,8.295,8.072258299086604,19.288
2020-08-07T01:30:00Z,MCD,8.285,8.08177148230972,19.23
2020-08-07T02:00:00Z,MCD,8.304,8.094266923904655,19.154
2020-08-07T02:30:00Z,MCD,8.36,8.123334637009211,18.978
2020-08-07T03:00:00Z,MCD,8.323,8.124660261384056,18.97
2020-08-07T03:30:00Z,MCD,8.457,8.173642484209019,18.676
2020-08-07T04:00:00Z,MCD,8.368,8.144257544967058,18.852
2020-08-07T04:30:00Z,MCD,8.423,8.158258928255243,18.768
2020-08-07T05:00:00Z,MCD,8.285,8.1331200763832,18.919
2020-08-07T05:30:00Z,MCD,8.299,8.135777332260034,18.903
2020-08-07T06:00:00Z,MCD,8.276,8.149753038644214,18.819
2020-08-07T06:30:00Z,MCD,8.315,8.172302756158231,18.684
2020-08-07T07:00:00Z,MCD,8.334,8.186389220134929,18.6
2020-08-07T07:30:00Z,MCD,8.354,8.201866400124054,18.508
2020-08-07T08:00:00Z,MCD,8.368,8.217395208692515,18.416
2020-08-07T08:30:00Z,MCD,8.362,8.221793177253142,18.39
2020-08-07T09:00:00Z,MCD,8.368,8.234502894845747,18.315
2020-08-07T09:30:00Z,MCD,8.388,8.24452556217792,18.256
2020-08-07T10:00:00Z,MCD,8.384,8.243165296673267,18.264
2020-08-07T10:30:00Z,MCD,8.386,8.246056333856588,18.247
2020-08-07T11:00:00Z,MCD,8.396,8.254569751549568,18.197
2020-08-07T11:30:00Z,MCD,8.369,8.254569751549568,18.197
2020-08-07T12:00:00Z,MCD,8.401,8.25593333623403,18.189
2020-08-07T12:30:00Z,MCD,8.398,8.253206563812052,18.205
2020-08-07T13:00:00Z,MCD,8.435,8.25593333623403,18.189
2020-08-07T13:30:00Z,MCD,8.412,8.24452556217792,18.256
2020-08-07T14:00:00Z,MCD,8.405,8.236030387899072,18.306
2020-08-07T14:30:00Z,MCD,8.414,8.228906356244808,18.348
2020-08-07T15:00:00Z,MCD,8.413,8.22738119081905,18.357
2020-08-07T15:30:00Z,MCD,8.425,8.228906356244808,18.348
2020-08-07T16:00:00Z,MCD,8.405,8.220270334221361,18.399
2020-08-07T16:30:00Z,MCD,8.441,8.224501681601154,18.374
2020-08-07T17:00:00Z,MCD,8.471,8.234502894845747,18.315
2020-08-07T17:30:00Z,MCD,8.5,8.234502894845747,18.315
2020-08-07T18:00:00Z,MCD,8.521,8.24452556217792,18.256
2020-08-07T18:30:00Z,MCD,8.526,8.2516734518711,18.214
2020-08-07T19:00:00Z,MCD,8.556,8.260367729931666,18.163
2020-08-07T19:30:00Z,MCD,8.519,8.250311107080888,18.222
2020-08-07T20:00:00Z,MCD,8.53,8.240276045527876,18.281
2020-08-07T20:30:00Z,MCD,8.475,8.230262477194454,18.34
2020-08-07T21:00:00Z,MCD,8.467,8.23738857879376,18.298
2020-08-07T21:30:00Z,MCD,8.477,8.248778943023671,18.231
2020-08-07T22:00:00Z,MCD,8.471,8.261733003541032,18.155
2020-08-07T22:30:00Z,MCD,8.473,8.266002048563175,18.13
2020-08-07T23:00:00Z,MCD,8.455,8.266002048563175,18.13
2020-08-07T23:30:00Z,MCD,8.457,8.273182804892773,18.088
2020-08-08T00:00:00Z,MCD,8.459,8.277633548386873,18.062
2020-08-08T00:30:00Z,MCD,8.479,8.299262467768113,17.936
2020-08-08T01:00:00Z,MCD,8.459,8.290495914106494,17.987
2020-08-08T01:30:00Z,MCD,8.463,8.294963096166319,17.961
2020-08-08T02:00:00Z,MCD,8.422,8.293416283698411,17.97
2020-08-08T02:30:00Z,MCD,8.428,8.293416283698411,17.97
2020-08-08T03:00:00Z,MCD,8.415,8.289122249886395,17.995
2020-08-08T03:30:00Z,MCD,8.42,8.302188285556651,17.919
2020-08-08T04:00:00Z,MCD,8.445,8.316672004796382,17.835
2020-08-08T04:30:00Z,MCD,8.44,8.326871758583692,17.776
2020-08-08T05:00:00Z,MCD,8.469,8.341431560430205,17.692
2020-08-08T05:30:00Z,MCD,8.455,8.353250990582392,17.624
2020-08-08T06:00:00Z,MCD,8.459,8.360565994348585,17.582
2020-08-08T06:30:00Z,MCD,8.455,8.36789230580056,17.54
2020-08-08T07:00:00Z,MCD,8.464,8.372433319281873,17.514
2020-08-08T07:30:00Z,MCD,8.428,8.372433319281873,17.514
2020-08-08T08:00:00Z,MCD,8.439,8.379777992522788,17.472
2020-08-08T08:30:00Z,MCD,8.45,8.38415522055443,17.447
2020-08-08T09:00:00Z,MCD,8.434,8.381178266756876,17.464
2020-08-08T09:30:00Z,MCD,8.445,8.381178266756876,17.464
2020-08-08T10:00:00Z,MCD,8.457,8.378203177287393,17.481
2020-08-08T10:30:00Z,MCD,8.454,8.370860938131429,17.523
2020-08-08T11:00:00Z,MCD,8.442,8.360565994348585,17.582
2020-08-08T11:30:00Z,MCD,8.449,8.35621046489293,17.607
2020-08-08T12:00:00Z,MCD,8.439,8.35621046489293,17.607
2020-08-08T12:30:00Z,MCD,8.442,8.350293364664903,17.641
2020-08-08T13:00:00Z,MCD,8.454,8.348902179805934,17.649
2020-08-08T13:30:00Z,MCD,8.456,8.310804183060466,17.869
2020-08-08T14:00:00Z,MCD,8.455,8.292041766210197,17.978
2020-08-08T14:30:00Z,MCD,8.455,8.274722969316704,18.079
2020-08-08T15:00:00Z,MCD,8.432,8.266002048563175,18.13
2020-08-08T15:30:00Z,MCD,8.436,8.266002048563175,18.13
2020-08-08T16:00:00Z,MCD,8.462,8.267539856864607,18.121
2020-08-08T16:30:00Z,MCD,8.462,8.266002048563175,18.13
2020-08-08T17:00:00Z,MCD,8.466,8.267539856864607,18.121
2020-08-08T17:30:00Z,MCD,8.466,8.268907221047305,18.113
2020-08-08T18:00:00Z,MCD,8.468,8.266002048563175,18.13
2020-08-08T18:30:00Z,MCD,8.486,8.266002048563175,18.13
2020-08-08T19:00:00Z,MCD,8.475,8.27181419408459,18.096
2020-08-08T19:30:00Z,MCD,8.484,8.27181419408459,18.096
2020-08-08T20:00:00Z,MCD,8.492,8.286204545542569,18.012
2020-08-08T20:30:00Z,MCD,8.509,8.305115922724069,17.902
2020-08-08T21:00:00Z,MCD,8.496,8.315290683671702,17.843
2020-08-08T21:30:00Z,MCD,8.5,8.326871758583692,17.776
2020-08-08T22:00:00Z,MCD,8.491,8.33570628699012,17.725
2020-08-08T22:30:00Z,MCD,8.484,8.348902179805934,17.649
2020-08-08T23:00:00Z,MCD,8.5,8.364925530211059,17.557
2020-08-08T23:30:00Z,MCD,8.477,8.354643454022996,17.616
2020-08-09T00:00:00Z,MCD,8.447,8.337093595473306,17.717
2020-08-09T00:30:00Z,MCD,8.46,8.341431560430205,17.692
2020-08-09T01:00:00Z,MCD,8.477,8.35621046489293,17.607
2020-08-09T01:30:00Z,MCD,8.473,8.372433319281873,17.514
2020-08-09T02:00:00Z,MCD,8.479,8.38275406877764,17.455
2020-08-09T02:30:00Z,MCD,8.492,8.39151805119939,17.405
2020-08-09T03:00:00Z,MCD,8.502,8.401880362665468,17.346
2020-08-09T03:30:00Z,MCD,8.477,8.403463039003322,17.337
2020-08-09T04:00:00Z,MCD,8.481,8.409446788527429,17.303
2020-08-09T04:30:00Z,MCD,8.476,8.415438060075951,17.269
2020-08-09T05:00:00Z,MCD,8.474,8.416848865681965,17.261
2020-08-09T05:30:00Z,MCD,8.466,8.413851402450392,17.278
2020-08-09T06:00:00Z,MCD,8.461,8.410855822249545,17.295
2020-08-09T06:30:00Z,MCD,8.442,8.407862123362028,17.312
2020-08-09T07:00:00Z,MCD,8.446,8.409446788527429,17.303
2020-08-09T07:30:00Z,MCD,8.431,8.410855822249545,17.295
2020-08-09T08:00:00Z,MCD,8.441,8.412441483190522,17.286
2020-08-09T08:30:00Z,MCD,8.444,8.418260088671994,17.253
2020-08-09T09:00:00Z,MCD,8.456,8.418260088671994,17.253
2020-08-09T09:30:00Z,MCD,8.459,8.418260088671994,17.253
2020-08-09T10:00:00Z,MCD,8.457,8.419848213663286,17.244
2020-08-09T10:30:00Z,MCD,8.463,8.416848865681965,17.261
2020-08-09T11:00:00Z,MCD,8.486,8.416848865681965,17.261
2020-08-09T11:30:00Z,MCD,8.488,8.410855822249545,17.295
2020-08-09T12:00:00Z,MCD,8.496,8.409446788527429,17.303
2020-08-09T12:30:00Z,MCD,8.501,8.409446788527429,17.303
2020-08-09T13:00:00Z,MCD,8.498,8.39151805119939,17.405
2020-08-09T13:30:00Z,MCD,8.496,8.38415522055443,17.447
2020-08-09T14:00:00Z,MCD,8.497,8.363530042510547,17.565
2020-08-09T14:30:00Z,MCD,8.492,8.34299420253397,17.683
2020-08-09T15:00:00Z,MCD,8.496,8.318053730647426,17.827
2020-08-09T15:30:00Z,MCD,8.493,8.316672004796382,17.835
2020-08-09T16:00:00Z,MCD,8.508,8.306494264347881,17.894
2020-08-09T16:30:00Z,MCD,8.501,8.308045380929608,17.885
2020-08-09T17:00:00Z,MCD,8.505,8.308045380929608,17.885
2020-08-09T17:30:00Z,MCD,8.515,8.328256474660256,17.768
2020-08-09T18:00:00Z,MCD,8.557,8.351684958483462,17.633
2020-08-09T18:30:00Z,MCD,8.587,8.38275406877764,17.455
2020-08-09T19:00:00Z,MCD,8.633,8.410855822249545,17.295
2020-08-09T19:30:00Z,MCD,8.655,8.437706825706487,17.143
2020-08-09T20:00:00Z,MCD,8.645,8.443733679910261,17.109
2020-08-09T20:30:00Z,MCD,8.62,8.451366764641344,17.066
2020-08-09T21:00:00Z,MCD,8.589,8.410855822249545,17.295
2020-08-09T21:30:00Z,MCD,8.58,8.40645397437004,17.32
2020-08-09T22:00:00Z,MCD,8.566,8.39151805119939,17.405
2020-08-09T22:30:00Z,MCD,8.548,8.39151805119939,17.405
2020-08-09T23:00:00Z,MCD,8.558,8.40487030407206,17.329
2020-08-09T23:30:00Z,MCD,8.564,8.40645397437004,17.32
2020-08-10T00:00:00Z,MCD,8.552,8.409446788527429,17.303
2020-08-10T00:30:00Z,MCD,8.531,8.407862123362028,17.312
2020-08-10T01:00:00Z,MCD,8.546,8.416848865681965,17.261
2020-08-10T01:30:00Z,MCD,8.535,8.413851402450392,17.278
2020-08-10T02:00:00Z,MCD,8.523,8.415438060075951,17.269
2020-08-10T02:30:00Z,MCD,8.504,8.412441483190522,17.286
2020-08-10T03:00:00Z,MCD,8.51,8.418260088671994,17.253
2020-08-10T03:30:00Z,MCD,8.521,8.424262446987976,17.219
2020-08-10T04:00:00Z,MCD,8.516,8.433280156305427,17.168
2020-08-10T04:30:00Z,MCD,8.49,8.428857583320305,17.193
2020-08-10T05:00:00Z,MCD,8.512,8.442314913275823,17.117
2020-08-10T05:30:00Z,MCD,8.514,8.448347578584826,17.083
2020-08-10T06:00:00Z,MCD,8.504,8.460257768837344,17.016
2020-08-10T06:30:00Z,MCD,8.505,8.46631308518158,16.982
2020-08-10T07:00:00Z,MCD,8.496,8.46791724344448,16.973
2020-08-10T07:30:00Z,MCD,8.508,8.475410413034897,16.931
2020-08-10T08:00:00Z,MCD,8.491,8.487567049903497,16.863
2020-08-10T08:30:00Z,MCD,8.491,8.488999265702663,16.855
2020-08-10T09:00:00Z,MCD,8.475,8.48148488756924,16.897
2020-08-10T09:30:00Z,MCD,8.482,8.469343612273535,16.965
2020-08-10T10:00:00Z,MCD,8.462,8.454210091314943,17.05
2020-08-10T10:30:00Z,MCD,8.492,8.46488761689727,16.99
2020-08-10T11:00:00Z,MCD,8.489,8.463284471284812,16.999
2020-08-10T11:30:00Z,MCD,8.522,8.46631308518158,16.982
2020-08-10T12:00:00Z,MCD,8.54,8.469343612273535,16.965
2020-08-10T12:30:00Z,MCD,8.533,8.469343612273535,16.965
2020-08-10T13:00:00Z,MCD,8.524,8.415438060075951,17.269
2020-08-10T13:30:00Z,MCD,8.517,8.400473980713889,17.354
2020-08-10T14:00:00Z,MCD,8.513,8.388536484117253,17.422
2020-08-10T14:30:00Z,MCD,8.528,8.36789230580056,17.54
2020-08-10T15:00:00Z,MCD,8.518,8.337093595473306,17.717
2020-08-10T15:30:00Z,MCD,8.511,8.315290683671702,17.843
2020-08-10T16:00:00Z,MCD,8.516,8.302188285556651,17.919
2020-08-10T16:30:00Z,MCD,8.517,8.310804183060466,17.869
2020-08-10T17:00:00Z,MCD,8.554,8.387134040381445,17.43
2020-08-10T17:30:00Z,MCD,8.538,8.39608171307725,17.379
2020-08-10T18:00:00Z,MCD,8.539,8.399068014068122,17.362
2020-08-10T18:30:00Z,MCD,8.558,8.328256474660256,17.768
2020-08-10T19:00:00Z,MCD,8.503,8.299262467768113,17.936
2020-08-10T19:30:00Z,MCD,8.513,8.292041766210197,17.978
2020-08-10T20:00:00Z,MCD,8.504,8.292041766210197,17.978
2020-08-10T20:30:00Z,MCD,8.532,8.320991242691914,17.81
2020-08-10T21:00:00Z,MCD,8.532,8.329814765770987,17.759
2020-08-10T21:30:00Z,MCD,8.539,8.34299420253397,17.683
2020-08-10T22:00:00Z,MCD,8.539,8.34299420253397,17.683
2020-08-10T22:30:00Z,MCD,8.548,8.332759608015161,17.742
2020-08-10T23:00:00Z,MCD,8.483,8.293416283698411,17.97
2020-08-10T23:30:00Z,MCD,8.477,8.296338467700753,17.953
2020-08-11T00:00:00Z,MCD,8.488,8.320991242691914,17.81
2020-08-11T00:30:00Z,MCD,8.498,8.341431560430205,17.692
2020-08-11T01:00:00Z,MCD,8.489,8.348902179805934,17.649
2020-08-11T01:30:00Z,MCD,8.501,8.35760379874898,17.599
2020-08-11T02:00:00Z,MCD,8.487,8.35760379874898,17.599
2020-08-11T02:30:00Z,MCD,8.471,8.350293364664903,17.641
2020-08-11T03:00:00Z,MCD,8.471,8.353250990582392,17.624
2020-08-11T03:30:00Z,MCD,8.464,8.35621046489293,17.607
2020-08-11T04:00:00Z,MCD,8.465,8.366495944925203,17.548
2020-08-11T04:30:00Z,MCD,8.456,8.378203177287393,17.481
2020-08-11T05:00:00Z,MCD,8.448,8.38275406877764,17.455
2020-08-11T05:30:00Z,MCD,8.457,8.39608171307725,17.379
2020-08-11T06:00:00Z,MCD,8.447,8.403463039003322,17.337
2020-08-11T06:30:00Z,MCD,8.443,8.409446788527429,17.303
2020-08-11T07:00:00Z,MCD,8.442,8.415438060075951,17.269
2020-08-11T07:30:00Z,MCD,8.439,8.416848865681965,17.261
2020-08-11T08:00:00Z,MCD,8.43,8.424262446987976,17.219
2020-08-11T08:30:00Z,MCD,8.439,8.421260324189648,17.236
2020-08-11T09:00:00Z,MCD,8.448,8.416848865681965,17.261
2020-08-11T09:30:00Z,MCD,8.455,8.407862123362028,17.312
2020-08-11T10:00:00Z,MCD,8.457,8.409446788527429,17.303
2020-08-11T10:30:00Z,MCD,8.457,8.39748679778994,17.371
2020-08-11T11:00:00Z,MCD,8.467,8.394501488521293,17.388
2020-08-11T11:30:00Z,MCD,8.46,8.39748679778994,17.371
2020-08-11T12:00:00Z,MCD,8.469,8.390114727940917,17.413
2020-08-11T12:30:00Z,MCD,8.46,8.38275406877764,17.455
2020-08-11T13:00:00Z,MCD,8.46,8.36789230580056,17.54
2020-08-11T13:30:00Z,MCD,8.46,8.35760379874898,17.599
2020-08-11T14:00:00Z,MCD,8.468,8.345947269053267,17.666
2020-08-11T14:30:00Z,MCD,8.467,8.326871758583692,17.776
2020-08-11T15:00:00Z,MCD,8.446,8.308045380929608,17.885
2020-08-11T15:30:00Z,MCD,8.443,8.305115922724069,17.902
2020-08-11T16:00:00Z,MCD,8.461,8.309424580087116,17.877
2020-08-11T16:30:00Z,MCD,8.473,8.318053730647426,17.827
2020-08-11T17:00:00Z,MCD,8.502,8.332759608015161,17.742
2020-08-11T17:30:00Z,MCD,8.535,8.366495944925203,17.548
2020-08-11T18:00:00Z,MCD,8.546,8.378203177287393,17.481
2020-08-11T18:30:00Z,MCD,8.52,8.363530042510547,17.565
2020-08-11T19:00:00Z,MCD,8.543,8.385732010261103,17.438
2020-08-11T19:30:00Z,MCD,8.56,8.400473980713889,17.354
2020-08-11T20:00:00Z,MCD,8.551,8.399068014068122,17.362
2020-08-11T20:30:00Z,MCD,8.554,8.38415522055443,17.447
2020-08-11T21:00:00Z,MCD,8.495,8.35621046489293,17.607
2020-08-11T21:30:00Z,MCD,8.495,8.35621046489293,17.607
2020-08-11T22:00:00Z,MCD,8.494,8.360565994348585,17.582
2020-08-11T22:30:00Z,MCD,8.498,8.369463703284472,17.531
2020-08-11T23:00:00Z,MCD,8.472,8.354643454022996,17.616
2020-08-11T23:30:00Z,MCD,8.488,8.370860938131429,17.523
2020-08-12T00:00:00Z,MCD,8.471,8.36196060967025,17.574
2020-08-12T00:30:00Z,MCD,8.494,8.37383142889793,17.506
2020-08-12T01:00:00Z,MCD,8.473,8.378203177287393,17.481
2020-08-12T01:30:00Z,MCD,8.474,8.38415522055443,17.447
2020-08-12T02:00:00Z,MCD,8.463,8.379777992522788,17.472
2020-08-12T02:30:00Z,MCD,8.469,8.385732010261103,17.438
2020-08-12T03:00:00Z,MCD,8.478,8.385732010261103,17.438
2020-08-12T03:30:00Z,MCD,8.456,8.385732010261103,17.438
2020-08-12T04:00:00Z,MCD,8.461,8.39151805119939,17.405
2020-08-12T04:30:00Z,MCD,8.459,8.394501488521293,17.388
2020-08-12T05:00:00Z,MCD,8.454,8.400473980713889,17.354
2020-08-12T05:30:00Z,MCD,8.468,8.401880362665468,17.346
2020-08-12T06:00:00Z,MCD,8.452,8.407862123362028,17.312
2020-08-12T06:30:00Z,MCD,8.44,8.407862123362028,17.312
2020-08-12T07:00:00Z,MCD,8.444,8.410855822249545,17.295
2020-08-12T07:30:00Z,MCD,8.437,8.410855822249545,17.295
2020-08-12T08:00:00Z,MCD,8.442,8.416848865681965,17.261
2020-08-12T08:30:00Z,MCD,8.446,8.415438060075951,17.269
2020-08-12T09:00:00Z,MCD,8.442,8.413851402450392,17.278
2020-08-12T09:30:00Z,MCD,8.451,8.418260088671994,17.253
2020-08-12T10:00:00Z,MCD,8.467,8.424262446987976,17.219
2020-08-12T10:30:00Z,MCD,8.473,8.419848213663286,17.244
2020-08-12T11:00:00Z,MCD,8.476,8.42585257075938,17.21
2020-08-12T11:30:00Z,MCD,8.474,8.427266458790003,17.202
2020-08-12T12:00:00Z,MCD,8.49,8.430272361320394,17.185
2020-08-12T12:30:00Z,MCD,8.481,8.431864487523306,17.176
2020-08-12T13:00:00Z,MCD,8.496,8.442314913275823,17.117
2020-08-12T13:30:00Z,MCD,8.501,8.446749956433585,17.092
2020-08-12T14:00:00Z,MCD,8.519,8.46185990272344,17.007
2020-08-12T14:30:00Z,MCD,8.528,8.463284471284812,16.999
2020-08-12T15:00:00Z,MCD,8.513,8.46488761689727,16.99
2020-08-12T15:30:00Z,MCD,8.526,8.469343612273535,16.965
2020-08-12T16:00:00Z,MCD,8.515,8.470948784111858,16.956
2020-08-12T16:30:00Z,MCD,8.536,8.492044140894285,16.838
2020-08-12T17:00:00Z,MCD,8.547,8.505680125962957,16.762
2020-08-12T17:30:00Z,MCD,8.539,8.511792952328081,16.728
2020-08-12T18:00:00Z,MCD,8.55,8.519534991646122,16.685
2020-08-12T18:30:00Z,MCD,8.554,8.520976742405493,16.677
2020-08-12T19:00:00Z,MCD,8.547,8.527108990176098,16.643
2020-08-12T19:30:00Z,MCD,8.553,8.513412351422108,16.719
2020-08-12T20:00:00Z,MCD,8.523,8.492044140894285,16.838
2020-08-12T20:30:00Z,MCD,8.521,8.493656914091229,16.829
2020-08-12T21:00:00Z,MCD,8.518,8.501190341820967,16.787
2020-08-12T21:30:00Z,MCD,8.514,8.508735570291327,16.745
2020-08-12T22:00:00Z,MCD,8.518,8.517913536611795,16.694
2020-08-12T22:30:00Z,MCD,8.515,8.524041893001062,16.66
2020-08-12T23:00:00Z,MCD,8.535,8.53632197897937,16.592
2020-08-12T23:30:00Z,MCD,8.527,8.544103453543972,16.549
2020-08-13T00:00:00Z,MCD,8.544,8.548633324300523,16.524
2020-08-13T00:30:00Z,MCD,8.53,8.55480075497048,16.49
2020-08-13T01:00:00Z,MCD,8.533,8.562611995733814,16.447
2020-08-13T01:30:00Z,MCD,8.524,8.56406663883734,16.439
2020-08-13T02:00:00Z,MCD,8.522,8.570253740967193,16.405
2020-08-13T02:30:00Z,MCD,8.518,8.578089911899205,16.362
2020-08-13T03:00:00Z,MCD,8.518,8.582651641051907,16.337
2020-08-13T03:30:00Z,MCD,8.523,8.588862467927333,16.303
2020-08-13T04:00:00Z,MCD,8.535,8.593617278565256,16.277
2020-08-13T04:30:00Z,MCD,8.513,8.59672870588009,16.26
2020-08-13T05:00:00Z,MCD,8.498,8.602957529024918,16.226
2020-08-13T05:30:00Z,MCD,8.512,8.613785293017424,16.167
2020-08-13T06:00:00Z,MCD,8.518,8.620035951544567,16.133
2020-08-13T06:30:00Z,MCD,8.501,8.621691877822053,16.124
2020-08-13T07:00:00Z,MCD,8.523,8.629426962936208,16.082
2020-08-13T07:30:00Z,MCD,8.521,8.635697674334784,16.048
