datetime,wnd
2020-09-01T21:00:00Z,0.37
2020-09-01T21:30:00Z,0.33
2020-09-01T22:00:00Z,0.32
2020-09-01T22:30:00Z,0.29
2020-09-01T23:00:00Z,0.35
2020-09-01T23:30:00Z,0.33
2020-09-02T00:00:00Z,0.38
2020-09-02T00:30:00Z,0.45
2020-09-02T01:00:00Z,0.44
2020-09-02T01:30:00Z,0.42
2020-09-02T02:00:00Z,0.41
2020-09-02T02:30:00Z,0.47
2020-09-02T03:00:00Z,0.44
2020-09-02T03:30:00Z,0.47
2020-09-02T04:00:00Z,0.69
2020-09-02T04:30:00Z,0.67
2020-09-02T05:00:00Z,0.6
2020-09-02T05:30:00Z,0.55
2020-09-02T06:00:00Z,0.56
2020-09-02T06:30:00Z,0.58
2020-09-02T07:00:00Z,0.71
2020-09-02T07:30:00Z,0.53
2020-09-02T08:00:00Z,0.52
2020-09-02T08:30:00Z,0.57
2020-09-02T09:00:00Z,0.75
2020-09-02T09:30:00Z,1.4
2020-09-02T10:00:00Z,1.64
2020-09-02T10:30:00Z,2.11
2020-09-02T11:00:00Z,2.74
2020-09-02T11:30:00Z,2.26
2020-09-02T12:00:00Z,2.71
2020-09-02T12:30:00Z,2.66
2020-09-02T13:00:00Z,2.47
2020-09-02T13:30:00Z,2.33
2020-09-02T14:00:00Z,2.37
2020-09-02T14:30:00Z,2.11
2020-09-02T15:00:00Z,2.3
2020-09-02T15:30:00Z,2.16
2020-09-02T16:00:00Z,2.14
2020-09-02T16:30:00Z,2.38
2020-09-02T17:00:00Z,2.03
2020-09-02T17:30:00Z,1.92
2020-09-02T18:00:00Z,1.74
2020-09-02T18:30:00Z,1.43
2020-09-02T19:00:00Z,0.95
2020-09-02T19:30:00Z,0.49
2020-09-02T20:00:00Z,0.4
2020-09-02T20:30:00Z,0.27
2020-09-02T21:00:00Z,0.34
2020-09-02T21:30:00Z,0.43
2020-09-02T22:00:00Z,0.33
2020-09-02T22:30:00Z,0.44
2020-09-02T23:00:00Z,0.34
2020-09-02T23:30:00Z,0.38
2020-09-03T00:00:00Z,0.33
2020-09-03T00:30:00Z,0.29
2020-09-03T01:00:00Z,0.35
2020-09-03T01:30:00Z,0.38
2020-09-03T02:00:00Z,0.4
2020-09-03T02:30:00Z,0.38
2020-09-03T03:00:00Z,0.32
2020-09-03T03:30:00Z,0.4
2020-09-03T04:00:00Z,0.43
2020-09-03T04:30:00Z,0.36
2020-09-03T05:00:00Z,0.33
2020-09-03T05:30:00Z,0.4
2020-09-03T06:00:00Z,0.35
2020-09-03T06:30:00Z,0.38
2020-09-03T07:00:00Z,0.42
2020-09-03T07:30:00Z,0.37
2020-09-03T08:00:00Z,0.41
2020-09-03T08:30:00Z,0.4
2020-09-03T09:00:00Z,0.54
2020-09-03T09:30:00Z,1.03
2020-09-03T10:00:00Z,0.98
2020-09-03T10:30:00Z,1.18
2020-09-03T11:00:00Z,1
2020-09-03T11:30:00Z,1.04
2020-09-03T12:00:00Z,1.28
2020-09-03T12:30:00Z,1.85
2020-09-03T13:00:00Z,1.78
2020-09-03T13:30:00Z,1.62
2020-09-03T14:00:00Z,1.45
2020-09-03T14:30:00Z,1.85
2020-09-03T15:00:00Z,1.53
2020-09-03T15:30:00Z,1.76
2020-09-03T16:00:00Z,1.66
2020-09-03T16:30:00Z,1.84
2020-09-03T17:00:00Z,1.53
2020-09-03T17:30:00Z,1.49
