datetime,wtr_0,wtr_10,wtr_2,wtr_4,wtr_6,wtr_8,wtr_1
2020-07-13T23:30:00Z,19.567,10.455,19.472,16.237,13.942,11.916,18.749
2020-07-14T00:00:00Z,19.853,10.553,19.662,16.713,13.75,12.11,18.749
2020-07-14T00:30:00Z,19.662,10.651,19.472,16.808,13.75,12.207,18.766
2020-07-14T01:00:00Z,19.092,10.651,19.092,16.713,13.461,12.013,18.766
2020-07-14T01:30:00Z,18.996,10.748,18.996,16.713,13.269,11.916,18.749
2020-07-14T02:00:00Z,19.092,10.455,18.996,16.427,13.461,11.819,18.749
2020-07-14T02:30:00Z,18.901,10.357,18.901,16.523,13.365,11.625,18.723
2020-07-14T03:00:00Z,18.996,10.357,18.996,17.094,12.98,11.528,18.766
2020-07-14T03:30:00Z,19.092,10.357,18.996,16.523,12.883,11.431,18.858
2020-07-14T04:00:00Z,19.092,10.357,18.996,15.76,12.69,11.334,18.883
2020-07-14T04:30:00Z,18.901,10.455,18.901,15.855,12.497,11.431,18.782
2020-07-14T05:00:00Z,19.092,10.357,18.901,15.951,12.304,11.431,18.892
2020-07-14T05:30:00Z,18.996,10.259,18.901,15.569,12.69,11.528,18.841
2020-07-14T06:00:00Z,18.996,10.455,18.901,14.9,12.883,11.528,18.808
2020-07-14T06:30:00Z,18.996,10.553,18.996,15.187,13.173,11.528,18.841
2020-07-14T07:00:00Z,18.996,10.846,18.901,15.473,13.365,11.722,18.808
2020-07-14T07:30:00Z,18.996,10.846,18.901,15.76,13.365,11.916,18.782
2020-07-14T08:00:00Z,18.901,10.846,18.806,15.664,13.558,12.207,18.74
2020-07-14T08:30:00Z,18.806,10.846,18.806,15.473,13.654,12.207,18.648
2020-07-14T09:00:00Z,18.711,10.846,18.711,15.282,13.846,12.11,18.555
2020-07-14T09:30:00Z,18.616,10.846,18.616,15.187,13.846,12.013,18.488
2020-07-14T10:00:00Z,18.616,10.846,18.616,15.091,13.269,12.11,18.429
2020-07-14T10:30:00Z,18.521,10.748,18.521,15.091,13.654,12.207,18.353
2020-07-14T11:00:00Z,18.426,10.846,18.426,15.378,13.269,12.207,18.286
2020-07-14T11:30:00Z,18.426,10.944,18.331,15.378,13.461,12.207,18.21
