datetime,lake,funct,mgO2_day
2021-07-17,SMT,GPP2,1.8802488591140072
2021-07-17,SMT,R2,-1.5895494846137164
2021-07-17,SMT,NEP2,0.2906993745002908
2021-07-18,SMT,GPP,5.245993467619416
2021-07-18,SMT,R,-3.824365759240156
2021-07-18,SMT,NEP,0.09437833597626379
2021-07-18,SMT,GPP2,5.245993467619416
2021-07-18,SMT,R2,-3.824365759240156
2021-07-18,SMT,NEP2,1.4216277083792606
2021-07-19,SMT,GPP,1.0586788069338404
2021-07-19,SMT,R,-1.1139502364298335
2021-07-19,SMT,NEP,-0.4607307562361841
2021-07-19,SMT,GPP2,1.0586788069338404
2021-07-19,SMT,R2,-1.1139502364298335
2021-07-19,SMT,NEP2,-0.05527142949599306
2021-07-20,SMT,GPP,4.2460391558682495
2021-07-20,SMT,R,-2.9532771080204476
2021-07-20,SMT,NEP,0.22788339351762396
2021-07-20,SMT,GPP2,4.2460391558682495
2021-07-20,SMT,R2,-2.9532771080204476
2021-07-20,SMT,NEP2,1.292762047847802
2021-07-21,SMT,GPP,1.3493275771263091
2021-07-21,SMT,R,-0.7368137338508973
2021-07-21,SMT,NEP,0.3488648900098787
2021-07-21,SMT,GPP2,1.3493275771263091
2021-07-21,SMT,R2,-0.7368137338508973
2021-07-21,SMT,NEP2,0.6125138432754118
2021-07-22,SMT,GPP,0.3624648916134705
2021-07-22,SMT,R,-0.10219412808163555
2021-07-22,SMT,NEP,0.22492933768069354
2021-07-22,SMT,GPP2,0.3624648916134705
2021-07-22,SMT,R2,-0.10219412808163555
2021-07-22,SMT,NEP2,0.260270763531835
2021-07-23,SMT,GPP,0.19511819361711538
2021-07-23,SMT,R,-0.10402899252822798
2021-07-23,SMT,NEP,0.053897463953370146
2021-07-23,SMT,GPP2,0.19511819361711538
2021-07-23,SMT,R2,-0.10402899252822798
2021-07-23,SMT,NEP2,0.0910892010888874
2021-07-24,SMT,GPP,0.9005172935711011
2021-07-24,SMT,R,-0.44349723341152425
2021-07-24,SMT,NEP,0.29894428339566304
2021-07-24,SMT,GPP2,0.9005172935711011
2021-07-24,SMT,R2,-0.44349723341152425
2021-07-24,SMT,NEP2,0.45702006015957686
2021-07-25,SMT,GPP,6.130287531023643
2021-07-25,SMT,R,-4.3769580679064815
2021-07-25,SMT,NEP,0.17396939271142817
2021-07-25,SMT,GPP2,6.130287531023643
2021-07-25,SMT,R2,-4.3769580679064815
2021-07-25,SMT,NEP2,1.7533294631171614
2021-07-26,SMT,GPP,-0.6068358866280185
2021-07-26,SMT,R,0.6746466095663147
2021-07-26,SMT,NEP,0.31361096364030094
2021-07-26,SMT,GPP2,0.6068358866280185
2021-07-26,SMT,R2,-0.6746466095663147
2021-07-26,SMT,NEP2,-0.06781072293829626
2021-07-27,SMT,GPP,-0.819228876079019
2021-07-27,SMT,R,0.9371834779122771
2021-07-27,SMT,NEP,0.45957345115683623
2021-07-27,SMT,GPP2,0.819228876079019
2021-07-27,SMT,R2,-0.9371834779122771
2021-07-27,SMT,NEP2,-0.11795460183325812
2021-07-28,SMT,GPP,0.928075473442641
2021-07-28,SMT,R,-0.06021119189757283
2021-07-28,SMT,NEP,0.851196169091055
2021-07-28,SMT,GPP2,0.928075473442641
2021-07-28,SMT,R2,-0.06021119189757283
2021-07-28,SMT,NEP2,0.8678642815450681
2021-07-29,SMT,GPP,2.066110390261155
2021-07-29,SMT,R,-1.4262291789186552
2021-07-29,SMT,NEP,0.10577985155043791
2021-07-29,SMT,GPP2,2.066110390261155
2021-07-29,SMT,R2,-1.4262291789186552
2021-07-29,SMT,NEP2,0.6398812113424999
2021-07-30,SMT,GPP,1.752999541580732
2021-07-30,SMT,R,-1.269449503447783
2021-07-30,SMT,NEP,0.007558967167583032
2021-07-30,SMT,GPP2,1.752999541580732
2021-07-30,SMT,R2,-1.269449503447783
2021-07-30,SMT,NEP2,0.48355003813294894
2021-07-31,SMT,GPP,3.0549912110004795
2021-07-31,SMT,R,-1.8785615425553777
2021-07-31,SMT,NEP,0.47526957313359647
2021-07-31,SMT,GPP2,3.0549912110004795
2021-07-31,SMT,R2,-1.8785615425553777
2021-07-31,SMT,NEP2,1.1764296684451019
2021-08-01,SMT,GPP,1.4923656884633
2021-08-01,SMT,R,-1.2544241199672614
2021-08-01,SMT,NEP,-0.2340931231804375
2021-08-01,SMT,GPP2,1.4923656884633
2021-08-01,SMT,R2,-1.2544241199672614
2021-08-01,SMT,NEP2,0.23794156849603865
2021-08-02,SMT,GPP,3.9448332232804684
2021-08-02,SMT,R,-3.896462726197256
2021-08-02,SMT,NEP,-1.422682766676009
2021-08-02,SMT,GPP2,3.9448332232804684
2021-08-02,SMT,R2,-3.896462726197256
2021-08-02,SMT,NEP2,0.04837049708321217
2021-08-03,SMT,GPP,-4.030274545867633
2021-08-03,SMT,R,4.135469890960743
2021-08-03,SMT,NEP,1.6675769496873285
2021-08-03,SMT,GPP2,4.030274545867633
2021-08-03,SMT,R2,-4.135469890960743
2021-08-03,SMT,NEP2,-0.1051953450931098
2021-08-04,SMT,GPP,0.5938216416319093
2021-08-04,SMT,R,-0.6503732144478512
2021-08-04,SMT,NEP,-0.3025425179418154
2021-08-04,SMT,GPP2,0.5938216416319093
2021-08-04,SMT,R2,-0.6503732144478512
2021-08-04,SMT,NEP2,-0.05655157281594192
2021-08-05,SMT,GPP,-0.41237068899562657
2021-08-05,SMT,R,0.15523813627096106
2021-08-05,SMT,NEP,-0.19813812560264346
2021-08-05,SMT,GPP2,0.41237068899562657
2021-08-05,SMT,R2,-0.15523813627096106
2021-08-05,SMT,NEP2,0.2571325527246655
2021-08-06,SMT,GPP,4.4760656332018085
2021-08-06,SMT,R,-3.0603434897001893
2021-08-06,SMT,NEP,0.22716610658057748
2021-08-06,SMT,GPP2,4.4760656332018085
2021-08-06,SMT,R2,-3.0603434897001893
2021-08-06,SMT,NEP2,1.4157221435016192
2021-08-07,SMT,GPP,1.514234242488962
2021-08-07,SMT,R,-1.217293392285419
2021-08-07,SMT,NEP,-0.17768494782288988
2021-08-07,SMT,GPP2,1.514234242488962
2021-08-07,SMT,R2,-1.217293392285419
2021-08-07,SMT,NEP2,0.2969408502035431
2021-08-08,SMT,GPP,0.7435385188221796
2021-08-08,SMT,R,-1.387676929306057
2021-08-08,SMT,NEP,-1.1920688052504722
2021-08-08,SMT,GPP2,0.7435385188221796
2021-08-08,SMT,R2,-1.387676929306057
2021-08-08,SMT,NEP2,-0.6441384104838773
2021-08-09,SMT,GPP,3.9515467537256397
2021-08-09,SMT,R,-2.5365134627918815
2021-08-09,SMT,NEP,0.43160867117563534
2021-08-09,SMT,GPP2,3.9515467537256397
2021-08-09,SMT,R2,-2.5365134627918815
2021-08-09,SMT,NEP2,1.4150332909337582
2021-08-10,SMT,GPP,1.6468489895604466
2021-08-10,SMT,R,-0.8401056711261214
2021-08-10,SMT,NEP,0.4833924494509091
2021-08-10,SMT,GPP2,1.6468489895604466
2021-08-10,SMT,R2,-0.8401056711261214
2021-08-10,SMT,NEP2,0.8067433184343251
2021-08-11,SMT,GPP,5.01576463298589
2021-08-11,SMT,R,-2.657813187874071
2021-08-11,SMT,NEP,1.3336186683577202
2021-08-11,SMT,GPP2,5.01576463298589
2021-08-11,SMT,R2,-2.657813187874071
2021-08-11,SMT,NEP2,2.3579514451118193
2021-08-12,SMT,GPP,5.863381085673183
2021-08-12,SMT,R,-4.581421309673112
2021-08-12,SMT,NEP,-0.5672743231960158
2021-08-12,SMT,GPP2,5.863381085673183
2021-08-12,SMT,R2,-4.581421309673112
2021-08-12,SMT,NEP2,1.281959776000071
2021-08-13,SMT,GPP,-1.9107335553844895
2021-08-13,SMT,R,2.0850356976955102
2021-08-13,SMT,NEP,1.0211998528610249
2021-08-13,SMT,GPP2,1.9107335553844895
2021-08-13,SMT,R2,-2.0850356976955102
2021-08-13,SMT,NEP2,-0.1743021423110207
2021-08-14,SMT,GPP,2.3343857930517697
2021-08-14,SMT,R,-1.9396578426549058
2021-08-14,SMT,NEP,-0.38922608403381914
2021-08-14,SMT,GPP2,2.3343857930517697
2021-08-14,SMT,R2,-1.9396578426549058
2021-08-14,SMT,NEP2,0.3947279503968639
2021-08-15,SMT,GPP,-0.09484524560235436
2021-08-15,SMT,R,0.2724103774026741
2021-08-15,SMT,NEP,0.2892949711090989
2021-08-15,SMT,GPP2,0.09484524560235436
2021-08-15,SMT,R2,-0.2724103774026741
2021-08-15,SMT,NEP2,-0.17756513180031974
2021-08-16,SMT,GPP,2.908215016309679
2021-08-16,SMT,R,-2.5765212673275872
2021-08-16,SMT,NEP,-0.7110093262348169
2021-08-16,SMT,GPP2,2.908215016309679
2021-08-16,SMT,R2,-2.5765212673275872
2021-08-16,SMT,NEP2,0.3316937489820919
2021-08-17,SMT,GPP,0.2996803898288089
2021-08-17,SMT,R,-0.6725322576828058
2021-08-17,SMT,NEP,-0.6482345448711767
2021-08-17,SMT,GPP2,0.2996803898288089
2021-08-17,SMT,R2,-0.6725322576828058
2021-08-17,SMT,NEP2,-0.3728518678539969
2021-08-18,SMT,GPP,1.7398843703028577
2021-08-18,SMT,R,-2.4052529983335487
2021-08-18,SMT,NEP,-1.6455787156626944
2021-08-18,SMT,GPP2,1.7398843703028577
2021-08-18,SMT,R2,-2.4052529983335487
2021-08-18,SMT,NEP2,-0.665368628030691
2021-08-19,SMT,GPP,2.4990091498673723
2021-08-19,SMT,R,-1.1023388520712523
2021-08-19,SMT,NEP,0.9439174248836792
2021-08-19,SMT,GPP2,2.4990091498673723
2021-08-19,SMT,R2,-1.1023388520712523
2021-08-19,SMT,NEP2,1.39667029779612
2021-08-20,SMT,GPP,1.8269404235522477
2021-08-20,SMT,R,-0.826888765202203
2021-08-20,SMT,NEP,0.6600986915403794
2021-08-20,SMT,GPP2,1.8269404235522477
2021-08-20,SMT,R2,-0.826888765202203
2021-08-20,SMT,NEP2,1.0000516583500447
2021-08-21,SMT,GPP,1.7107435426564426
2021-08-21,SMT,R,-1.5542184854527408
2021-08-21,SMT,NEP,-0.4945000062225971
2021-08-21,SMT,GPP2,1.7107435426564426
2021-08-21,SMT,R2,-1.5542184854527408
2021-08-21,SMT,NEP2,0.1565250572037018
2021-08-22,SMT,GPP,0.910718710199571
2021-08-22,SMT,R,-0.7728591243795458
2021-08-22,SMT,NEP,-0.18545291681600787
2021-08-22,SMT,GPP2,0.910718710199571
2021-08-22,SMT,R2,-0.7728591243795458
2021-08-22,SMT,NEP2,0.1378595858200251
2021-08-23,SMT,GPP,0.08006852426678385
2021-08-23,SMT,R,0.2374727034336308
2021-08-23,SMT,NEP,0.419400692271871
2021-08-23,SMT,GPP2,0.08006852426678385
2021-08-23,SMT,R2,-0.2374727034336308
2021-08-23,SMT,NEP2,-0.15740417916684696
2021-08-24,SMT,GPP,2.215863825751612
2021-08-24,SMT,R,-1.1507110712953408
2021-08-24,SMT,NEP,0.5897855410068713
2021-08-24,SMT,GPP2,2.215863825751612
2021-08-24,SMT,R2,-1.1507110712953408
2021-08-24,SMT,NEP2,1.0651527544562713
2021-08-25,SMT,GPP,0.18773323175925263
2021-08-25,SMT,R,0.0739134376577276
2021-08-25,SMT,NEP,0.295522751963806
2021-08-25,SMT,GPP2,0.18773323175925263
2021-08-25,SMT,R2,-0.0739134376577276
2021-08-25,SMT,NEP2,0.11381979410152504
2021-08-26,SMT,GPP,0.03465897105186028
2021-08-26,SMT,R,0.08780912753789177
2021-08-26,SMT,NEP,0.1613956091207943
2021-08-26,SMT,GPP2,0.03465897105186028
2021-08-26,SMT,R2,-0.08780912753789177
2021-08-26,SMT,NEP2,-0.0531501564860315
2021-08-27,SMT,GPP,0.8711519206173818
2021-08-27,SMT,R,-0.8860074795867973
2021-08-27,SMT,NEP,-0.3991025470348061
2021-08-27,SMT,GPP2,0.8711519206173818
2021-08-27,SMT,R2,-0.8860074795867973
2021-08-27,SMT,NEP2,-0.014855558969415483
2021-08-28,SMT,GPP,0.5069443683411046
2021-08-28,SMT,R,0.26345133234620083
2021-08-28,SMT,NEP,0.8900067377932618
2021-08-28,SMT,GPP2,0.5069443683411046
2021-08-28,SMT,R2,-0.26345133234620083
2021-08-28,SMT,NEP2,0.24349303599490374
2021-08-29,SMT,GPP,-0.47091811655916516
2021-08-29,SMT,R,0.6036041060988736
2021-08-29,SMT,NEP,0.3953163431597775
2021-08-29,SMT,GPP2,0.47091811655916516
2021-08-29,SMT,R2,-0.6036041060988736
2021-08-29,SMT,NEP2,-0.13268598953970845
2021-08-30,SMT,GPP,0.652754413150376
2021-08-30,SMT,R,-0.3573449029478391
2021-08-30,SMT,NEP,0.14254255584894612
2021-08-30,SMT,GPP2,0.652754413150376
2021-08-30,SMT,R2,-0.3573449029478391
2021-08-30,SMT,NEP2,0.29540951020253686
2021-08-31,SMT,GPP,-0.07343647554348208
2021-08-31,SMT,R,0.18459582286249016
2021-08-31,SMT,NEP,0.19455299774221352
2021-08-31,SMT,GPP2,0.07343647554348208
2021-08-31,SMT,R2,-0.18459582286249016
2021-08-31,SMT,NEP2,-0.11115934731900808
2021-09-01,SMT,GPP,1.1372952992594638
2021-09-01,SMT,R,-0.6345751378292734
2021-09-01,SMT,NEP,0.2222300309431741
2021-09-01,SMT,GPP2,1.1372952992594638
2021-09-01,SMT,R2,-0.6345751378292734
2021-09-01,SMT,NEP2,0.5027201614301904
2021-09-02,SMT,GPP,0.4244698409230954
2021-09-02,SMT,R,-0.1320713740219404
2021-09-02,SMT,NEP,0.23533434472980516
2021-09-02,SMT,GPP2,0.4244698409230954
2021-09-02,SMT,R2,-0.1320713740219404
2021-09-02,SMT,NEP2,0.292398466901155
2021-09-03,SMT,GPP,0.22788659960456975
2021-09-03,SMT,R,-0.2053350919071475
2021-09-03,SMT,NEP,-0.06918901240299745
2021-09-03,SMT,GPP2,0.22788659960456975
2021-09-03,SMT,R2,-0.2053350919071475
2021-09-03,SMT,NEP2,0.022551507697422257
2021-09-04,SMT,GPP,-0.5589215414462217
2021-09-04,SMT,R,0.5356259291096744
2021-09-04,SMT,NEP,0.2162621768290654
2021-09-04,SMT,GPP2,0.5589215414462217
2021-09-04,SMT,R2,-0.5356259291096744
2021-09-04,SMT,NEP2,0.02329561233654731
2021-09-05,SMT,GPP,-0.3638693053413913
2021-09-05,SMT,R,0.7559353996675551
2021-09-05,SMT,NEP,0.7331285535782595
2021-09-05,SMT,GPP2,0.3638693053413913
2021-09-05,SMT,R2,-0.7559353996675551
2021-09-05,SMT,NEP2,-0.3920660943261638
2021-09-06,SMT,GPP,0.8513711997883362
2021-09-06,SMT,R,-0.8970082915214119
2021-09-06,SMT,NEP,-0.4599600590907419
2021-09-06,SMT,GPP2,0.8513711997883362
2021-09-06,SMT,R2,-0.8970082915214119
2021-09-06,SMT,NEP2,-0.04563709173307573
2021-09-07,SMT,GPP,0.4381676113139422
2021-09-07,SMT,R,-0.4688967754975944
2021-09-07,SMT,NEP,-0.24735794982718282
2021-09-07,SMT,GPP2,0.4381676113139422
2021-09-07,SMT,R2,-0.4688967754975944
2021-09-07,SMT,NEP2,-0.03072916418365218
2021-09-08,SMT,GPP,-0.4855092137896407
2021-09-08,SMT,R,0.4428353534230739
2021-09-08,SMT,NEP,0.16141326876319761
2021-09-08,SMT,GPP2,0.4855092137896407
2021-09-08,SMT,R2,-0.4428353534230739
2021-09-08,SMT,NEP2,0.042673860366566785
2021-09-09,SMT,GPP,2.873164015567448
2021-09-09,SMT,R,-1.9195694838573467
2021-09-09,SMT,NEP,0.07430787854314433
2021-09-09,SMT,GPP2,2.873164015567448
2021-09-09,SMT,R2,-1.9195694838573467
2021-09-09,SMT,NEP2,0.9535945317101011
2021-09-10,SMT,GPP,0.6789101417407223
2021-09-10,SMT,R,-0.6482141281004465
2021-09-10,SMT,NEP,-0.26826508035265567
2021-09-10,SMT,GPP2,0.6789101417407223
2021-09-10,SMT,R2,-0.6482141281004465
2021-09-10,SMT,NEP2,0.030696013640275743
2021-09-11,SMT,GPP,-0.03714950388229327
2021-09-11,SMT,R,-0.4845002606915834
2021-09-11,SMT,NEP,-0.7489131699600191
2021-09-11,SMT,GPP2,0.03714950388229327
2021-09-11,SMT,R2,-0.4845002606915834
2021-09-11,SMT,NEP2,-0.44735075680929015
2021-09-12,SMT,GPP,1.3584001771035776
2021-09-12,SMT,R,-0.8922467946694851
2021-09-12,SMT,NEP,0.0451280072236667
2021-09-12,SMT,GPP2,1.3584001771035776
2021-09-12,SMT,R2,-0.8922467946694851
2021-09-12,SMT,NEP2,0.46615338243409254
2021-09-13,SMT,GPP,1.7281805559905659
2021-09-13,SMT,R,-1.0675671985569515
2021-09-13,SMT,NEP,0.15757869908089348
2021-09-13,SMT,GPP2,1.7281805559905659
2021-09-13,SMT,R2,-1.0675671985569515
2021-09-13,SMT,NEP2,0.6606133574336144
2021-09-14,SMT,GPP,0.8540179823292393
2021-09-14,SMT,R,-0.3679207203729028
2021-09-14,SMT,NEP,0.3145412359185669
2021-09-14,SMT,GPP2,0.8540179823292393
2021-09-14,SMT,R2,-0.3679207203729028
2021-09-14,SMT,NEP2,0.4860972619563365
2021-09-15,SMT,GPP,-0.3742248658837216
2021-09-15,SMT,R,0.48718741738880134
2021-09-15,SMT,NEP,0.3454220405536362
2021-09-15,SMT,GPP2,0.3742248658837216
2021-09-15,SMT,R2,-0.48718741738880134
2021-09-15,SMT,NEP2,-0.11296255150507972
2021-09-16,SMT,GPP,0.56920649533151
2021-09-16,SMT,R,-0.3606278402952904
2021-09-16,SMT,NEP,0.038549882413537614
2021-09-16,SMT,GPP2,0.56920649533151
2021-09-16,SMT,R2,-0.3606278402952904
2021-09-16,SMT,NEP2,0.20857865503621964
2021-09-17,SMT,GPP,1.1820544520746294
2021-09-17,SMT,R,-0.6211468274637961
2021-09-17,SMT,NEP,0.2694595361987542
2021-09-17,SMT,GPP2,1.1820544520746294
2021-09-17,SMT,R2,-0.6211468274637961
2021-09-17,SMT,NEP2,0.5609076246108333
2021-09-18,SMT,GPP,1.2913191218228446
2021-09-18,SMT,R,-0.9107710630443846
2021-09-18,SMT,NEP,-0.06262275488817254
2021-09-18,SMT,GPP2,1.2913191218228446
2021-09-18,SMT,R2,-0.9107710630443846
2021-09-18,SMT,NEP2,0.38054805877846
2021-09-19,SMT,GPP,1.3653446032656682
2021-09-19,SMT,R,-0.9803222391275461
2021-09-19,SMT,NEP,-0.09216319093034017
2021-09-19,SMT,GPP2,1.3653446032656682
2021-09-19,SMT,R2,-0.9803222391275461
2021-09-19,SMT,NEP2,0.3850223641381221
2021-09-20,SMT,GPP,0.8324401351447708
2021-09-20,SMT,R,-0.5493036903226326
2021-09-20,SMT,NEP,0.016226501621004395
2021-09-20,SMT,GPP2,0.8324401351447708
2021-09-20,SMT,R2,-0.5493036903226326
2021-09-20,SMT,NEP2,0.2831364448221382
2021-09-21,SMT,GPP,0.513519271113444
2021-09-21,SMT,R,-0.2718106133923124
2021-09-21,SMT,NEP,0.11034478163902853
2021-09-21,SMT,GPP2,0.513519271113444
2021-09-21,SMT,R2,-0.2718106133923124
2021-09-21,SMT,NEP2,0.2417086577211316
2021-09-22,SMT,GPP,-0.4626075172034829
2021-09-22,SMT,R,0.6119427698701307
2021-09-22,SMT,NEP,0.4499319599643807
2021-09-22,SMT,GPP2,0.4626075172034829
2021-09-22,SMT,R2,-0.6119427698701307
2021-09-22,SMT,NEP2,-0.14933525266664782
2021-06-18,CLW,GPP,0.12870359075314777
2021-06-18,CLW,R,-0.0386781067136248
2021-06-18,CLW,NEP,0.07767217188417704
2021-06-18,CLW,GPP2,0.12870359075314777
2021-06-18,CLW,R2,-0.0386781067136248
2021-06-18,CLW,NEP2,0.09002548403952297
2021-06-19,CLW,GPP,0.03817481107856255
2021-06-19,CLW,R,0.06395770299482466
2021-06-19,CLW,NEP,0.12431504734489048
2021-06-19,CLW,GPP2,0.03817481107856255
2021-06-19,CLW,R2,-0.06395770299482466
2021-06-19,CLW,NEP2,-0.02578289191626211
2021-06-20,CLW,GPP,-0.08265393363849136
2021-06-20,CLW,R,0.1492152173365625
2021-06-20,CLW,NEP,0.117112974018722
2021-06-20,CLW,GPP2,0.08265393363849136
2021-06-20,CLW,R2,-0.1492152173365625
2021-06-20,CLW,NEP2,-0.06656128369807116
2021-06-21,CLW,GPP,-0.04228848333134348
2021-06-21,CLW,R,0.07639521329285877
2021-06-21,CLW,NEP,0.05998838708052742
2021-06-21,CLW,GPP2,0.04228848333134348
2021-06-21,CLW,R2,-0.07639521329285877
2021-06-21,CLW,NEP2,-0.034106729961515286
2021-06-22,CLW,GPP,-0.2841282379631048
2021-06-22,CLW,R,0.36932037362727554
2021-06-22,CLW,NEP,0.20975556272552318
2021-06-22,CLW,GPP2,0.2841282379631048
2021-06-22,CLW,R2,-0.36932037362727554
2021-06-22,CLW,NEP2,-0.08519213566417072
2021-06-23,CLW,GPP,0.08015310529025874
2021-06-23,CLW,R,-0.08845905713766843
2021-06-23,CLW,NEP,-0.03805658607437118
2021-06-23,CLW,GPP2,0.08015310529025874
2021-06-23,CLW,R2,-0.08845905713766843
2021-06-23,CLW,NEP2,-0.00830595184740969
2021-06-24,CLW,GPP,0.1796667503541139
2021-06-24,CLW,R,-0.08213701640739647
2021-06-24,CLW,NEP,0.07064129301239357
2021-06-24,CLW,GPP2,0.1796667503541139
2021-06-24,CLW,R2,-0.08213701640739647
2021-06-24,CLW,NEP2,0.09752973394671742
2021-06-25,CLW,GPP,-0.32357166274540666
2021-06-25,CLW,R,0.38034191776334986
2021-06-25,CLW,NEP,0.18483446695961264
2021-06-25,CLW,GPP2,0.32357166274540666
2021-06-25,CLW,R2,-0.38034191776334986
2021-06-25,CLW,NEP2,-0.056770255017943194
2021-06-26,CLW,GPP,0.21570253749950402
2021-06-26,CLW,R,-0.16720869326194784
2021-06-26,CLW,NEP,-0.007293032911646188
2021-06-26,CLW,GPP2,0.21570253749950402
2021-06-26,CLW,R2,-0.16720869326194784
2021-06-26,CLW,NEP2,0.04849384423755618
2021-06-27,CLW,GPP,-0.3766251650267775
2021-06-27,CLW,R,0.42874165153952515
2021-06-27,CLW,NEP,0.19639421910302704
2021-06-27,CLW,GPP2,0.3766251650267775
2021-06-27,CLW,R2,-0.42874165153952515
2021-06-27,CLW,NEP2,-0.05211648651274764
2021-06-28,CLW,GPP,0.07963002323169226
2021-06-28,CLW,R,-0.04253765866411744
2021-06-28,CLW,NEP,0.023073376796175785
2021-06-28,CLW,GPP2,0.07963002323169226
2021-06-28,CLW,R2,-0.04253765866411744
2021-06-28,CLW,NEP2,0.037092364567574816
2021-06-29,CLW,GPP,-0.9046909424995989
2021-06-29,CLW,R,0.9376494380376671
2021-06-29,CLW,NEP,0.347924450232796
2021-06-29,CLW,GPP2,0.9046909424995989
2021-06-29,CLW,R2,-0.9376494380376671
2021-06-29,CLW,NEP2,-0.03295849553806818
2021-06-30,CLW,GPP,-0.6314020382585244
2021-06-30,CLW,R,0.5129196455554713
2021-06-30,CLW,NEP,0.05285789117079001
2021-06-30,CLW,GPP2,0.6314020382585244
2021-06-30,CLW,R2,-0.5129196455554713
2021-06-30,CLW,NEP2,0.11848239270305305
2021-07-01,CLW,GPP,0.24859722902670267
2021-07-01,CLW,R,-0.11679353003703263
2021-07-01,CLW,NEP,0.09352198050863579
2021-07-01,CLW,GPP2,0.24859722902670267
2021-07-01,CLW,R2,-0.11679353003703263
2021-07-01,CLW,NEP2,0.13180369898967004
2021-07-02,CLW,GPP,-0.3348948200128227
2021-07-02,CLW,R,0.3243703569855872
2021-07-02,CLW,NEP,0.09828149971598792
2021-07-02,CLW,GPP2,0.3348948200128227
2021-07-02,CLW,R2,-0.3243703569855872
2021-07-02,CLW,NEP2,0.010524463027235531
2021-07-03,CLW,GPP,-0.7061276175526402
2021-07-03,CLW,R,0.7708894283951477
2021-07-03,CLW,NEP,0.3239747784915256
2021-07-03,CLW,GPP2,0.7061276175526402
2021-07-03,CLW,R2,-0.7708894283951477
2021-07-03,CLW,NEP2,-0.06476181084250754
2021-07-04,CLW,GPP,0.024734224395752735
2021-07-04,CLW,R,0.11289574770140967
2021-07-04,CLW,NEP,0.17648749560600735
2021-07-04,CLW,GPP2,0.024734224395752735
2021-07-04,CLW,R2,-0.11289574770140967
2021-07-04,CLW,NEP2,-0.08816152330565694
2021-07-05,CLW,GPP,0.18051583546480995
2021-07-05,CLW,R,0.021084907573656764
2021-07-05,CLW,NEP,0.21008798993758554
2021-07-05,CLW,GPP2,0.18051583546480995
2021-07-05,CLW,R2,-0.021084907573656764
2021-07-05,CLW,NEP2,0.15943092789115318
2021-07-06,CLW,GPP,0.10629771339017109
2021-07-06,CLW,R,0.06868293105415506
2021-07-06,CLW,NEP,0.20021929617266238
2021-07-06,CLW,GPP2,0.10629771339017109
2021-07-06,CLW,R2,-0.06868293105415506
2021-07-06,CLW,NEP2,0.037614782336016034
2021-07-07,CLW,GPP,-0.10337699562528632
2021-07-07,CLW,R,0.218198545430109
2021-07-07,CLW,NEP,0.19191769540839101
2021-07-07,CLW,GPP2,0.10337699562528632
2021-07-07,CLW,R2,-0.218198545430109
2021-07-07,CLW,NEP2,-0.11482154980482268
2021-07-08,CLW,GPP,-1.2695594463579694
2021-07-08,CLW,R,1.2077564638127658
2021-07-08,CLW,NEP,0.36005729863027264
2021-07-08,CLW,GPP2,1.2695594463579694
2021-07-08,CLW,R2,-1.2077564638127658
2021-07-08,CLW,NEP2,0.061802982545203555
2021-07-09,CLW,GPP,0.1634713136586548
2021-07-09,CLW,R,0.11497699934292314
2021-07-09,CLW,NEP,0.32059725202359013
2021-07-09,CLW,GPP2,0.1634713136586548
2021-07-09,CLW,R2,-0.11497699934292314
2021-07-09,CLW,NEP2,0.04849431431573166
2021-07-10,CLW,GPP,0.5056989286358048
2021-07-10,CLW,R,-0.2669069072820791
2021-07-10,CLW,NEP,0.14713780217365413
2021-07-10,CLW,GPP2,0.5056989286358048
2021-07-10,CLW,R2,-0.2669069072820791
2021-07-10,CLW,NEP2,0.23879202135372568
2021-07-11,CLW,GPP,-0.33646047167137405
2021-07-11,CLW,R,0.4597414993530833
2021-07-11,CLW,NEP,0.2848919087679741
2021-07-11,CLW,GPP2,0.33646047167137405
2021-07-11,CLW,R2,-0.4597414993530833
2021-07-11,CLW,NEP2,-0.12328102768170923
2021-07-12,CLW,GPP,0.3311404085214695
2021-07-12,CLW,R,-0.00475257810785583
2021-07-12,CLW,NEP,0.327008522196976
2021-07-12,CLW,GPP2,0.3311404085214695
2021-07-12,CLW,R2,-0.00475257810785583
2021-07-12,CLW,NEP2,0.32638783041361363
2021-07-13,CLW,GPP,0.27215542991333536
2021-07-13,CLW,R,-0.17192635808752946
2021-07-13,CLW,NEP,0.040815863206570456
2021-07-13,CLW,GPP2,0.27215542991333536
2021-07-13,CLW,R2,-0.17192635808752946
2021-07-13,CLW,NEP2,0.1002290718258059
2021-07-14,CLW,GPP,-0.15602595234810945
2021-07-14,CLW,R,0.27045779011301657
2021-07-14,CLW,NEP,0.2097977212852969
2021-07-14,CLW,GPP2,0.15602595234810945
2021-07-14,CLW,R2,-0.27045779011301657
2021-07-14,CLW,NEP2,-0.11443183776490712
2021-07-15,CLW,GPP,-0.3620744051935661
2021-07-15,CLW,R,0.4096205413733023
2021-07-15,CLW,NEP,0.19110259215767222
2021-07-15,CLW,GPP2,0.3620744051935661
2021-07-15,CLW,R2,-0.4096205413733023
2021-07-15,CLW,NEP2,-0.04754613617973619
2021-07-16,CLW,GPP,-0.11676330859403583
2021-07-16,CLW,R,0.2442816757438294
2021-07-16,CLW,NEP,0.2138232773200122
2021-07-16,CLW,GPP2,0.11676330859403583
2021-07-16,CLW,R2,-0.2442816757438294
2021-07-16,CLW,NEP2,-0.12751836714979356
