datetime,wtr_0,wtr_2,wtr_3,wtr_4,wtr_6,wtr_1
2020-07-27T00:00:00Z,22.812,16.808,16.332,15.473,14.709,17.015
2020-07-27T00:30:00Z,22.142,16.808,16.141,15.569,14.709,17.472
2020-07-27T01:00:00Z,21.282,16.713,16.046,15.282,14.709,17.472
2020-07-27T01:30:00Z,20.043,16.808,16.141,15.187,14.709,17.701
2020-07-27T02:00:00Z,17.665,16.523,15.951,15.187,14.613,17.709
2020-07-27T02:30:00Z,17.855,16.523,15.951,15.187,14.613,17.616
2020-07-27T03:00:00Z,17.284,16.808,15.951,15.091,14.613,17.201
2020-07-27T03:30:00Z,16.332,16.618,15.951,15.091,14.613,17.337
2020-07-27T04:00:00Z,16.237,16.618,15.855,15.091,14.613,17.227
2020-07-27T04:30:00Z,16.046,16.713,15.951,15.091,14.613,17.193
2020-07-27T05:00:00Z,16.046,16.618,15.951,15.187,14.517,17.117
2020-07-27T05:30:00Z,16.903,16.713,15.855,15.091,14.517,17.168
2020-07-27T06:00:00Z,16.618,16.713,15.855,15.091,14.517,17.108
2020-07-27T06:30:00Z,16.523,16.713,15.855,15.091,14.613,17.023
2020-07-27T07:00:00Z,15.855,16.618,15.855,15.187,14.517,16.947
2020-07-27T07:30:00Z,16.332,16.618,15.855,15.091,14.613,16.871
2020-07-27T08:00:00Z,15.951,16.523,15.951,14.996,14.613,16.854
2020-07-27T08:30:00Z,16.618,16.618,15.855,14.996,14.421,16.794
2020-07-27T09:00:00Z,16.427,16.808,15.855,15.091,14.421,16.684
2020-07-27T09:30:00Z,16.332,16.713,15.855,15.091,14.421,16.616
2020-07-27T10:00:00Z,16.237,16.713,15.855,15.091,14.421,16.556
2020-07-27T10:30:00Z,15.282,16.618,15.855,15.091,14.517,16.488
2020-07-27T11:00:00Z,15.473,16.523,15.855,15.091,14.517,16.48
2020-07-27T11:30:00Z,14.996,16.523,15.855,15.091,14.517,16.411
2020-07-27T12:00:00Z,15.855,16.523,15.855,15.091,14.421,16.352
2020-07-27T12:30:00Z,15.855,16.427,15.855,15.091,14.421,16.301
2020-07-27T13:00:00Z,15.282,16.427,15.76,15.091,14.421,16.267
2020-07-27T13:30:00Z,15.569,16.332,15.76,15.091,14.325,16.19
2020-07-27T14:00:00Z,15.569,16.332,15.855,15.091,14.325,16.19
2020-07-27T14:30:00Z,16.808,16.332,15.951,15.282,14.421,16.198
2020-07-27T15:00:00Z,17.665,16.427,16.046,15.282,14.421,16.164
2020-07-27T15:30:00Z,18.331,16.523,16.046,15.378,14.517,16.173
2020-07-27T16:00:00Z,19.282,16.523,16.046,15.473,14.613,16.173
2020-07-27T16:30:00Z,20.519,16.618,16.141,15.569,14.709,16.19
2020-07-27T17:00:00Z,21.664,16.713,16.141,15.569,14.804,16.275
2020-07-27T17:30:00Z,22.717,16.713,16.141,15.664,14.9,16.335
2020-07-27T18:00:00Z,23.196,16.808,16.237,15.664,15.091,16.437
2020-07-27T18:30:00Z,22.525,16.903,16.332,15.664,15.091,16.616
2020-07-27T19:00:00Z,24.545,16.903,16.332,15.76,15.187,16.726
2020-07-27T19:30:00Z,24.062,16.903,16.523,15.855,15.187,16.624
2020-07-27T20:00:00Z,23.869,16.999,16.618,15.855,15.187,16.684
2020-07-27T20:30:00Z,23.966,17.094,16.523,15.951,15.282,16.939
2020-07-27T21:00:00Z,24.545,17.094,16.713,16.141,15.282,16.922
2020-07-27T21:30:00Z,23.773,17.189,16.618,16.046,15.282,17.032
2020-07-27T22:00:00Z,24.835,17.189,16.903,16.046,15.282,17.193
2020-07-27T22:30:00Z,24.931,17.189,16.903,16.237,15.187,17.151
2020-07-27T23:00:00Z,24.931,17.284,16.903,16.141,15.187,17.379
2020-07-27T23:30:00Z,20.519,17.379,16.999,16.046,15.187,17.396
2020-07-28T00:00:00Z,23.966,17.379,16.808,16.046,15.187,17.456
2020-07-28T00:30:00Z,19.853,17.284,16.808,15.855,15.187,17.692
2020-07-28T01:00:00Z,23.677,17.379,16.713,15.76,15.187,17.667
2020-07-28T01:30:00Z,22.142,17.284,16.713,15.76,15.187,17.743
2020-07-28T02:00:00Z,19.092,17.189,16.523,15.569,15.091,17.76
2020-07-28T02:30:00Z,18.521,17.284,16.523,15.569,15.091,17.811
2020-07-28T03:00:00Z,18.426,17.189,16.427,15.664,15.187,17.608
2020-07-28T03:30:00Z,17.95,17.094,16.523,15.664,15.091,17.675
2020-07-28T04:00:00Z,17.855,17.094,16.427,15.664,15.091,17.633
2020-07-28T04:30:00Z,17.76,17.189,16.332,15.569,15.091,17.625
2020-07-28T05:00:00Z,17.475,17.189,16.427,15.569,15.091,17.718
2020-07-28T05:30:00Z,17.379,17.189,16.523,15.569,15.091,17.684
2020-07-28T06:00:00Z,17.284,17.189,16.427,15.569,14.996,17.642
2020-07-28T06:30:00Z,17.189,17.094,16.427,15.569,14.9,17.675
2020-07-28T07:00:00Z,17.379,17.094,16.427,15.569,14.996,17.701
2020-07-28T07:30:00Z,17.284,17.094,16.427,15.569,14.996,17.861
2020-07-28T08:00:00Z,17.284,17.094,16.427,15.569,14.996,18.038
2020-07-28T08:30:00Z,17.094,17.094,16.427,15.569,15.091,17.87
2020-07-28T09:00:00Z,17.094,17.094,16.427,15.569,14.9,17.751
2020-07-28T09:30:00Z,17.57,17.094,16.427,15.569,14.9,17.709
2020-07-28T10:00:00Z,16.903,17.189,16.427,15.569,14.9,17.76
2020-07-28T10:30:00Z,16.713,17.189,16.427,15.569,14.9,17.709
2020-07-28T11:00:00Z,16.713,17.094,16.427,15.569,14.9,17.633
2020-07-28T11:30:00Z,17.094,17.094,16.523,15.473,14.9,17.557
2020-07-28T12:00:00Z,17.475,16.999,16.427,15.569,14.996,17.489
2020-07-28T12:30:00Z,17.57,17.189,16.332,15.569,14.996,17.413
2020-07-28T13:00:00Z,17.57,17.284,16.332,15.473,14.804,17.345
2020-07-28T13:30:00Z,17.855,17.379,16.427,15.569,14.804,17.278
2020-07-28T14:00:00Z,17.57,17.284,16.427,15.569,14.9,17.201
2020-07-28T14:30:00Z,17.76,17.284,16.427,15.569,14.9,17.185
2020-07-28T15:00:00Z,18.806,17.475,16.523,15.76,14.996,17.134
2020-07-28T15:30:00Z,20.138,17.57,16.618,15.855,15.187,17.108
2020-07-28T16:00:00Z,18.616,17.475,16.618,15.664,14.9,17.125
2020-07-28T16:30:00Z,19.758,17.57,16.618,15.76,14.996,17.108
2020-07-28T17:00:00Z,23.196,17.57,16.713,16.046,15.187,17.159
2020-07-28T17:30:00Z,23.773,17.665,16.903,16.141,15.282,17.201
2020-07-28T18:00:00Z,22.908,17.76,16.999,16.141,15.378,17.329
2020-07-28T18:30:00Z,21.855,17.76,16.808,16.046,15.473,17.43
2020-07-28T19:00:00Z,24.448,17.855,17.094,16.237,15.473,17.498
2020-07-28T19:30:00Z,26.292,17.95,17.094,16.332,15.569,17.65
2020-07-28T20:00:00Z,25.805,17.95,17.284,16.427,15.664,17.616
2020-07-28T20:30:00Z,24.448,17.95,17.189,16.618,15.76,17.76
2020-07-28T21:00:00Z,26.292,18.045,17.284,16.427,15.76,17.819
2020-07-28T21:30:00Z,25.125,18.045,17.57,16.523,15.76,17.979
2020-07-28T22:00:00Z,26.292,18.14,17.379,16.618,15.664,18.123
2020-07-28T22:30:00Z,23.196,18.14,17.57,16.523,15.664,18.022
2020-07-28T23:00:00Z,22.238,18.14,17.284,16.523,15.664,18.081
2020-07-28T23:30:00Z,20.71,18.236,17.57,16.332,15.664,18.334
2020-07-29T00:00:00Z,21.569,18.045,17.284,16.427,15.664,18.3
2020-07-29T00:30:00Z,20.996,18.14,17.284,16.141,15.569,18.418
2020-07-29T01:00:00Z,19.853,17.95,17.284,15.951,15.569,18.308
2020-07-29T01:30:00Z,18.806,18.14,16.808,16.141,15.569,18.325
2020-07-29T02:00:00Z,19.187,17.95,16.999,15.951,15.569,18.266
2020-07-29T02:30:00Z,18.901,18.045,17.189,16.046,15.569,18.384
2020-07-29T03:00:00Z,18.806,18.045,16.999,16.141,15.569,18.477
2020-07-29T03:30:00Z,17.855,17.95,16.999,16.046,15.473,18.435
2020-07-29T04:00:00Z,17.76,18.045,17.094,15.951,15.473,18.544
2020-07-29T04:30:00Z,18.14,18.045,17.094,16.046,15.473,18.494
2020-07-29T05:00:00Z,17.76,17.855,17.094,16.046,15.473,18.393
2020-07-29T05:30:00Z,17.855,17.95,17.094,16.046,15.378,18.359
2020-07-29T06:00:00Z,17.475,17.95,17.094,16.046,15.378,18.359
2020-07-29T06:30:00Z,17.379,17.95,16.999,15.951,15.473,18.317
2020-07-29T07:00:00Z,17.379,17.95,17.094,15.951,15.378,18.232
2020-07-29T07:30:00Z,17.189,17.95,16.999,16.046,15.473,18.199
