"Plot Title: 8_m_CLT"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20641370, SEN S/N: 20641370, LBL: 8 m)","Intensity, Lux (LGR S/N: 20641370, SEN S/N: 20641370, LBL: 8 m)","End Of File (LGR S/N: 20641370)"
534,06/28/21 06:30:00 PM,7.179,32.3,
535,06/28/21 07:00:00 PM,6.877,21.5,
536,06/28/21 07:30:00 PM,6.877,10.8,
537,06/28/21 08:00:00 PM,6.978,10.8,
538,06/28/21 08:30:00 PM,6.877,0.0,
539,06/28/21 09:00:00 PM,6.573,0.0,
540,06/28/21 09:30:00 PM,6.471,0.0,
541,06/28/21 10:00:00 PM,6.471,0.0,
542,06/28/21 10:30:00 PM,6.471,0.0,
543,06/28/21 11:00:00 PM,6.471,0.0,
544,06/28/21 11:30:00 PM,6.674,0.0,
545,06/29/21 12:00:00 AM,6.775,0.0,
546,06/29/21 12:30:00 AM,6.674,0.0,
547,06/29/21 01:00:00 AM,6.674,0.0,
548,06/29/21 01:30:00 AM,6.573,0.0,
549,06/29/21 02:00:00 AM,6.674,0.0,
550,06/29/21 02:30:00 AM,6.775,0.0,
551,06/29/21 03:00:00 AM,6.775,0.0,
552,06/29/21 03:30:00 AM,6.877,0.0,
553,06/29/21 04:00:00 AM,6.877,0.0,
554,06/29/21 04:30:00 AM,6.978,0.0,
555,06/29/21 05:00:00 AM,6.978,0.0,
556,06/29/21 05:30:00 AM,6.978,0.0,
557,06/29/21 06:00:00 AM,6.978,0.0,
558,06/29/21 06:30:00 AM,6.978,0.0,
559,06/29/21 07:00:00 AM,6.978,0.0,
560,06/29/21 07:30:00 AM,7.079,0.0,
561,06/29/21 08:00:00 AM,7.079,0.0,
562,06/29/21 08:30:00 AM,7.079,0.0,
563,06/29/21 09:00:00 AM,7.079,10.8,
564,06/29/21 09:30:00 AM,7.079,21.5,
565,06/29/21 10:00:00 AM,6.978,10.8,
566,06/29/21 10:30:00 AM,6.877,21.5,
567,06/29/21 11:00:00 AM,6.978,32.3,
568,06/29/21 11:30:00 AM,6.877,43.1,
569,06/29/21 12:00:00 PM,6.877,64.6,
570,06/29/21 12:30:00 PM,6.877,86.1,
571,06/29/21 01:00:00 PM,6.775,107.6,
572,06/29/21 01:30:00 PM,6.877,107.6,
573,06/29/21 02:00:00 PM,6.877,129.2,
574,06/29/21 02:30:00 PM,6.877,150.7,
575,06/29/21 03:00:00 PM,6.877,150.7,
576,06/29/21 03:30:00 PM,6.877,96.9,
577,06/29/21 04:00:00 PM,6.877,129.2,
578,06/29/21 04:30:00 PM,6.978,107.6,
579,06/29/21 05:00:00 PM,7.079,75.3,
580,06/29/21 05:30:00 PM,7.079,64.6,
581,06/29/21 06:00:00 PM,6.978,53.8,
582,06/29/21 06:30:00 PM,6.674,21.5,
583,06/29/21 07:00:00 PM,6.877,10.8,
584,06/29/21 07:30:00 PM,6.775,0.0,
585,06/29/21 08:00:00 PM,6.978,0.0,
586,06/29/21 08:30:00 PM,6.978,0.0,
587,06/29/21 09:00:00 PM,7.280,0.0,
588,06/29/21 09:30:00 PM,7.280,0.0,
589,06/29/21 10:00:00 PM,7.381,0.0,
590,06/29/21 10:30:00 PM,7.381,0.0,
591,06/29/21 11:00:00 PM,7.179,0.0,
592,06/29/21 11:30:00 PM,6.573,0.0,
593,06/30/21 12:00:00 AM,6.573,0.0,
594,06/30/21 12:30:00 AM,6.573,0.0,
595,06/30/21 01:00:00 AM,6.775,0.0,
596,06/30/21 01:30:00 AM,6.978,0.0,
597,06/30/21 02:00:00 AM,7.280,0.0,
598,06/30/21 02:30:00 AM,7.079,0.0,
599,06/30/21 03:00:00 AM,6.877,0.0,
600,06/30/21 03:30:00 AM,7.079,0.0,
601,06/30/21 04:00:00 AM,7.079,0.0,
602,06/30/21 04:30:00 AM,6.978,0.0,
603,06/30/21 05:00:00 AM,7.079,0.0,
604,06/30/21 05:30:00 AM,7.179,0.0,
605,06/30/21 06:00:00 AM,6.877,0.0,
606,06/30/21 06:30:00 AM,6.674,0.0,
607,06/30/21 07:00:00 AM,6.573,0.0,
608,06/30/21 07:30:00 AM,6.978,0.0,
609,06/30/21 08:00:00 AM,7.280,21.5,
610,06/30/21 08:30:00 AM,7.280,43.1,
611,06/30/21 09:00:00 AM,7.481,64.6,
612,06/30/21 09:30:00 AM,7.582,86.1,
613,06/30/21 10:00:00 AM,7.280,75.3,
614,06/30/21 10:30:00 AM,6.978,64.6,
615,06/30/21 11:00:00 AM,6.877,75.3,
616,06/30/21 11:30:00 AM,6.674,86.1,
617,06/30/21 12:00:00 PM,6.674,118.4,
618,06/30/21 12:30:00 PM,6.775,150.7,
619,06/30/21 01:00:00 PM,6.877,161.5,
620,06/30/21 01:30:00 PM,6.978,236.8,
621,06/30/21 02:00:00 PM,7.079,279.9,
622,06/30/21 02:30:00 PM,6.978,161.5,
623,06/30/21 03:00:00 PM,6.877,193.8,
624,06/30/21 03:30:00 PM,7.179,247.6,
625,06/30/21 04:00:00 PM,7.280,236.8,
626,06/30/21 04:30:00 PM,7.280,139.9,
627,06/30/21 05:00:00 PM,7.481,204.5,
628,06/30/21 05:30:00 PM,7.682,226.0,
629,06/30/21 06:00:00 PM,7.682,150.7,
630,06/30/21 06:30:00 PM,7.582,86.1,
631,06/30/21 07:00:00 PM,7.582,64.6,
632,06/30/21 07:30:00 PM,7.179,21.5,
633,06/30/21 08:00:00 PM,7.179,10.8,
634,06/30/21 08:30:00 PM,7.079,0.0,
635,06/30/21 09:00:00 PM,6.978,0.0,
636,06/30/21 09:30:00 PM,7.079,0.0,
637,06/30/21 10:00:00 PM,7.381,0.0,
638,06/30/21 10:30:00 PM,7.280,0.0,
639,06/30/21 11:00:00 PM,7.179,0.0,
640,06/30/21 11:30:00 PM,6.775,0.0,
641,07/01/21 12:00:00 AM,6.775,0.0,
642,07/01/21 12:30:00 AM,6.674,0.0,
643,07/01/21 01:00:00 AM,6.877,0.0,
644,07/01/21 01:30:00 AM,6.978,0.0,
645,07/01/21 02:00:00 AM,6.978,0.0,
646,07/01/21 02:30:00 AM,7.280,0.0,
647,07/01/21 03:00:00 AM,7.381,0.0,
648,07/01/21 03:30:00 AM,7.381,0.0,
649,07/01/21 04:00:00 AM,7.280,0.0,
650,07/01/21 04:30:00 AM,7.179,0.0,
651,07/01/21 05:00:00 AM,7.079,0.0,
652,07/01/21 05:30:00 AM,7.079,0.0,
653,07/01/21 06:00:00 AM,7.079,0.0,
654,07/01/21 06:30:00 AM,6.978,0.0,
655,07/01/21 07:00:00 AM,7.079,0.0,
656,07/01/21 07:30:00 AM,7.079,0.0,
657,07/01/21 08:00:00 AM,7.179,10.8,
658,07/01/21 08:30:00 AM,7.179,32.3,
659,07/01/21 09:00:00 AM,7.280,53.8,
660,07/01/21 09:30:00 AM,7.582,107.6,
661,07/01/21 10:00:00 AM,7.582,118.4,
662,07/01/21 10:30:00 AM,7.682,129.2,
663,07/01/21 11:00:00 AM,7.481,96.9,
664,07/01/21 11:30:00 AM,7.481,53.8,
665,07/01/21 12:00:00 PM,7.381,43.1,
666,07/01/21 12:30:00 PM,7.280,86.1,
667,07/01/21 01:00:00 PM,7.280,172.2,
668,07/01/21 01:30:00 PM,7.179,139.9,
669,07/01/21 02:00:00 PM,6.775,161.5,
670,07/01/21 02:30:00 PM,6.674,183.0,
671,07/01/21 03:00:00 PM,6.674,193.8,
672,07/01/21 03:30:00 PM,6.775,75.3,
673,07/01/21 04:00:00 PM,6.978,32.3,
674,07/01/21 04:30:00 PM,7.381,21.5,
675,07/01/21 05:00:00 PM,7.481,10.8,
676,07/01/21 05:30:00 PM,7.381,0.0,
677,07/01/21 06:00:00 PM,7.280,0.0,
678,07/01/21 06:30:00 PM,7.079,21.5,
679,07/01/21 07:00:00 PM,6.978,0.0,
680,07/01/21 07:30:00 PM,6.978,0.0,
681,07/01/21 08:00:00 PM,7.079,0.0,
682,07/01/21 08:30:00 PM,7.179,0.0,
683,07/01/21 09:00:00 PM,7.381,0.0,
684,07/01/21 09:30:00 PM,7.582,0.0,
685,07/01/21 10:00:00 PM,7.179,0.0,
686,07/01/21 10:30:00 PM,7.280,0.0,
687,07/01/21 11:00:00 PM,7.682,0.0,
688,07/01/21 11:30:00 PM,7.481,0.0,
689,07/02/21 12:00:00 AM,7.079,0.0,
690,07/02/21 12:30:00 AM,7.280,0.0,
691,07/02/21 01:00:00 AM,6.775,0.0,
692,07/02/21 01:30:00 AM,7.079,0.0,
693,07/02/21 02:00:00 AM,7.280,0.0,
694,07/02/21 02:30:00 AM,7.381,0.0,
695,07/02/21 03:00:00 AM,7.481,0.0,
696,07/02/21 03:30:00 AM,7.481,0.0,
697,07/02/21 04:00:00 AM,7.481,0.0,
698,07/02/21 04:30:00 AM,6.877,0.0,
699,07/02/21 05:00:00 AM,6.877,0.0,
700,07/02/21 05:30:00 AM,6.877,0.0,
701,07/02/21 06:00:00 AM,7.179,0.0,
702,07/02/21 06:30:00 AM,7.280,0.0,
703,07/02/21 07:00:00 AM,7.481,10.8,
704,07/02/21 07:30:00 AM,7.582,10.8,
705,07/02/21 08:00:00 AM,6.877,21.5,
706,07/02/21 08:30:00 AM,7.179,32.3,
707,07/02/21 09:00:00 AM,7.179,21.5,
708,07/02/21 09:30:00 AM,7.381,21.5,
709,07/02/21 10:00:00 AM,7.481,43.1,
710,07/02/21 10:30:00 AM,7.179,43.1,
711,07/02/21 11:00:00 AM,7.280,32.3,
712,07/02/21 11:30:00 AM,7.381,53.8,
713,07/02/21 12:00:00 PM,7.481,75.3,
714,07/02/21 12:30:00 PM,7.481,86.1,
715,07/02/21 01:00:00 PM,7.481,96.9,
716,07/02/21 01:30:00 PM,7.481,53.8,
717,07/02/21 02:00:00 PM,7.280,86.1,
718,07/02/21 02:30:00 PM,7.079,129.2,
719,07/02/21 03:00:00 PM,7.381,129.2,
720,07/02/21 03:30:00 PM,7.381,75.3,
721,07/02/21 04:00:00 PM,7.381,75.3,
722,07/02/21 04:30:00 PM,7.381,96.9,
723,07/02/21 05:00:00 PM,7.682,96.9,
724,07/02/21 05:30:00 PM,7.582,43.1,
725,07/02/21 06:00:00 PM,7.381,10.8,
726,07/02/21 06:30:00 PM,7.079,43.1,
727,07/02/21 07:00:00 PM,7.179,10.8,
728,07/02/21 07:30:00 PM,7.381,43.1,
729,07/02/21 08:00:00 PM,7.481,0.0,
730,07/02/21 08:30:00 PM,7.582,0.0,
731,07/02/21 09:00:00 PM,7.582,0.0,
732,07/02/21 09:30:00 PM,7.582,0.0,
733,07/02/21 10:00:00 PM,7.582,0.0,
734,07/02/21 10:30:00 PM,7.481,0.0,
735,07/02/21 11:00:00 PM,7.481,0.0,
736,07/02/21 11:30:00 PM,7.481,0.0,
737,07/03/21 12:00:00 AM,7.481,0.0,
738,07/03/21 12:30:00 AM,7.582,0.0,
739,07/03/21 01:00:00 AM,7.782,0.0,
740,07/03/21 01:30:00 AM,7.782,0.0,
741,07/03/21 02:00:00 AM,7.079,0.0,
742,07/03/21 02:30:00 AM,6.978,0.0,
743,07/03/21 03:00:00 AM,6.775,0.0,
744,07/03/21 03:30:00 AM,6.877,0.0,
745,07/03/21 04:00:00 AM,7.179,0.0,
746,07/03/21 04:30:00 AM,7.381,0.0,
747,07/03/21 05:00:00 AM,7.280,0.0,
748,07/03/21 05:30:00 AM,7.481,0.0,
749,07/03/21 06:00:00 AM,7.582,0.0,
750,07/03/21 06:30:00 AM,7.682,0.0,
751,07/03/21 07:00:00 AM,7.782,0.0,
752,07/03/21 07:30:00 AM,7.782,0.0,
753,07/03/21 08:00:00 AM,7.782,10.8,
754,07/03/21 08:30:00 AM,7.782,10.8,
755,07/03/21 09:00:00 AM,7.682,21.5,
756,07/03/21 09:30:00 AM,7.481,21.5,
757,07/03/21 10:00:00 AM,7.079,43.1,
758,07/03/21 10:30:00 AM,6.877,75.3,
759,07/03/21 11:00:00 AM,6.877,86.1,
760,07/03/21 11:30:00 AM,6.978,86.1,
761,07/03/21 12:00:00 PM,7.179,96.9,
762,07/03/21 12:30:00 PM,7.280,107.6,
763,07/03/21 01:00:00 PM,7.481,129.2,
764,07/03/21 01:30:00 PM,7.582,150.7,
765,07/03/21 02:00:00 PM,7.582,118.4,
766,07/03/21 02:30:00 PM,7.582,86.1,
767,07/03/21 03:00:00 PM,7.582,118.4,
768,07/03/21 03:30:00 PM,7.582,107.6,
769,07/03/21 04:00:00 PM,7.481,183.0,
770,07/03/21 04:30:00 PM,7.179,86.1,
771,07/03/21 05:00:00 PM,7.481,107.6,
772,07/03/21 05:30:00 PM,7.582,96.9,
773,07/03/21 06:00:00 PM,7.481,75.3,
774,07/03/21 06:30:00 PM,7.582,75.3,
775,07/03/21 07:00:00 PM,7.782,43.1,
776,07/03/21 07:30:00 PM,7.983,43.1,
777,07/03/21 08:00:00 PM,7.882,10.8,
778,07/03/21 08:30:00 PM,7.882,0.0,
779,07/03/21 09:00:00 PM,8.879,4822.3,
780,07/03/21 09:30:00 PM,7.582,0.0,
781,07/03/21 10:00:00 PM,6.877,0.0,
782,07/03/21 10:30:00 PM,6.775,0.0,
783,07/03/21 11:00:00 PM,6.775,0.0,
784,07/03/21 11:30:00 PM,6.877,0.0,
785,07/04/21 12:00:00 AM,7.179,0.0,
786,07/04/21 12:30:00 AM,7.381,0.0,
787,07/04/21 01:00:00 AM,7.381,0.0,
788,07/04/21 01:30:00 AM,7.682,0.0,
789,07/04/21 02:00:00 AM,8.082,0.0,
790,07/04/21 02:30:00 AM,8.182,0.0,
791,07/04/21 03:00:00 AM,7.582,0.0,
792,07/04/21 03:30:00 AM,6.775,0.0,
793,07/04/21 04:00:00 AM,7.079,0.0,
794,07/04/21 04:30:00 AM,7.079,0.0,
795,07/04/21 05:00:00 AM,6.978,0.0,
796,07/04/21 05:30:00 AM,6.877,0.0,
797,07/04/21 06:00:00 AM,6.978,0.0,
798,07/04/21 06:30:00 AM,6.978,0.0,
799,07/04/21 07:00:00 AM,6.978,10.8,
800,07/04/21 07:30:00 AM,7.179,32.3,
801,07/04/21 08:00:00 AM,7.381,53.8,
802,07/04/21 08:30:00 AM,7.582,118.4,
803,07/04/21 09:00:00 AM,7.782,183.0,
804,07/04/21 09:30:00 AM,7.882,183.0,
805,07/04/21 10:00:00 AM,7.882,247.6,
806,07/04/21 10:30:00 AM,7.983,226.0,
807,07/04/21 11:00:00 AM,7.782,150.7,
808,07/04/21 11:30:00 AM,7.280,215.3,
809,07/04/21 12:00:00 PM,7.381,290.6,
810,07/04/21 12:30:00 PM,7.682,355.2,
811,07/04/21 01:00:00 PM,7.782,398.3,
812,07/04/21 01:30:00 PM,7.782,473.6,
813,07/04/21 02:00:00 PM,7.983,710.4,
814,07/04/21 02:30:00 PM,8.282,828.8,
815,07/04/21 03:00:00 PM,8.282,549.0,
816,07/04/21 03:30:00 PM,7.882,355.2,
817,07/04/21 04:00:00 PM,7.582,204.5,
818,07/04/21 04:30:00 PM,7.381,215.3,
819,07/04/21 05:00:00 PM,7.079,183.0,
820,07/04/21 05:30:00 PM,6.978,107.6,
821,07/04/21 06:00:00 PM,6.978,86.1,
822,07/04/21 06:30:00 PM,6.978,43.1,
823,07/04/21 07:00:00 PM,7.179,53.8,
824,07/04/21 07:30:00 PM,6.978,10.8,
825,07/04/21 08:00:00 PM,7.381,0.0,
826,07/04/21 08:30:00 PM,7.582,0.0,
827,07/04/21 09:00:00 PM,7.782,0.0,
828,07/04/21 09:30:00 PM,7.782,0.0,
829,07/04/21 10:00:00 PM,7.882,0.0,
830,07/04/21 10:30:00 PM,8.282,0.0,
831,07/04/21 11:00:00 PM,8.082,0.0,
832,07/04/21 11:30:00 PM,7.280,0.0,
833,07/05/21 12:00:00 AM,7.280,0.0,
834,07/05/21 12:30:00 AM,7.280,0.0,
835,07/05/21 01:00:00 AM,7.481,0.0,
836,07/05/21 01:30:00 AM,7.682,0.0,
837,07/05/21 02:00:00 AM,7.782,0.0,
838,07/05/21 02:30:00 AM,8.082,0.0,
839,07/05/21 03:00:00 AM,8.382,0.0,
840,07/05/21 03:30:00 AM,8.481,0.0,
841,07/05/21 04:00:00 AM,8.082,0.0,
842,07/05/21 04:30:00 AM,7.682,0.0,
843,07/05/21 05:00:00 AM,7.179,0.0,
844,07/05/21 05:30:00 AM,7.079,0.0,
845,07/05/21 06:00:00 AM,7.179,0.0,
846,07/05/21 06:30:00 AM,7.179,0.0,
847,07/05/21 07:00:00 AM,7.280,0.0,
848,07/05/21 07:30:00 AM,7.280,0.0,
849,07/05/21 08:00:00 AM,7.280,0.0,
850,07/05/21 08:30:00 AM,7.381,21.5,
851,07/05/21 09:00:00 AM,7.582,64.6,
852,07/05/21 09:30:00 AM,7.582,139.9,
853,07/05/21 10:00:00 AM,7.682,86.1,
854,07/05/21 10:30:00 AM,7.582,118.4,
855,07/05/21 11:00:00 AM,7.782,215.3,
856,07/05/21 11:30:00 AM,8.082,312.2,
857,07/05/21 12:00:00 PM,7.983,290.6,
858,07/05/21 12:30:00 PM,7.983,290.6,
859,07/05/21 01:00:00 PM,8.082,247.6,
860,07/05/21 01:30:00 PM,7.481,204.5,
861,07/05/21 02:00:00 PM,7.179,204.5,
862,07/05/21 02:30:00 PM,7.179,193.8,
863,07/05/21 03:00:00 PM,7.582,75.3,
864,07/05/21 03:30:00 PM,7.682,226.0,
865,07/05/21 04:00:00 PM,7.882,226.0,
866,07/05/21 04:30:00 PM,8.182,279.9,
867,07/05/21 05:00:00 PM,8.082,193.8,
868,07/05/21 05:30:00 PM,7.882,64.6,
869,07/05/21 06:00:00 PM,7.782,43.1,
870,07/05/21 06:30:00 PM,7.381,43.1,
871,07/05/21 07:00:00 PM,7.481,21.5,
872,07/05/21 07:30:00 PM,7.582,21.5,
873,07/05/21 08:00:00 PM,8.382,0.0,
874,07/05/21 08:30:00 PM,7.782,0.0,
875,07/05/21 09:00:00 PM,7.882,0.0,
876,07/05/21 09:30:00 PM,7.682,0.0,
877,07/05/21 10:00:00 PM,7.682,0.0,
878,07/05/21 10:30:00 PM,7.782,0.0,
879,07/05/21 11:00:00 PM,8.082,0.0,
880,07/05/21 11:30:00 PM,8.182,0.0,
881,07/06/21 12:00:00 AM,8.182,0.0,
882,07/06/21 12:30:00 AM,8.182,0.0,
883,07/06/21 01:00:00 AM,7.983,0.0,
884,07/06/21 01:30:00 AM,7.582,0.0,
885,07/06/21 02:00:00 AM,7.381,0.0,
886,07/06/21 02:30:00 AM,7.381,0.0,
887,07/06/21 03:00:00 AM,7.381,0.0,
888,07/06/21 03:30:00 AM,7.381,0.0,
889,07/06/21 04:00:00 AM,7.582,0.0,
890,07/06/21 04:30:00 AM,7.782,0.0,
891,07/06/21 05:00:00 AM,7.882,0.0,
892,07/06/21 05:30:00 AM,8.082,0.0,
893,07/06/21 06:00:00 AM,8.282,0.0,
894,07/06/21 06:30:00 AM,8.481,0.0,
895,07/06/21 07:00:00 AM,8.082,0.0,
896,07/06/21 07:30:00 AM,7.983,21.5,
897,07/06/21 08:00:00 AM,7.582,32.3,
898,07/06/21 08:30:00 AM,7.280,53.8,
899,07/06/21 09:00:00 AM,7.280,107.6,
900,07/06/21 09:30:00 AM,7.280,129.2,
901,07/06/21 10:00:00 AM,7.280,161.5,
902,07/06/21 10:30:00 AM,7.481,193.8,
903,07/06/21 11:00:00 AM,7.481,215.3,
904,07/06/21 11:30:00 AM,7.481,279.9,
905,07/06/21 12:00:00 PM,7.582,236.8,
906,07/06/21 12:30:00 PM,7.582,355.2,
907,07/06/21 01:00:00 PM,7.782,462.9,
908,07/06/21 01:30:00 PM,7.983,538.2,
909,07/06/21 02:00:00 PM,8.082,204.5,
910,07/06/21 02:30:00 PM,8.182,118.4,
911,07/06/21 03:00:00 PM,8.182,150.7,
912,07/06/21 03:30:00 PM,8.182,269.1,
913,07/06/21 04:00:00 PM,8.282,279.9,
914,07/06/21 04:30:00 PM,8.182,269.1,
915,07/06/21 05:00:00 PM,8.082,193.8,
916,07/06/21 05:30:00 PM,7.983,150.7,
917,07/06/21 06:00:00 PM,7.682,53.8,
918,07/06/21 06:30:00 PM,7.682,43.1,
919,07/06/21 07:00:00 PM,7.882,21.5,
920,07/06/21 07:30:00 PM,7.983,21.5,
921,07/06/21 08:00:00 PM,7.983,10.8,
922,07/06/21 08:30:00 PM,8.282,0.0,
923,07/06/21 09:00:00 PM,8.282,0.0,
924,07/06/21 09:30:00 PM,8.581,0.0,
925,07/06/21 10:00:00 PM,8.481,0.0,
926,07/06/21 10:30:00 PM,7.983,0.0,
927,07/06/21 11:00:00 PM,7.179,0.0,
928,07/06/21 11:30:00 PM,7.280,0.0,
929,07/07/21 12:00:00 AM,7.179,0.0,
930,07/07/21 12:30:00 AM,7.381,0.0,
931,07/07/21 01:00:00 AM,7.280,0.0,
932,07/07/21 01:30:00 AM,7.582,0.0,
933,07/07/21 02:00:00 AM,7.481,0.0,
934,07/07/21 02:30:00 AM,7.983,0.0,
935,07/07/21 03:00:00 AM,8.082,0.0,
936,07/07/21 03:30:00 AM,8.282,0.0,
937,07/07/21 04:00:00 AM,8.382,0.0,
938,07/07/21 04:30:00 AM,8.581,0.0,
939,07/07/21 05:00:00 AM,8.481,0.0,
940,07/07/21 05:30:00 AM,8.581,0.0,
941,07/07/21 06:00:00 AM,7.983,0.0,
942,07/07/21 06:30:00 AM,7.882,0.0,
943,07/07/21 07:00:00 AM,7.882,0.0,
944,07/07/21 07:30:00 AM,7.983,10.8,
945,07/07/21 08:00:00 AM,7.882,32.3,
946,07/07/21 08:30:00 AM,7.682,32.3,
947,07/07/21 09:00:00 AM,7.481,53.8,
948,07/07/21 09:30:00 AM,7.481,0.0,
949,07/07/21 10:00:00 AM,7.481,0.0,
950,07/07/21 10:30:00 AM,7.582,10.8,
951,07/07/21 11:00:00 AM,7.582,32.3,
952,07/07/21 11:30:00 AM,7.782,96.9,
953,07/07/21 12:00:00 PM,7.983,96.9,
954,07/07/21 12:30:00 PM,8.082,96.9,
955,07/07/21 01:00:00 PM,7.983,32.3,
956,07/07/21 01:30:00 PM,7.983,0.0,
957,07/07/21 02:00:00 PM,7.983,43.1,
958,07/07/21 02:30:00 PM,8.082,516.7,
959,07/07/21 03:00:00 PM,8.182,43.1,
960,07/07/21 03:30:00 PM,8.382,613.5,
961,07/07/21 04:00:00 PM,8.382,139.9,
962,07/07/21 04:30:00 PM,7.983,75.3,
963,07/07/21 05:00:00 PM,7.983,107.6,
964,07/07/21 05:30:00 PM,8.182,129.2,
965,07/07/21 06:00:00 PM,8.082,161.5,
966,07/07/21 06:30:00 PM,8.382,172.2,
967,07/07/21 07:00:00 PM,8.779,139.9,
968,07/07/21 07:30:00 PM,8.481,86.1,
969,07/07/21 08:00:00 PM,7.481,10.8,
970,07/07/21 08:30:00 PM,7.280,10.8,
971,07/07/21 09:00:00 PM,7.582,0.0,
972,07/07/21 09:30:00 PM,7.381,0.0,
973,07/07/21 10:00:00 PM,7.381,0.0,
974,07/07/21 10:30:00 PM,7.582,0.0,
975,07/07/21 11:00:00 PM,7.882,0.0,
976,07/07/21 11:30:00 PM,8.481,0.0,
977,07/08/21 12:00:00 AM,7.983,0.0,
978,07/08/21 12:30:00 AM,8.282,0.0,
979,07/08/21 01:00:00 AM,8.282,0.0,
980,07/08/21 01:30:00 AM,7.582,0.0,
981,07/08/21 02:00:00 AM,8.082,0.0,
982,07/08/21 02:30:00 AM,8.282,0.0,
983,07/08/21 03:00:00 AM,8.282,0.0,
984,07/08/21 03:30:00 AM,8.282,0.0,
985,07/08/21 04:00:00 AM,8.481,0.0,
986,07/08/21 04:30:00 AM,8.581,0.0,
987,07/08/21 05:00:00 AM,8.779,0.0,
988,07/08/21 05:30:00 AM,8.779,0.0,
989,07/08/21 06:00:00 AM,8.182,0.0,
990,07/08/21 06:30:00 AM,7.481,0.0,
991,07/08/21 07:00:00 AM,7.381,0.0,
992,07/08/21 07:30:00 AM,7.481,21.5,
993,07/08/21 08:00:00 AM,7.582,21.5,
994,07/08/21 08:30:00 AM,7.481,43.1,
995,07/08/21 09:00:00 AM,7.682,53.8,
996,07/08/21 09:30:00 AM,7.782,43.1,
997,07/08/21 10:00:00 AM,7.782,75.3,
998,07/08/21 10:30:00 AM,7.782,139.9,
999,07/08/21 11:00:00 AM,8.082,226.0,
1000,07/08/21 11:30:00 AM,8.382,312.2,
1001,07/08/21 12:00:00 PM,8.581,462.9,
1002,07/08/21 12:30:00 PM,8.581,495.1,
1003,07/08/21 01:00:00 PM,8.581,549.0,
1004,07/08/21 01:30:00 PM,8.581,527.4,
1005,07/08/21 02:00:00 PM,8.680,366.0,
1006,07/08/21 02:30:00 PM,8.581,226.0,
1007,07/08/21 03:00:00 PM,8.581,215.3,
1008,07/08/21 03:30:00 PM,8.182,226.0,
1009,07/08/21 04:00:00 PM,8.680,290.6,
1010,07/08/21 04:30:00 PM,8.481,247.6,
1011,07/08/21 05:00:00 PM,8.481,172.2,
1012,07/08/21 05:30:00 PM,8.382,75.3,
1013,07/08/21 06:00:00 PM,7.983,53.8,
1014,07/08/21 06:30:00 PM,8.182,43.1,
1015,07/08/21 07:00:00 PM,8.182,21.5,
1016,07/08/21 07:30:00 PM,8.282,32.3,
1017,07/08/21 08:00:00 PM,8.481,21.5,
1018,07/08/21 08:30:00 PM,8.282,0.0,
1019,07/08/21 09:00:00 PM,8.282,0.0,
1020,07/08/21 09:30:00 PM,8.282,0.0,
1021,07/08/21 10:00:00 PM,8.282,0.0,
1022,07/08/21 10:30:00 PM,8.082,0.0,
1023,07/08/21 11:00:00 PM,7.983,0.0,
1024,07/08/21 11:30:00 PM,7.983,0.0,
1025,07/09/21 12:00:00 AM,7.882,0.0,
1026,07/09/21 12:30:00 AM,8.082,0.0,
1027,07/09/21 01:00:00 AM,8.282,0.0,
1028,07/09/21 01:30:00 AM,8.581,0.0,
1029,07/09/21 02:00:00 AM,8.680,0.0,
1030,07/09/21 02:30:00 AM,8.680,0.0,
1031,07/09/21 03:00:00 AM,8.481,0.0,
1032,07/09/21 03:30:00 AM,8.581,0.0,
1033,07/09/21 04:00:00 AM,8.680,0.0,
1034,07/09/21 04:30:00 AM,8.779,0.0,
1035,07/09/21 05:00:00 AM,8.779,0.0,
1036,07/09/21 05:30:00 AM,8.282,0.0,
1037,07/09/21 06:00:00 AM,8.282,0.0,
1038,07/09/21 06:30:00 AM,8.182,0.0,
1039,07/09/21 07:00:00 AM,8.082,0.0,
1040,07/09/21 07:30:00 AM,7.983,10.8,
1041,07/09/21 08:00:00 AM,7.882,32.3,
1042,07/09/21 08:30:00 AM,7.882,21.5,
1043,07/09/21 09:00:00 AM,7.983,64.6,
1044,07/09/21 09:30:00 AM,8.282,53.8,
1045,07/09/21 10:00:00 AM,8.382,150.7,
1046,07/09/21 10:30:00 AM,8.182,96.9,
1047,07/09/21 11:00:00 AM,8.082,193.8,
1048,07/09/21 11:30:00 AM,7.983,193.8,
1049,07/09/21 12:00:00 PM,7.983,21.5,
1050,07/09/21 12:30:00 PM,8.082,344.4,
1051,07/09/21 01:00:00 PM,8.282,387.5,
1052,07/09/21 01:30:00 PM,8.282,53.8,
1053,07/09/21 02:00:00 PM,8.282,107.6,
1054,07/09/21 02:30:00 PM,8.382,333.7,
1055,07/09/21 03:00:00 PM,8.481,301.4,
1056,07/09/21 03:30:00 PM,8.382,355.2,
1057,07/09/21 04:00:00 PM,8.481,387.5,
1058,07/09/21 04:30:00 PM,8.581,322.9,
1059,07/09/21 05:00:00 PM,8.680,258.3,
1060,07/09/21 05:30:00 PM,8.581,118.4,
1061,07/09/21 06:00:00 PM,8.481,86.1,
1062,07/09/21 06:30:00 PM,8.581,107.6,
1063,07/09/21 07:00:00 PM,8.481,107.6,
