datetime,lake,depth_m,temp_C
2020-08-11T02:30:00Z,SUM,7,10.357
2020-08-11T03:00:00Z,SUM,2,15.378
2020-08-11T03:00:00Z,SUM,4,15.187
2020-08-11T03:00:00Z,SUM,6,12.401
2020-08-11T03:00:00Z,SUM,1,15.236
2020-08-11T03:00:00Z,SUM,0,15.378
2020-08-11T03:00:00Z,SUM,5,14.996
2020-08-11T03:00:00Z,SUM,7,10.651
2020-08-11T03:30:00Z,SUM,2,15.378
2020-08-11T03:30:00Z,SUM,4,15.091
2020-08-11T03:30:00Z,SUM,6,12.883
2020-08-11T03:30:00Z,SUM,1,15.193
2020-08-11T03:30:00Z,SUM,0,15.378
2020-08-11T03:30:00Z,SUM,5,14.996
2020-08-11T03:30:00Z,SUM,7,10.357
2020-08-11T04:00:00Z,SUM,2,15.378
2020-08-11T04:00:00Z,SUM,4,15.091
2020-08-11T04:00:00Z,SUM,6,12.787
2020-08-11T04:00:00Z,SUM,1,15.184
2020-08-11T04:00:00Z,SUM,0,15.378
2020-08-11T04:00:00Z,SUM,5,15.091
2020-08-11T04:00:00Z,SUM,7,10.651
2020-08-11T04:30:00Z,SUM,2,15.378
2020-08-11T04:30:00Z,SUM,4,15.187
2020-08-11T04:30:00Z,SUM,6,12.304
2020-08-11T04:30:00Z,SUM,1,15.184
2020-08-11T04:30:00Z,SUM,0,15.378
2020-08-11T04:30:00Z,SUM,5,15.091
2020-08-11T04:30:00Z,SUM,7,10.748
2020-08-11T05:00:00Z,SUM,2,15.378
2020-08-11T05:00:00Z,SUM,4,15.187
2020-08-11T05:00:00Z,SUM,6,12.497
2020-08-11T05:00:00Z,SUM,1,15.15
2020-08-11T05:00:00Z,SUM,0,15.282
2020-08-11T05:00:00Z,SUM,5,15.091
2020-08-11T05:00:00Z,SUM,7,10.455
2020-08-11T05:30:00Z,SUM,2,15.282
2020-08-11T05:30:00Z,SUM,4,15.187
2020-08-11T05:30:00Z,SUM,6,12.304
2020-08-11T05:30:00Z,SUM,1,15.116
2020-08-11T05:30:00Z,SUM,0,15.282
2020-08-11T05:30:00Z,SUM,5,14.9
2020-08-11T05:30:00Z,SUM,7,10.259
2020-08-11T06:00:00Z,SUM,2,15.282
2020-08-11T06:00:00Z,SUM,4,15.187
2020-08-11T06:00:00Z,SUM,6,12.497
2020-08-11T06:00:00Z,SUM,1,15.098
2020-08-11T06:00:00Z,SUM,0,15.282
2020-08-11T06:00:00Z,SUM,5,14.709
2020-08-11T06:00:00Z,SUM,7,10.259
2020-08-11T06:30:00Z,SUM,2,15.282
2020-08-11T06:30:00Z,SUM,4,15.187
2020-08-11T06:30:00Z,SUM,6,12.69
2020-08-11T06:30:00Z,SUM,1,15.055
2020-08-11T06:30:00Z,SUM,0,15.187
2020-08-11T06:30:00Z,SUM,5,14.709
2020-08-11T06:30:00Z,SUM,7,10.161
2020-08-11T07:00:00Z,SUM,2,15.282
2020-08-11T07:00:00Z,SUM,4,15.187
2020-08-11T07:00:00Z,SUM,6,12.594
2020-08-11T07:00:00Z,SUM,1,15.047
2020-08-11T07:00:00Z,SUM,0,15.282
2020-08-11T07:00:00Z,SUM,5,14.709
2020-08-11T07:00:00Z,SUM,7,10.161
2020-08-11T07:30:00Z,SUM,2,15.282
2020-08-11T07:30:00Z,SUM,4,15.187
2020-08-11T07:30:00Z,SUM,6,12.98
2020-08-11T07:30:00Z,SUM,1,15.021
2020-08-11T07:30:00Z,SUM,0,15.282
2020-08-11T07:30:00Z,SUM,5,14.804
2020-08-11T07:30:00Z,SUM,7,9.965
2020-08-11T08:00:00Z,SUM,2,15.378
2020-08-11T08:00:00Z,SUM,4,15.187
2020-08-11T08:00:00Z,SUM,6,13.173
2020-08-11T08:00:00Z,SUM,1,15.038
2020-08-11T08:00:00Z,SUM,0,15.282
2020-08-11T08:00:00Z,SUM,5,14.804
2020-08-11T08:00:00Z,SUM,7,10.161
2020-08-11T08:30:00Z,SUM,2,15.473
2020-08-11T08:30:00Z,SUM,4,15.282
2020-08-11T08:30:00Z,SUM,6,13.076
2020-08-11T08:30:00Z,SUM,1,15.055
2020-08-11T08:30:00Z,SUM,0,15.473
2020-08-11T08:30:00Z,SUM,5,14.9
2020-08-11T08:30:00Z,SUM,7,10.357
2020-08-11T09:00:00Z,SUM,2,16.046
2020-08-11T09:00:00Z,SUM,4,15.473
2020-08-11T09:00:00Z,SUM,6,13.173
2020-08-11T09:00:00Z,SUM,1,15.055
2020-08-11T09:00:00Z,SUM,0,16.332
2020-08-11T09:00:00Z,SUM,5,14.996
2020-08-11T09:00:00Z,SUM,7,10.455
2020-08-11T09:30:00Z,SUM,2,16.141
2020-08-11T09:30:00Z,SUM,4,15.664
2020-08-11T09:30:00Z,SUM,6,13.654
2020-08-11T09:30:00Z,SUM,1,15.073
2020-08-11T09:30:00Z,SUM,0,16.427
2020-08-11T09:30:00Z,SUM,5,15.091
2020-08-11T09:30:00Z,SUM,7,10.748
2020-08-11T10:00:00Z,SUM,2,15.76
2020-08-11T10:00:00Z,SUM,4,15.473
2020-08-11T10:00:00Z,SUM,6,13.076
2020-08-11T10:00:00Z,SUM,1,15.124
2020-08-11T10:00:00Z,SUM,0,15.855
2020-08-11T10:00:00Z,SUM,5,15.091
2020-08-11T10:00:00Z,SUM,7,10.846
2020-08-11T10:30:00Z,SUM,2,16.237
2020-08-11T10:30:00Z,SUM,4,15.855
2020-08-11T10:30:00Z,SUM,6,12.401
2020-08-11T10:30:00Z,SUM,1,15.107
2020-08-11T10:30:00Z,SUM,0,16.237
2020-08-11T10:30:00Z,SUM,5,15.282
2020-08-11T10:30:00Z,SUM,7,10.553
2020-08-11T11:00:00Z,SUM,2,16.618
2020-08-11T11:00:00Z,SUM,4,16.237
2020-08-11T11:00:00Z,SUM,6,12.207
2020-08-11T11:00:00Z,SUM,1,15.116
2020-08-11T11:00:00Z,SUM,0,17.094
2020-08-11T11:00:00Z,SUM,5,15.282
2020-08-11T11:00:00Z,SUM,7,10.357
2020-08-11T11:30:00Z,SUM,2,15.76
2020-08-11T11:30:00Z,SUM,4,15.76
2020-08-11T11:30:00Z,SUM,6,12.11
2020-08-11T11:30:00Z,SUM,1,15.159
2020-08-11T11:30:00Z,SUM,0,15.664
2020-08-11T11:30:00Z,SUM,5,15.091
2020-08-11T11:30:00Z,SUM,7,10.553
2020-08-11T12:00:00Z,SUM,2,15.76
2020-08-11T12:00:00Z,SUM,4,15.664
2020-08-11T12:00:00Z,SUM,6,12.304
2020-08-11T12:00:00Z,SUM,1,15.202
2020-08-11T12:00:00Z,SUM,0,15.664
2020-08-11T12:00:00Z,SUM,5,14.996
2020-08-11T12:00:00Z,SUM,7,10.553
2020-08-11T12:30:00Z,SUM,2,15.951
2020-08-11T12:30:00Z,SUM,4,15.855
2020-08-11T12:30:00Z,SUM,6,12.304
2020-08-11T12:30:00Z,SUM,1,15.253
2020-08-11T12:30:00Z,SUM,0,15.76
2020-08-11T12:30:00Z,SUM,5,15.187
2020-08-11T12:30:00Z,SUM,7,10.944
2020-08-11T13:00:00Z,SUM,2,16.141
2020-08-11T13:00:00Z,SUM,4,15.76
2020-08-11T13:00:00Z,SUM,6,12.98
2020-08-11T13:00:00Z,SUM,1,15.322
2020-08-11T13:00:00Z,SUM,0,15.951
2020-08-11T13:00:00Z,SUM,5,14.996
2020-08-11T13:00:00Z,SUM,7,11.334
2020-08-11T13:30:00Z,SUM,2,16.237
2020-08-11T13:30:00Z,SUM,4,15.76
2020-08-11T13:30:00Z,SUM,6,12.69
2020-08-11T13:30:00Z,SUM,1,15.356
2020-08-11T13:30:00Z,SUM,0,15.855
2020-08-11T13:30:00Z,SUM,5,14.996
2020-08-11T13:30:00Z,SUM,7,11.139
2020-08-11T14:00:00Z,SUM,2,16.141
2020-08-11T14:00:00Z,SUM,4,15.76
2020-08-11T14:00:00Z,SUM,6,12.883
2020-08-11T14:00:00Z,SUM,1,15.356
2020-08-11T14:00:00Z,SUM,0,16.046
2020-08-11T14:00:00Z,SUM,5,15.091
2020-08-11T14:00:00Z,SUM,7,10.455
2020-08-11T14:30:00Z,SUM,2,16.618
2020-08-11T14:30:00Z,SUM,4,16.046
2020-08-11T14:30:00Z,SUM,6,13.173
2020-08-11T14:30:00Z,SUM,1,15.373
2020-08-11T14:30:00Z,SUM,0,16.046
2020-08-11T14:30:00Z,SUM,5,15.187
2020-08-11T14:30:00Z,SUM,7,10.455
2020-08-11T15:00:00Z,SUM,2,16.903
2020-08-11T15:00:00Z,SUM,4,16.046
2020-08-11T15:00:00Z,SUM,6,13.365
2020-08-11T15:00:00Z,SUM,1,15.459
2020-08-11T15:00:00Z,SUM,0,16.237
2020-08-11T15:00:00Z,SUM,5,15.091
2020-08-11T15:00:00Z,SUM,7,10.651
2020-08-11T15:30:00Z,SUM,2,15.951
2020-08-11T15:30:00Z,SUM,4,15.282
2020-08-11T15:30:00Z,SUM,6,13.654
2020-08-11T15:30:00Z,SUM,1,15.459
2020-08-11T15:30:00Z,SUM,0,15.951
2020-08-11T15:30:00Z,SUM,5,14.9
2020-08-11T15:30:00Z,SUM,7,10.259
2020-08-11T16:00:00Z,SUM,2,16.427
2020-08-11T16:00:00Z,SUM,4,15.664
2020-08-11T16:00:00Z,SUM,6,13.942
2020-08-11T16:00:00Z,SUM,1,15.528
2020-08-11T16:00:00Z,SUM,0,16.332
2020-08-11T16:00:00Z,SUM,5,15.282
2020-08-11T16:00:00Z,SUM,7,10.455
2020-08-11T16:30:00Z,SUM,2,16.046
2020-08-11T16:30:00Z,SUM,4,15.378
2020-08-11T16:30:00Z,SUM,6,13.558
2020-08-11T16:30:00Z,SUM,1,15.571
2020-08-11T16:30:00Z,SUM,0,16.141
2020-08-11T16:30:00Z,SUM,5,15.187
2020-08-11T16:30:00Z,SUM,7,10.455
2020-08-11T17:00:00Z,SUM,2,16.332
2020-08-11T17:00:00Z,SUM,4,15.569
2020-08-11T17:00:00Z,SUM,6,12.69
2020-08-11T17:00:00Z,SUM,1,15.571
2020-08-11T17:00:00Z,SUM,0,16.332
2020-08-11T17:00:00Z,SUM,5,15.187
2020-08-11T17:00:00Z,SUM,7,10.651
2020-08-11T17:30:00Z,SUM,2,16.237
2020-08-11T17:30:00Z,SUM,4,15.569
2020-08-11T17:30:00Z,SUM,6,11.819
2020-08-11T17:30:00Z,SUM,1,15.536
2020-08-11T17:30:00Z,SUM,0,16.237
2020-08-11T17:30:00Z,SUM,5,15.187
2020-08-11T17:30:00Z,SUM,7,10.455
2020-08-11T18:00:00Z,SUM,2,16.332
2020-08-11T18:00:00Z,SUM,4,15.76
2020-08-11T18:00:00Z,SUM,6,12.497
2020-08-11T18:00:00Z,SUM,1,15.519
2020-08-11T18:00:00Z,SUM,0,16.332
2020-08-11T18:00:00Z,SUM,5,15.282
2020-08-11T18:00:00Z,SUM,7,10.846
2020-08-11T18:30:00Z,SUM,2,15.855
2020-08-11T18:30:00Z,SUM,4,15.569
2020-08-11T18:30:00Z,SUM,6,12.787
2020-08-11T18:30:00Z,SUM,1,15.485
2020-08-11T18:30:00Z,SUM,0,15.855
2020-08-11T18:30:00Z,SUM,5,15.187
2020-08-11T18:30:00Z,SUM,7,10.846
2020-08-11T19:00:00Z,SUM,2,15.855
2020-08-11T19:00:00Z,SUM,4,15.76
2020-08-11T19:00:00Z,SUM,6,13.173
2020-08-11T19:00:00Z,SUM,1,15.468
2020-08-11T19:00:00Z,SUM,0,15.855
2020-08-11T19:00:00Z,SUM,5,15.091
2020-08-11T19:00:00Z,SUM,7,11.334
2020-08-11T19:30:00Z,SUM,2,15.76
2020-08-11T19:30:00Z,SUM,4,15.76
2020-08-11T19:30:00Z,SUM,6,13.173
2020-08-11T19:30:00Z,SUM,1,15.468
2020-08-11T19:30:00Z,SUM,0,15.76
2020-08-11T19:30:00Z,SUM,5,14.804
2020-08-11T19:30:00Z,SUM,7,11.334
2020-08-11T20:00:00Z,SUM,2,15.664
2020-08-11T20:00:00Z,SUM,4,15.76
2020-08-11T20:00:00Z,SUM,6,12.69
2020-08-11T20:00:00Z,SUM,1,15.476
2020-08-11T20:00:00Z,SUM,0,15.664
2020-08-11T20:00:00Z,SUM,5,14.996
2020-08-11T20:00:00Z,SUM,7,10.455
2020-08-11T20:30:00Z,SUM,2,15.664
2020-08-11T20:30:00Z,SUM,4,15.664
2020-08-11T20:30:00Z,SUM,6,12.013
2020-08-11T20:30:00Z,SUM,1,15.442
2020-08-11T20:30:00Z,SUM,0,15.664
2020-08-11T20:30:00Z,SUM,5,14.996
2020-08-11T20:30:00Z,SUM,7,10.161
2020-08-11T21:00:00Z,SUM,2,15.664
2020-08-11T21:00:00Z,SUM,4,15.664
2020-08-11T21:00:00Z,SUM,6,12.11
2020-08-11T21:00:00Z,SUM,1,15.511
2020-08-11T21:00:00Z,SUM,0,15.664
2020-08-11T21:00:00Z,SUM,5,15.282
2020-08-11T21:00:00Z,SUM,7,10.455
2020-08-11T21:30:00Z,SUM,2,15.664
2020-08-11T21:30:00Z,SUM,4,15.569
2020-08-11T21:30:00Z,SUM,6,12.401
2020-08-11T21:30:00Z,SUM,1,15.511
2020-08-11T21:30:00Z,SUM,0,15.664
2020-08-11T21:30:00Z,SUM,5,15.187
2020-08-11T21:30:00Z,SUM,7,10.748
2020-08-11T22:00:00Z,SUM,2,15.664
2020-08-11T22:00:00Z,SUM,4,15.569
2020-08-11T22:00:00Z,SUM,6,13.076
2020-08-11T22:00:00Z,SUM,1,15.485
2020-08-11T22:00:00Z,SUM,0,15.664
2020-08-11T22:00:00Z,SUM,5,15.282
2020-08-11T22:00:00Z,SUM,7,10.259
2020-08-11T22:30:00Z,SUM,2,15.664
2020-08-11T22:30:00Z,SUM,4,15.569
2020-08-11T22:30:00Z,SUM,6,12.883
2020-08-11T22:30:00Z,SUM,1,15.442
2020-08-11T22:30:00Z,SUM,0,15.569
2020-08-11T22:30:00Z,SUM,5,15.282
2020-08-11T22:30:00Z,SUM,7,10.846
2020-08-11T23:00:00Z,SUM,2,15.569
2020-08-11T23:00:00Z,SUM,4,15.569
2020-08-11T23:00:00Z,SUM,6,13.269
2020-08-11T23:00:00Z,SUM,1,15.408
2020-08-11T23:00:00Z,SUM,0,15.569
2020-08-11T23:00:00Z,SUM,5,15.187
2020-08-11T23:00:00Z,SUM,7,10.553
2020-08-11T23:30:00Z,SUM,2,15.569
2020-08-11T23:30:00Z,SUM,4,15.569
2020-08-11T23:30:00Z,SUM,6,12.594
2020-08-11T23:30:00Z,SUM,1,15.399
2020-08-11T23:30:00Z,SUM,0,15.569
2020-08-11T23:30:00Z,SUM,5,15.091
2020-08-11T23:30:00Z,SUM,7,10.944
2020-08-12T00:00:00Z,SUM,2,15.569
2020-08-12T00:00:00Z,SUM,4,15.473
2020-08-12T00:00:00Z,SUM,6,12.69
2020-08-12T00:00:00Z,SUM,1,15.348
2020-08-12T00:00:00Z,SUM,0,15.569
2020-08-12T00:00:00Z,SUM,5,15.091
2020-08-12T00:00:00Z,SUM,7,10.651
2020-08-12T00:30:00Z,SUM,2,15.473
2020-08-12T00:30:00Z,SUM,4,15.473
2020-08-12T00:30:00Z,SUM,6,13.365
2020-08-12T00:30:00Z,SUM,1,15.339
2020-08-12T00:30:00Z,SUM,0,15.473
2020-08-12T00:30:00Z,SUM,5,15.187
2020-08-12T00:30:00Z,SUM,7,10.455
2020-08-12T01:00:00Z,SUM,2,15.473
2020-08-12T01:00:00Z,SUM,4,15.569
2020-08-12T01:00:00Z,SUM,6,13.365
2020-08-12T01:00:00Z,SUM,1,15.296
2020-08-12T01:00:00Z,SUM,0,15.473
2020-08-12T01:00:00Z,SUM,5,15.091
2020-08-12T01:00:00Z,SUM,7,10.455
2020-08-12T01:30:00Z,SUM,2,15.473
2020-08-12T01:30:00Z,SUM,4,15.473
2020-08-12T01:30:00Z,SUM,6,13.076
2020-08-12T01:30:00Z,SUM,1,15.288
2020-08-12T01:30:00Z,SUM,0,15.473
2020-08-12T01:30:00Z,SUM,5,15.187
2020-08-12T01:30:00Z,SUM,7,10.455
2020-08-12T02:00:00Z,SUM,2,15.473
2020-08-12T02:00:00Z,SUM,4,15.473
2020-08-12T02:00:00Z,SUM,6,13.173
2020-08-12T02:00:00Z,SUM,1,15.305
2020-08-12T02:00:00Z,SUM,0,15.473
2020-08-12T02:00:00Z,SUM,5,15.091
2020-08-12T02:00:00Z,SUM,7,10.357
2020-08-12T02:30:00Z,SUM,2,15.473
2020-08-12T02:30:00Z,SUM,4,15.378
2020-08-12T02:30:00Z,SUM,6,13.076
2020-08-12T02:30:00Z,SUM,1,15.27
2020-08-12T02:30:00Z,SUM,0,15.473
2020-08-12T02:30:00Z,SUM,5,15.187
2020-08-12T02:30:00Z,SUM,7,10.455
2020-08-12T03:00:00Z,SUM,2,15.473
2020-08-12T03:00:00Z,SUM,4,15.473
2020-08-12T03:00:00Z,SUM,6,13.173
2020-08-12T03:00:00Z,SUM,1,15.279
2020-08-12T03:00:00Z,SUM,0,15.378
2020-08-12T03:00:00Z,SUM,5,15.187
2020-08-12T03:00:00Z,SUM,7,10.553
2020-08-12T03:30:00Z,SUM,2,15.473
2020-08-12T03:30:00Z,SUM,4,15.473
2020-08-12T03:30:00Z,SUM,6,12.401
2020-08-12T03:30:00Z,SUM,1,15.227
2020-08-12T03:30:00Z,SUM,0,15.378
2020-08-12T03:30:00Z,SUM,5,15.187
2020-08-12T03:30:00Z,SUM,7,10.553
2020-08-12T04:00:00Z,SUM,2,15.378
2020-08-12T04:00:00Z,SUM,4,15.473
2020-08-12T04:00:00Z,SUM,6,12.787
2020-08-12T04:00:00Z,SUM,1,15.21
2020-08-12T04:00:00Z,SUM,0,15.378
2020-08-12T04:00:00Z,SUM,5,15.091
2020-08-12T04:00:00Z,SUM,7,10.748
2020-08-12T04:30:00Z,SUM,2,15.378
2020-08-12T04:30:00Z,SUM,4,15.378
2020-08-12T04:30:00Z,SUM,6,12.787
2020-08-12T04:30:00Z,SUM,1,15.202
2020-08-12T04:30:00Z,SUM,0,15.378
2020-08-12T04:30:00Z,SUM,5,15.091
2020-08-12T04:30:00Z,SUM,7,10.455
2020-08-12T05:00:00Z,SUM,2,15.378
2020-08-12T05:00:00Z,SUM,4,15.378
2020-08-12T05:00:00Z,SUM,6,12.98
2020-08-12T05:00:00Z,SUM,1,15.167
2020-08-12T05:00:00Z,SUM,0,15.282
2020-08-12T05:00:00Z,SUM,5,15.091
2020-08-12T05:00:00Z,SUM,7,11.139
2020-08-12T05:30:00Z,SUM,2,15.282
2020-08-12T05:30:00Z,SUM,4,15.378
2020-08-12T05:30:00Z,SUM,6,12.98
2020-08-12T05:30:00Z,SUM,1,15.15
2020-08-12T05:30:00Z,SUM,0,15.282
2020-08-12T05:30:00Z,SUM,5,14.996
2020-08-12T05:30:00Z,SUM,7,10.846
2020-08-12T06:00:00Z,SUM,2,15.282
2020-08-12T06:00:00Z,SUM,4,15.378
2020-08-12T06:00:00Z,SUM,6,12.883
2020-08-12T06:00:00Z,SUM,1,15.116
2020-08-12T06:00:00Z,SUM,0,15.282
2020-08-12T06:00:00Z,SUM,5,15.187
2020-08-12T06:00:00Z,SUM,7,10.944
2020-08-12T06:30:00Z,SUM,2,15.282
2020-08-12T06:30:00Z,SUM,4,15.378
2020-08-12T06:30:00Z,SUM,6,12.497
2020-08-12T06:30:00Z,SUM,1,15.047
2020-08-12T06:30:00Z,SUM,0,15.282
2020-08-12T06:30:00Z,SUM,5,15.282
2020-08-12T06:30:00Z,SUM,7,10.748
2020-08-12T07:00:00Z,SUM,2,15.282
2020-08-12T07:00:00Z,SUM,4,15.282
2020-08-12T07:00:00Z,SUM,6,13.461
2020-08-12T07:00:00Z,SUM,1,15.038
2020-08-12T07:00:00Z,SUM,0,15.187
2020-08-12T07:00:00Z,SUM,5,15.187
2020-08-12T07:00:00Z,SUM,7,10.553
2020-08-12T07:30:00Z,SUM,2,15.282
2020-08-12T07:30:00Z,SUM,4,15.282
2020-08-12T07:30:00Z,SUM,6,12.883
2020-08-12T07:30:00Z,SUM,1,15.03
2020-08-12T07:30:00Z,SUM,0,15.282
2020-08-12T07:30:00Z,SUM,5,15.282
2020-08-12T07:30:00Z,SUM,7,10.161
2020-08-12T08:00:00Z,SUM,2,15.282
2020-08-12T08:00:00Z,SUM,4,15.282
2020-08-12T08:00:00Z,SUM,6,11.916
2020-08-12T08:00:00Z,SUM,1,14.969
2020-08-12T08:00:00Z,SUM,0,15.76
2020-08-12T08:00:00Z,SUM,5,15.187
2020-08-12T08:00:00Z,SUM,7,10.063
2020-08-12T08:30:00Z,SUM,2,15.473
2020-08-12T08:30:00Z,SUM,4,15.378
2020-08-12T08:30:00Z,SUM,6,12.11
2020-08-12T08:30:00Z,SUM,1,14.987
2020-08-12T08:30:00Z,SUM,0,16.141
2020-08-12T08:30:00Z,SUM,5,15.282
2020-08-12T08:30:00Z,SUM,7,10.553
2020-08-12T09:00:00Z,SUM,2,15.569
2020-08-12T09:00:00Z,SUM,4,15.473
2020-08-12T09:00:00Z,SUM,6,13.076
2020-08-12T09:00:00Z,SUM,1,14.969
2020-08-12T09:00:00Z,SUM,0,16.713
2020-08-12T09:00:00Z,SUM,5,15.378
2020-08-12T09:00:00Z,SUM,7,10.846
2020-08-12T09:30:00Z,SUM,2,15.378
2020-08-12T09:30:00Z,SUM,4,15.378
2020-08-12T09:30:00Z,SUM,6,13.461
2020-08-12T09:30:00Z,SUM,1,14.943
2020-08-12T09:30:00Z,SUM,0,15.569
2020-08-12T09:30:00Z,SUM,5,15.282
2020-08-12T09:30:00Z,SUM,7,10.553
2020-08-12T10:00:00Z,SUM,2,15.378
2020-08-12T10:00:00Z,SUM,4,15.282
2020-08-12T10:00:00Z,SUM,6,13.269
2020-08-12T10:00:00Z,SUM,1,14.909
2020-08-12T10:00:00Z,SUM,0,15.378
2020-08-12T10:00:00Z,SUM,5,15.187
2020-08-12T10:00:00Z,SUM,7,10.748
2020-08-12T10:30:00Z,SUM,2,15.569
2020-08-12T10:30:00Z,SUM,4,15.473
2020-08-12T10:30:00Z,SUM,6,13.269
2020-08-12T10:30:00Z,SUM,1,14.926
2020-08-12T10:30:00Z,SUM,0,15.76
2020-08-12T10:30:00Z,SUM,5,15.282
2020-08-12T10:30:00Z,SUM,7,10.748
2020-08-12T11:00:00Z,SUM,2,15.473
2020-08-12T11:00:00Z,SUM,4,15.378
2020-08-12T11:00:00Z,SUM,6,12.594
2020-08-12T11:00:00Z,SUM,1,14.935
2020-08-12T11:00:00Z,SUM,0,15.569
2020-08-12T11:00:00Z,SUM,5,15.282
2020-08-12T11:00:00Z,SUM,7,10.944
2020-08-12T11:30:00Z,SUM,2,15.569
2020-08-12T11:30:00Z,SUM,4,15.378
2020-08-12T11:30:00Z,SUM,6,13.076
2020-08-12T11:30:00Z,SUM,1,14.935
2020-08-12T11:30:00Z,SUM,0,15.664
2020-08-12T11:30:00Z,SUM,5,15.282
2020-08-12T11:30:00Z,SUM,7,11.236
2020-08-12T12:00:00Z,SUM,2,15.855
2020-08-12T12:00:00Z,SUM,4,15.569
2020-08-12T12:00:00Z,SUM,6,12.69
2020-08-12T12:00:00Z,SUM,1,14.969
2020-08-12T12:00:00Z,SUM,0,16.046
2020-08-12T12:00:00Z,SUM,5,15.378
2020-08-12T12:00:00Z,SUM,7,10.748
2020-08-12T12:30:00Z,SUM,2,15.569
2020-08-12T12:30:00Z,SUM,4,15.473
2020-08-12T12:30:00Z,SUM,6,12.497
2020-08-12T12:30:00Z,SUM,1,14.943
2020-08-12T12:30:00Z,SUM,0,15.569
2020-08-12T12:30:00Z,SUM,5,15.187
2020-08-12T12:30:00Z,SUM,7,10.651
2020-08-12T13:00:00Z,SUM,2,15.473
2020-08-12T13:00:00Z,SUM,4,15.378
2020-08-12T13:00:00Z,SUM,6,12.69
2020-08-12T13:00:00Z,SUM,1,14.926
2020-08-12T13:00:00Z,SUM,0,15.473
2020-08-12T13:00:00Z,SUM,5,15.187
2020-08-12T13:00:00Z,SUM,7,10.846
2020-08-12T13:30:00Z,SUM,2,15.473
2020-08-12T13:30:00Z,SUM,4,15.378
2020-08-12T13:30:00Z,SUM,6,12.98
2020-08-12T13:30:00Z,SUM,1,14.935
2020-08-12T13:30:00Z,SUM,0,15.473
2020-08-12T13:30:00Z,SUM,5,15.282
2020-08-12T13:30:00Z,SUM,7,11.431
2020-08-12T14:00:00Z,SUM,2,15.378
2020-08-12T14:00:00Z,SUM,4,15.378
2020-08-12T14:00:00Z,SUM,6,12.98
2020-08-12T14:00:00Z,SUM,1,14.892
2020-08-12T14:00:00Z,SUM,0,15.378
2020-08-12T14:00:00Z,SUM,5,15.187
2020-08-12T14:00:00Z,SUM,7,11.431
2020-08-12T14:30:00Z,SUM,2,15.282
2020-08-12T14:30:00Z,SUM,4,15.282
2020-08-12T14:30:00Z,SUM,6,13.076
2020-08-12T14:30:00Z,SUM,1,14.875
2020-08-12T14:30:00Z,SUM,0,15.282
2020-08-12T14:30:00Z,SUM,5,15.187
2020-08-12T14:30:00Z,SUM,7,10.553
2020-08-12T15:00:00Z,SUM,2,15.282
2020-08-12T15:00:00Z,SUM,4,15.282
2020-08-12T15:00:00Z,SUM,6,13.365
2020-08-12T15:00:00Z,SUM,1,14.875
2020-08-12T15:00:00Z,SUM,0,15.282
2020-08-12T15:00:00Z,SUM,5,15.187
2020-08-12T15:00:00Z,SUM,7,10.455
2020-08-12T15:30:00Z,SUM,2,15.187
2020-08-12T15:30:00Z,SUM,4,15.187
2020-08-12T15:30:00Z,SUM,6,13.269
2020-08-12T15:30:00Z,SUM,1,14.857
2020-08-12T15:30:00Z,SUM,0,15.187
2020-08-12T15:30:00Z,SUM,5,15.091
2020-08-12T15:30:00Z,SUM,7,10.748
2020-08-12T16:00:00Z,SUM,2,15.091
2020-08-12T16:00:00Z,SUM,4,15.091
2020-08-12T16:00:00Z,SUM,6,13.076
2020-08-12T16:00:00Z,SUM,1,14.831
2020-08-12T16:00:00Z,SUM,0,15.091
2020-08-12T16:00:00Z,SUM,5,15.091
2020-08-12T16:00:00Z,SUM,7,10.651
2020-08-12T16:30:00Z,SUM,2,15.091
2020-08-12T16:30:00Z,SUM,4,15.091
2020-08-12T16:30:00Z,SUM,6,12.98
2020-08-12T16:30:00Z,SUM,1,14.823
2020-08-12T16:30:00Z,SUM,0,14.996
2020-08-12T16:30:00Z,SUM,5,14.996
2020-08-12T16:30:00Z,SUM,7,10.455
2020-08-12T17:00:00Z,SUM,2,15.091
2020-08-12T17:00:00Z,SUM,4,15.091
2020-08-12T17:00:00Z,SUM,6,13.269
2020-08-12T17:00:00Z,SUM,1,14.797
2020-08-12T17:00:00Z,SUM,0,15.091
2020-08-12T17:00:00Z,SUM,5,14.996
2020-08-12T17:00:00Z,SUM,7,10.944
2020-08-12T17:30:00Z,SUM,2,14.996
2020-08-12T17:30:00Z,SUM,4,15.091
2020-08-12T17:30:00Z,SUM,6,13.173
2020-08-12T17:30:00Z,SUM,1,14.788
2020-08-12T17:30:00Z,SUM,0,14.996
2020-08-12T17:30:00Z,SUM,5,14.996
2020-08-12T17:30:00Z,SUM,7,10.846
2020-08-12T18:00:00Z,SUM,2,14.996
2020-08-12T18:00:00Z,SUM,4,14.996
2020-08-12T18:00:00Z,SUM,6,13.461
2020-08-12T18:00:00Z,SUM,1,14.745
2020-08-12T18:00:00Z,SUM,0,14.9
2020-08-12T18:00:00Z,SUM,5,14.996
2020-08-12T18:00:00Z,SUM,7,10.748
2020-08-12T18:30:00Z,SUM,2,14.9
2020-08-12T18:30:00Z,SUM,4,14.996
2020-08-12T18:30:00Z,SUM,6,13.076
2020-08-12T18:30:00Z,SUM,1,14.728
2020-08-12T18:30:00Z,SUM,0,14.9
