name,index,unique_day,middle,lower,upper,yday,year,lake
GPP_m2,56,56,28.352386271319656,17.3694620890286,38.83524372167041,244,2022,LOR
GPP_m2,57,57,31.213945250774103,19.18224458341641,42.78453264454239,245,2022,LOR
GPP_m2,58,58,19.78176320843044,12.3410050602343,27.090030103933117,246,2022,LOR
GPP_m2,59,59,28.461122198688,17.7447127192032,38.79807854266723,247,2022,LOR
GPP_m2,60,60,21.239286656974652,13.237602774936764,28.874597195047283,248,2022,LOR
GPP_m2,61,61,21.815917872481094,13.671784963152447,29.69995128580851,249,2022,LOR
GPP_m2,62,62,17.215738291477322,10.782612698005764,23.531639486696857,250,2022,LOR
GPP_m2,63,63,17.749640111965498,11.025117402414306,24.29122863496455,251,2022,LOR
GPP_m2,64,64,23.011878654102887,14.341315838712912,31.46554180750697,252,2022,LOR
GPP_m2,65,65,21.86814478599342,13.749024621428036,30.00536245917625,253,2022,LOR
GPP_m2,66,66,32.55473049651175,20.20837616767391,44.845456651605645,254,2022,LOR
GPP_m2,67,67,22.35991802100014,13.733580884848385,30.99532097750404,255,2022,LOR
GPP_m2,68,68,16.408497734440232,9.876037264873526,23.016122349868116,256,2022,LOR
GPP_m2,69,69,21.78147686212,12.932613932732652,30.728069012555796,257,2022,LOR
GPP_m2,70,70,20.30117865548437,11.777643382373483,28.82801637812864,258,2022,LOR
GPP_m2,71,71,20.493111761966052,11.61532056806213,29.32576457934124,259,2022,LOR
GPP_m2,72,72,20.839375957054727,11.639030083321858,30.099418501561885,260,2022,LOR
GPP_m2,73,73,21.247060906271905,11.599102239591156,30.994392958283026,261,2022,LOR
GPP_m2,74,74,22.489238438638644,11.9521550579181,33.16979652082378,262,2022,LOR
GPP_m2,75,75,14.327006635267471,7.5025558952630895,21.254752506103756,263,2022,LOR
GPP_m2,76,76,11.650471095089395,5.975319602899448,17.55895361716975,264,2022,LOR
GPP_m2,77,77,15.244287590679736,7.547014509053237,23.156625784339973,265,2022,LOR
GPP_m2,78,78,18.10948769420305,8.673214344618392,27.778785570515176,266,2022,LOR
GPP_m2,79,79,1.4751392592169743,0.6808473938555947,2.2701256481104233,267,2022,LOR
ER_m2,1,1,-40.483368660155755,-1.9066783093868451,-111.18202272738762,189,2022,LOR
ER_m2,2,2,-40.40153419271516,-3.51990211577659,-106.22522073749263,190,2022,LOR
ER_m2,3,3,-37.97104201878038,-3.0035874493089416,-97.14952656221648,191,2022,LOR
ER_m2,4,4,-38.182411983904466,-3.030150736382282,-96.76142246596986,192,2022,LOR
ER_m2,5,5,-39.49490633429974,-3.049363879313907,-96.85828468292496,193,2022,LOR
ER_m2,6,6,-37.66820711367413,-2.920518344915945,-92.58757794865572,194,2022,LOR
ER_m2,7,7,-37.40070348935055,-3.2441109741252614,-90.1267628354773,195,2022,LOR
ER_m2,8,8,-35.915572770088275,-3.0348754087715664,-85.8436115089738,196,2022,LOR
ER_m2,9,9,-35.1638872063006,-3.249212872694429,-85.63032162700894,197,2022,LOR
ER_m2,10,10,-33.844397582238514,-2.9482069854837945,-83.77852738044672,198,2022,LOR
ER_m2,11,11,-33.679497049939556,-2.947818374139164,-83.3990600112772,199,2022,LOR
ER_m2,12,12,-38.21383674920071,-3.0040824887522937,-96.29098552425344,200,2022,LOR
ER_m2,13,13,-38.52659269287493,-2.4709928745152583,-96.40842007809444,201,2022,LOR
ER_m2,14,14,-38.85174392915681,-3.123469163909247,-97.49711935381814,202,2022,LOR
ER_m2,15,15,-39.02705040263462,-3.2032182634961175,-97.17685073664862,203,2022,LOR
ER_m2,16,16,-38.67920658191697,-3.2598516317411095,-97.0216892216882,204,2022,LOR
ER_m2,17,17,-37.87602101472715,-3.2407645635943703,-95.76356560752949,205,2022,LOR
ER_m2,18,18,-37.73192488620768,-2.941046773990888,-94.42168431767308,206,2022,LOR
ER_m2,19,19,-36.699725022822946,-2.7649860148336702,-93.67461605354964,207,2022,LOR
ER_m2,20,20,-37.48004417011088,-2.7551242516927927,-93.97497072652216,208,2022,LOR
ER_m2,21,21,-37.94006744098077,-3.6599171849673846,-93.34768145686265,209,2022,LOR
ER_m2,22,22,-36.50299722928281,-3.147299810959172,-90.7047441310686,210,2022,LOR
ER_m2,23,23,-33.65175658558459,-2.4670297755100843,-84.70708863903471,211,2022,LOR
ER_m2,24,24,-34.066209582585586,-2.7929976503404963,-85.88827181631022,212,2022,LOR
ER_m2,25,25,-32.42990345848833,-2.573149870697127,-84.36196400020813,213,2022,LOR
ER_m2,26,26,-33.18109147150727,-2.5220591488287454,-85.24683057487543,214,2022,LOR
ER_m2,27,27,-33.06487328344717,-2.1915465080649508,-86.9135128932081,215,2022,LOR
ER_m2,28,28,-33.024249672086995,-2.2459739031673305,-86.84812734184494,216,2022,LOR
ER_m2,29,29,-33.32923191414751,-2.3287219227141476,-87.24744587441026,217,2022,LOR
ER_m2,30,30,-33.40127402664211,-2.431569549541933,-87.50241356550252,218,2022,LOR
ER_m2,31,31,-33.93353467921819,-2.4588809917450254,-90.31091868081931,219,2022,LOR
ER_m2,32,32,-34.873164587650045,-2.6843262181367087,-91.69968565788486,220,2022,LOR
ER_m2,33,33,-33.31056658829307,-2.40179403371815,-89.94822695955446,221,2022,LOR
ER_m2,34,34,-33.279553933903884,-1.9477688677340044,-91.16126190183444,222,2022,LOR
ER_m2,35,35,-33.40400400958817,-2.298286620417792,-88.79496212135655,223,2022,LOR
ER_m2,36,36,-34.77215611870935,-2.2643927657657397,-92.66252457176633,224,2022,LOR
ER_m2,37,37,-34.819976597539636,-2.5654192281108736,-92.53781259657346,225,2022,LOR
ER_m2,38,38,-35.248918474755264,-2.605101534849156,-91.40911876247657,226,2022,LOR
ER_m2,39,39,-35.14792132905893,-2.5455518124420533,-93.38104714205024,227,2022,LOR
ER_m2,40,40,-36.86294489937919,-2.469647943032031,-95.9404996154942,228,2022,LOR
ER_m2,41,41,-37.07070191844241,-2.834710164012858,-96.41051163069108,229,2022,LOR
ER_m2,42,42,-35.302353022357934,-2.239828133944911,-94.78582016563765,230,2022,LOR
ER_m2,43,43,-37.65471156141683,-2.9016235506638575,-95.9965007884598,231,2022,LOR
