datetime,wtr_0,wtr_10,wtr_2,wtr_3,wtr_4,wtr_5,wtr_6,wtr_8,wtr_1
2021-08-30T15:30:00Z,18.045,13.654,16.808,17.094,17.094,16.618,16.332,14.325,16.492
2021-08-30T16:00:00Z,17.95,13.558,17.094,16.808,16.999,16.808,16.332,14.23,16.543
2021-08-30T16:30:00Z,18.331,13.558,17.284,16.903,16.903,16.808,16.332,14.134,16.636
2021-08-30T17:00:00Z,18.331,13.558,17.094,16.903,16.618,16.523,16.332,14.134,16.662
2021-08-30T17:30:00Z,18.521,13.558,16.999,16.808,16.618,16.618,16.332,14.134,16.653
2021-08-30T18:00:00Z,18.711,13.461,16.808,16.713,16.523,16.523,16.332,14.134,16.568
2021-08-30T18:30:00Z,18.616,13.461,16.903,16.713,16.618,16.523,16.237,14.134,16.534
2021-08-30T19:00:00Z,18.426,13.461,16.808,16.618,16.523,16.523,16.332,14.134,16.543
2021-08-30T19:30:00Z,18.045,13.365,16.713,16.523,16.427,16.427,16.237,14.038,16.585
2021-08-30T20:00:00Z,17.95,13.365,16.713,16.618,16.427,16.427,16.237,13.942,16.798
2021-08-30T20:30:00Z,17.95,13.461,16.618,16.523,16.427,16.332,16.141,14.134,16.594
2021-08-30T21:00:00Z,17.855,13.461,16.618,16.523,16.427,16.332,16.141,14.134,16.577
2021-08-30T21:30:00Z,17.76,13.365,16.618,16.523,16.332,16.332,16.046,14.134,16.585
2021-08-30T22:00:00Z,17.665,13.461,16.618,16.523,16.332,16.332,16.046,14.038,16.56
2021-08-30T22:30:00Z,17.57,13.365,16.618,16.523,16.332,16.332,16.141,13.942,16.619
2021-08-30T23:00:00Z,17.379,13.365,16.618,16.523,16.427,16.332,16.141,13.942,16.653
2021-08-30T23:30:00Z,17.379,13.461,16.618,16.523,16.427,16.332,16.141,13.942,16.679
2021-08-31T00:00:00Z,17.284,13.558,16.618,16.523,16.332,16.332,16.141,14.038,16.628
2021-08-31T00:30:00Z,17.189,13.461,16.618,16.523,16.332,16.332,16.141,14.134,16.602
2021-08-31T01:00:00Z,17.094,13.365,16.618,16.523,16.332,16.332,16.141,14.134,16.594
2021-08-31T01:30:00Z,16.999,13.365,16.618,16.523,16.427,16.332,16.237,14.134,16.628
2021-08-31T02:00:00Z,16.903,13.365,16.618,16.523,16.427,16.332,16.141,14.134,16.696
2021-08-31T02:30:00Z,16.808,13.365,16.618,16.523,16.427,16.332,16.141,14.038,16.662
2021-08-31T03:00:00Z,16.713,13.461,16.618,16.523,16.427,16.332,16.141,14.038,16.577
2021-08-31T03:30:00Z,16.713,13.461,16.713,16.523,16.427,16.332,16.141,14.038,16.551
2021-08-31T04:00:00Z,16.618,13.461,16.618,16.523,16.427,16.332,16.141,14.038,16.475
2021-08-31T04:30:00Z,16.618,13.461,16.618,16.523,16.427,16.332,16.141,14.038,16.466
2021-08-31T05:00:00Z,16.523,13.461,16.618,16.523,16.427,16.332,16.141,14.038,16.432
2021-08-31T05:30:00Z,16.523,13.461,16.523,16.523,16.427,16.332,16.141,14.038,16.389
2021-08-31T06:00:00Z,16.523,13.365,16.523,16.523,16.427,16.332,16.141,14.038,16.347
2021-08-31T06:30:00Z,16.523,13.365,16.523,16.523,16.427,16.332,16.141,14.038,16.338
2021-08-31T07:00:00Z,16.427,13.365,16.523,16.523,16.427,16.332,16.141,14.038,16.313
2021-08-31T07:30:00Z,16.332,13.365,16.427,16.427,16.427,16.332,16.141,14.038,16.262
2021-08-31T08:00:00Z,16.427,13.365,16.427,16.427,16.427,16.427,16.141,14.038,16.262
2021-08-31T08:30:00Z,16.427,13.461,16.427,16.427,16.427,16.427,16.141,14.038,16.253
2021-08-31T09:00:00Z,16.427,13.461,16.618,16.618,16.618,16.427,16.237,14.134,16.262
2021-08-31T09:30:00Z,16.427,13.558,16.713,16.618,16.713,16.523,16.237,14.134,16.27
2021-08-31T10:00:00Z,16.427,13.558,16.713,16.618,16.713,16.523,16.237,14.23,16.313
2021-08-31T10:30:00Z,16.523,13.558,16.713,16.618,16.713,16.618,16.332,14.23,16.347
2021-08-31T11:00:00Z,16.618,13.558,16.808,16.713,16.713,16.713,16.332,14.325,16.364
2021-08-31T11:30:00Z,16.713,13.558,16.808,16.713,16.903,16.713,16.332,14.421,16.424
2021-08-31T12:00:00Z,16.808,13.558,16.903,16.808,16.808,16.808,16.332,14.325,16.441
2021-08-31T12:30:00Z,16.903,13.558,16.903,16.808,16.903,16.808,16.237,14.421,16.432
2021-08-31T13:00:00Z,17.094,13.558,16.903,16.903,17.094,16.808,16.332,14.421,16.441
2021-08-31T13:30:00Z,17.189,13.654,16.999,17.094,17.189,16.713,16.427,14.23,16.432
2021-08-31T14:00:00Z,17.379,13.654,17.284,16.999,17.094,17.094,16.427,14.23,16.517
2021-08-31T14:30:00Z,17.284,13.654,17.379,16.999,17.189,16.999,16.332,14.325,16.577
2021-08-31T15:00:00Z,17.379,13.75,17.284,16.903,17.189,16.713,16.427,14.421,16.645
2021-08-31T15:30:00Z,17.475,13.558,17.284,16.903,17.094,16.903,16.332,14.421,16.67
2021-08-31T16:00:00Z,17.665,13.654,17.284,16.903,17.094,16.808,16.237,14.325,16.662
2021-08-31T16:30:00Z,17.855,13.654,17.284,16.903,17.094,16.713,16.332,14.325,16.687
2021-08-31T17:00:00Z,17.95,13.654,16.999,17.094,17.094,16.618,16.523,14.23,16.679
2021-08-31T17:30:00Z,17.855,13.654,17.094,17.094,16.999,16.618,16.332,14.134,16.704
2021-08-31T18:00:00Z,17.665,13.558,17.094,16.999,16.903,16.618,16.427,14.23,16.755
2021-08-31T18:30:00Z,17.665,13.558,16.903,16.903,16.808,16.618,16.427,14.23,16.713
2021-08-31T19:00:00Z,17.475,13.558,16.903,16.808,16.618,16.523,16.332,14.23,16.764
2021-08-31T19:30:00Z,17.189,13.558,16.808,16.713,16.523,16.427,16.332,14.23,16.704
2021-08-31T20:00:00Z,17.094,13.461,16.808,16.713,16.523,16.523,16.237,14.23,16.704
2021-08-31T20:30:00Z,16.999,13.461,16.808,16.713,16.523,16.523,16.237,14.23,16.772
2021-08-31T21:00:00Z,16.903,13.461,16.808,16.713,16.523,16.523,16.141,14.038,16.738
2021-08-31T21:30:00Z,16.808,13.558,16.903,16.713,16.523,16.523,16.237,14.038,16.713
2021-08-31T22:00:00Z,16.903,13.558,16.808,16.713,16.523,16.427,16.237,14.134,16.67
2021-08-31T22:30:00Z,16.808,13.558,16.808,16.618,16.523,16.427,16.237,14.134,16.662
2021-08-31T23:00:00Z,16.808,13.558,16.808,16.618,16.523,16.427,16.237,14.134,16.619
2021-08-31T23:30:00Z,16.713,13.461,16.713,16.713,16.523,16.427,16.237,14.134,16.551
2021-09-01T00:00:00Z,16.618,13.461,16.713,16.713,16.523,16.427,16.237,14.134,16.526
2021-09-01T00:30:00Z,16.618,13.365,16.713,16.713,16.523,16.523,16.237,14.134,16.5
2021-09-01T01:00:00Z,16.618,13.461,16.618,16.618,16.523,16.427,16.237,14.23,16.466
2021-09-01T01:30:00Z,16.523,13.461,16.618,16.618,16.523,16.523,16.141,14.134,16.432
2021-09-01T02:00:00Z,16.523,13.461,16.618,16.618,16.523,16.523,16.141,14.134,16.406
2021-09-01T02:30:00Z,16.523,13.461,16.618,16.618,16.523,16.523,16.141,14.134,16.398
2021-09-01T03:00:00Z,16.523,13.461,16.523,16.523,16.523,16.427,16.237,14.134,16.381
2021-09-01T03:30:00Z,16.523,13.461,16.523,16.523,16.427,16.523,16.237,14.038,16.355
2021-09-01T04:00:00Z,16.427,13.461,16.523,16.523,16.427,16.523,16.237,14.038,16.321
2021-09-01T04:30:00Z,16.427,13.558,16.523,16.523,16.427,16.427,16.237,14.038,16.313
2021-09-01T05:00:00Z,16.427,13.461,16.427,16.427,16.427,16.427,16.237,14.134,16.287
2021-09-01T05:30:00Z,16.427,13.461,16.427,16.427,16.427,16.427,16.237,14.134,16.262
2021-09-01T06:00:00Z,16.332,13.461,16.427,16.427,16.332,16.427,16.237,14.23,16.253
2021-09-01T06:30:00Z,16.332,13.461,16.427,16.427,16.332,16.332,16.237,14.23,16.245
2021-09-01T07:00:00Z,16.332,13.461,16.427,16.427,16.332,16.332,16.237,14.23,16.219
2021-09-01T07:30:00Z,16.332,13.461,16.332,16.332,16.332,16.332,16.237,14.23,16.185
2021-09-01T08:00:00Z,16.332,13.461,16.427,16.332,16.332,16.332,16.332,14.134,16.168
2021-09-01T08:30:00Z,16.237,13.461,16.332,16.427,16.332,16.332,16.141,14.038,16.185
2021-09-01T09:00:00Z,16.332,13.558,16.427,16.427,16.427,16.332,16.237,14.134,16.168
2021-09-01T09:30:00Z,16.332,13.558,16.427,16.427,16.332,16.332,16.237,14.134,16.142
2021-09-01T10:00:00Z,16.332,13.654,16.523,16.427,16.427,16.427,16.332,14.134,16.142
2021-09-01T10:30:00Z,16.427,13.558,16.523,16.427,16.523,16.427,16.237,14.23,16.159
2021-09-01T11:00:00Z,16.427,13.558,16.903,16.523,16.808,16.713,16.332,14.325,16.262
2021-09-01T11:30:00Z,16.618,13.654,16.903,16.618,16.808,16.808,16.332,14.421,16.245
2021-09-01T12:00:00Z,16.713,13.654,16.999,16.618,16.903,16.808,16.332,14.421,16.262
2021-09-01T12:30:00Z,16.903,13.654,16.713,16.903,17.189,16.618,16.523,14.421,16.279
2021-09-01T13:00:00Z,16.903,13.654,16.808,16.808,16.999,16.713,16.427,14.421,16.364
2021-09-01T13:30:00Z,16.999,13.654,16.903,16.808,17.094,16.713,16.427,14.421,16.372
2021-09-01T14:00:00Z,17.094,13.654,16.903,16.808,16.903,16.808,16.523,14.421,16.424
2021-09-01T14:30:00Z,17.189,13.654,16.999,16.999,17.189,16.713,16.523,14.517,16.449
2021-09-01T15:00:00Z,17.094,13.75,16.903,17.094,17.189,16.713,16.523,14.421,16.449
2021-09-01T15:30:00Z,17.189,13.654,16.999,17.094,17.189,16.713,16.523,14.325,16.492
2021-09-01T16:00:00Z,17.379,13.654,16.903,17.094,17.094,16.713,16.523,14.421,16.509
2021-09-01T16:30:00Z,17.475,13.654,16.903,17.094,17.094,16.618,16.618,14.421,16.517
2021-09-01T17:00:00Z,17.379,13.75,16.999,16.903,16.999,16.618,16.427,14.325,16.602
2021-09-01T17:30:00Z,17.379,13.654,16.999,16.903,16.903,16.618,16.427,14.325,16.577
2021-09-01T18:00:00Z,17.284,13.654,16.808,16.808,16.808,16.523,16.427,14.23,16.534
2021-09-01T18:30:00Z,16.999,13.558,16.808,16.713,16.618,16.523,16.332,14.23,16.492
2021-09-01T19:00:00Z,16.808,13.558,16.713,16.618,16.523,16.427,16.332,14.23,16.517
2021-09-01T19:30:00Z,16.618,13.558,16.618,16.523,16.427,16.427,16.332,14.23,16.458
2021-09-01T20:00:00Z,16.523,13.558,16.618,16.618,16.427,16.427,16.332,14.23,16.441
2021-09-01T20:30:00Z,16.808,13.461,16.618,16.618,16.523,16.427,16.332,14.23,16.526
2021-09-01T21:00:00Z,16.713,13.558,16.618,16.618,16.523,16.523,16.332,14.134,16.543
2021-09-01T21:30:00Z,16.713,13.558,16.713,16.713,16.523,16.523,16.332,14.325,16.534
2021-09-01T22:00:00Z,16.618,13.558,16.713,16.713,16.523,16.427,16.237,14.421,16.5
2021-09-01T22:30:00Z,16.618,13.558,16.618,16.618,16.427,16.427,16.141,14.23,16.449
2021-09-01T23:00:00Z,16.618,13.461,16.618,16.523,16.427,16.427,16.237,14.23,16.475
2021-09-01T23:30:00Z,16.523,13.558,16.618,16.523,16.427,16.427,16.237,14.134,16.424
2021-09-02T00:00:00Z,16.523,13.558,16.523,16.523,16.427,16.427,16.332,14.134,16.381
2021-09-02T00:30:00Z,16.523,13.558,16.523,16.523,16.427,16.427,16.332,14.134,16.355
2021-09-02T01:00:00Z,16.427,13.558,16.523,16.523,16.427,16.427,16.332,14.134,16.347
2021-09-02T01:30:00Z,16.427,13.558,16.523,16.523,16.427,16.427,16.237,14.23,16.304
2021-09-02T02:00:00Z,16.332,13.558,16.523,16.427,16.427,16.427,16.237,14.23,16.287
2021-09-02T02:30:00Z,16.427,13.461,16.427,16.427,16.332,16.427,16.237,14.23,16.27
2021-09-02T03:00:00Z,16.332,13.558,16.427,16.427,16.332,16.427,16.237,14.23,16.253
2021-09-02T03:30:00Z,16.332,13.558,16.427,16.427,16.332,16.332,16.237,14.23,16.219
2021-09-02T04:00:00Z,16.332,13.558,16.427,16.332,16.332,16.332,16.332,14.23,16.202
2021-09-02T04:30:00Z,16.332,13.558,16.332,16.332,16.332,16.332,16.332,14.23,16.168
2021-09-02T05:00:00Z,16.237,13.558,16.332,16.332,16.237,16.332,16.237,14.23,16.142
2021-09-02T05:30:00Z,16.332,13.558,16.332,16.332,16.237,16.332,16.141,14.23,16.159
2021-09-02T06:00:00Z,16.237,13.558,16.332,16.332,16.237,16.237,16.141,14.23,16.142
2021-09-02T06:30:00Z,16.237,13.558,16.332,16.237,16.237,16.237,16.141,14.23,16.1
2021-09-02T07:00:00Z,16.237,13.558,16.237,16.237,16.237,16.237,16.237,14.134,16.091
2021-09-02T07:30:00Z,16.237,13.558,16.237,16.237,16.237,16.237,16.141,14.23,16.074
2021-09-02T08:00:00Z,16.141,13.558,16.237,16.237,16.237,16.237,16.141,14.134,16.057
2021-09-02T08:30:00Z,16.141,13.558,16.237,16.237,16.141,16.237,16.141,14.134,16.014
2021-09-02T09:00:00Z,16.237,13.558,16.332,16.332,16.332,16.332,16.237,14.325,16.074
2021-09-02T09:30:00Z,16.237,13.654,16.427,16.427,16.332,16.332,16.332,14.325,16.1
2021-09-02T10:00:00Z,16.237,13.75,16.523,16.523,16.427,16.332,16.332,14.325,16.125
2021-09-02T10:30:00Z,16.332,13.75,16.523,16.523,16.523,16.523,16.237,14.421,16.159
2021-09-02T11:00:00Z,16.427,13.654,16.618,16.618,16.713,16.523,16.237,14.517,16.193
2021-09-02T11:30:00Z,16.427,13.654,16.618,16.618,16.713,16.523,16.237,14.517,16.193
2021-09-02T12:00:00Z,16.618,13.75,16.713,16.618,16.618,16.618,16.427,14.613,16.236
2021-09-02T12:30:00Z,16.808,13.75,16.713,16.618,16.713,16.618,16.427,14.517,16.262
2021-09-02T13:00:00Z,16.903,13.75,16.808,16.618,16.808,16.618,16.332,14.517,16.279
2021-09-02T13:30:00Z,16.999,13.75,16.808,16.808,16.999,16.713,16.427,14.613,16.33
2021-09-02T14:00:00Z,17.189,13.75,16.903,16.903,17.189,16.713,16.427,14.517,16.338
2021-09-02T14:30:00Z,17.094,13.75,16.903,16.999,17.189,16.618,16.332,14.421,16.364
2021-09-02T15:00:00Z,17.094,13.75,16.999,16.999,17.094,16.618,16.427,14.517,16.406
2021-09-02T15:30:00Z,17.189,13.75,16.903,17.094,17.189,16.523,16.427,14.517,16.441
2021-09-02T16:00:00Z,17.284,13.75,16.999,17.094,17.094,16.523,16.427,14.421,16.466
2021-09-02T16:30:00Z,17.475,13.75,16.808,16.999,16.903,16.523,16.427,14.517,16.5
2021-09-02T17:00:00Z,17.379,13.75,16.903,16.903,16.808,16.523,16.332,14.421,16.509
2021-09-02T17:30:00Z,17.189,13.75,16.808,16.808,16.808,16.523,16.237,14.421,16.5
2021-09-02T18:00:00Z,16.999,13.654,16.808,16.713,16.618,16.427,16.237,14.421,16.432
2021-09-02T18:30:00Z,16.999,13.654,16.713,16.618,16.523,16.427,16.237,14.325,16.458
2021-09-02T19:00:00Z,16.808,13.654,16.713,16.523,16.427,16.332,16.237,14.23,16.619
2021-09-02T19:30:00Z,16.808,13.654,16.523,16.427,16.332,16.332,16.237,14.23,16.577
2021-09-02T20:00:00Z,16.808,13.654,16.713,16.523,16.427,16.427,16.332,14.23,16.636
2021-09-02T20:30:00Z,16.713,13.558,16.713,16.523,16.332,16.332,16.141,14.325,16.56
2021-09-02T21:00:00Z,16.713,13.558,16.618,16.427,16.332,16.332,16.141,14.517,16.526
2021-09-02T21:30:00Z,16.618,13.558,16.618,16.427,16.332,16.237,16.141,14.421,16.492
2021-09-02T22:00:00Z,16.618,13.558,16.618,16.427,16.332,16.332,16.141,14.325,16.475
2021-09-02T22:30:00Z,16.523,13.558,16.618,16.523,16.332,16.332,16.141,14.134,16.432
2021-09-02T23:00:00Z,16.523,13.654,16.618,16.427,16.332,16.332,16.141,14.23,16.389
2021-09-02T23:30:00Z,16.523,13.654,16.523,16.427,16.332,16.332,16.237,14.134,16.364
2021-09-03T00:00:00Z,16.523,13.654,16.523,16.427,16.332,16.332,16.237,14.23,16.355
2021-09-03T00:30:00Z,16.427,13.654,16.523,16.523,16.332,16.332,16.237,14.23,16.304
2021-09-03T01:00:00Z,16.427,13.654,16.427,16.427,16.332,16.332,16.237,14.23,16.287
2021-09-03T01:30:00Z,16.427,13.558,16.427,16.427,16.332,16.332,16.237,14.325,16.253
2021-09-03T02:00:00Z,16.332,13.558,16.427,16.427,16.332,16.332,16.237,14.421,16.236
2021-09-03T02:30:00Z,16.332,13.558,16.427,16.427,16.332,16.332,16.237,14.325,16.211
2021-09-03T03:00:00Z,16.332,13.558,16.332,16.332,16.332,16.332,16.141,14.325,16.202
2021-09-03T03:30:00Z,16.332,13.654,16.332,16.332,16.332,16.332,16.141,14.325,16.168
2021-09-03T04:00:00Z,16.332,13.558,16.332,16.332,16.237,16.332,16.141,14.23,16.134
2021-09-03T04:30:00Z,16.332,13.654,16.332,16.332,16.237,16.332,16.141,14.134,16.159
2021-09-03T05:00:00Z,16.237,13.654,16.332,16.332,16.237,16.237,16.141,14.23,16.125
2021-09-03T05:30:00Z,16.237,13.654,16.237,16.332,16.237,16.237,16.141,14.23,16.091
2021-09-03T06:00:00Z,16.237,13.654,16.237,16.237,16.237,16.237,16.141,14.23,16.091
2021-09-03T06:30:00Z,16.237,13.654,16.237,16.237,16.141,16.237,16.141,14.23,16.066
2021-09-03T07:00:00Z,16.141,13.558,16.237,16.237,16.141,16.237,16.046,14.23,16.066
2021-09-03T07:30:00Z,16.141,13.558,16.237,16.237,16.141,16.237,16.046,14.325,16.048
2021-09-03T08:00:00Z,16.141,13.558,16.237,16.237,16.141,16.141,16.141,14.325,16.031
2021-09-03T08:30:00Z,16.141,13.654,16.237,16.237,16.141,16.141,16.141,14.325,16.031
2021-09-03T09:00:00Z,16.141,13.654,16.332,16.332,16.332,16.237,16.141,14.421,16.057
2021-09-03T09:30:00Z,16.237,13.654,16.427,16.332,16.332,16.332,16.141,14.517,16.074
2021-09-03T10:00:00Z,16.237,13.654,16.427,16.427,16.427,16.427,16.237,14.517,16.117
2021-09-03T10:30:00Z,16.332,13.654,16.523,16.523,16.618,16.427,16.237,14.613,16.134
2021-09-03T11:00:00Z,16.427,13.75,16.618,16.618,16.808,16.427,16.237,14.613,16.125
2021-09-03T11:30:00Z,16.523,13.75,16.618,16.618,16.618,16.427,16.237,14.613,16.151
2021-09-03T12:00:00Z,16.713,13.846,16.713,16.523,16.713,16.523,16.332,14.613,16.202
2021-09-03T12:30:00Z,16.808,13.846,16.713,16.618,16.808,16.523,16.332,14.613,16.253
2021-09-03T13:00:00Z,16.903,13.846,16.713,16.618,16.808,16.523,16.332,14.613,16.236
2021-09-03T13:30:00Z,16.999,13.846,16.808,16.713,16.903,16.618,16.332,14.613,16.313
2021-09-03T14:00:00Z,16.999,13.846,16.808,16.808,16.999,16.618,16.427,14.613,16.296
2021-09-03T14:30:00Z,16.903,13.846,16.808,16.808,17.094,16.618,16.427,14.517,16.321
2021-09-03T15:00:00Z,16.999,13.846,16.903,16.903,17.094,16.618,16.427,14.613,16.398
2021-09-03T15:30:00Z,17.094,13.75,16.903,16.903,17.094,16.523,16.427,14.613,16.415
2021-09-03T16:00:00Z,17.284,13.846,16.903,17.094,16.999,16.523,16.523,14.709,16.449
2021-09-03T16:30:00Z,17.379,13.75,16.903,16.999,16.903,16.523,16.523,14.517,16.534
2021-09-03T17:00:00Z,17.475,13.846,16.808,16.808,16.903,16.523,16.427,14.517,16.585
2021-09-03T17:30:00Z,17.665,13.942,16.808,16.808,16.713,16.427,16.427,14.421,16.636
2021-09-03T18:00:00Z,17.665,13.846,16.713,16.713,16.618,16.427,16.332,14.517,16.653
2021-09-03T18:30:00Z,17.475,13.75,16.618,16.618,16.523,16.332,16.332,14.421,16.526
2021-09-03T19:00:00Z,17.379,13.75,16.618,16.523,16.332,16.332,16.237,14.325,16.696
2021-09-03T19:30:00Z,17.189,13.654,16.523,16.427,16.332,16.332,16.237,14.421,16.645
2021-09-03T20:00:00Z,17.094,13.654,16.523,16.427,16.332,16.237,16.237,14.421,16.679
2021-09-03T20:30:00Z,16.999,13.654,16.618,16.427,16.332,16.237,16.237,14.421,16.781
2021-09-03T21:00:00Z,16.999,13.654,16.523,16.427,16.237,16.332,16.237,14.517,16.806
2021-09-03T21:30:00Z,16.903,13.654,16.523,16.427,16.332,16.332,16.237,14.421,16.755
2021-09-03T22:00:00Z,16.808,13.654,16.618,16.427,16.332,16.237,16.237,14.325,16.662
2021-09-03T22:30:00Z,16.808,13.654,16.523,16.427,16.332,16.332,16.237,14.421,16.636
2021-09-03T23:00:00Z,16.713,13.654,16.618,16.427,16.332,16.237,16.237,14.325,16.602
2021-09-03T23:30:00Z,16.713,13.75,16.713,16.427,16.237,16.332,16.237,14.325,16.526
2021-09-04T00:00:00Z,16.618,13.75,16.618,16.427,16.332,16.332,16.237,14.325,16.483
2021-09-04T00:30:00Z,16.618,13.75,16.618,16.427,16.332,16.332,16.141,14.325,16.432
2021-09-04T01:00:00Z,16.523,13.654,16.523,16.427,16.332,16.332,16.141,14.421,16.372
2021-09-04T01:30:00Z,16.427,13.654,16.523,16.427,16.237,16.332,16.141,14.421,16.338
2021-09-04T02:00:00Z,16.427,13.654,16.523,16.427,16.332,16.237,16.141,14.421,16.321
2021-09-04T02:30:00Z,16.427,13.558,16.427,16.427,16.237,16.237,16.141,14.325,16.279
2021-09-04T03:00:00Z,16.332,13.654,16.427,16.427,16.332,16.237,16.141,14.325,16.245
2021-09-04T03:30:00Z,16.332,13.654,16.427,16.427,16.332,16.237,16.141,14.325,16.236
2021-09-04T04:00:00Z,16.332,13.75,16.427,16.332,16.332,16.237,16.141,14.23,16.202
2021-09-04T04:30:00Z,16.332,13.75,16.332,16.332,16.332,16.332,16.141,14.23,16.176
2021-09-04T05:00:00Z,16.332,13.75,16.332,16.332,16.237,16.332,16.141,14.325,16.185
2021-09-04T05:30:00Z,16.237,13.654,16.332,16.332,16.237,16.332,16.141,14.325,16.151
2021-09-04T06:00:00Z,16.332,13.654,16.332,16.332,16.237,16.237,16.141,14.325,16.142
2021-09-04T06:30:00Z,16.237,13.654,16.332,16.332,16.237,16.237,16.141,14.421,16.117
2021-09-04T07:00:00Z,16.332,13.558,16.332,16.237,16.237,16.237,16.141,14.421,16.1
2021-09-04T07:30:00Z,16.237,13.654,16.237,16.237,16.237,16.237,16.141,14.421,16.1
2021-09-04T08:00:00Z,16.237,13.654,16.237,16.237,16.237,16.237,16.237,14.421,16.066
2021-09-04T08:30:00Z,16.237,13.654,16.332,16.332,16.237,16.237,16.237,14.421,16.048
2021-09-04T09:00:00Z,16.237,13.75,16.332,16.332,16.237,16.332,16.237,14.517,16.066
2021-09-04T09:30:00Z,16.237,13.75,16.427,16.427,16.427,16.332,16.237,14.517,16.074
2021-09-04T10:00:00Z,16.332,13.75,16.618,16.523,16.713,16.523,16.332,14.517,16.142
2021-09-04T10:30:00Z,16.427,13.75,16.713,16.618,16.808,16.523,16.332,14.613,16.168
2021-09-04T11:00:00Z,16.523,13.846,16.618,16.618,16.903,16.523,16.332,14.613,16.168
2021-09-04T11:30:00Z,16.523,13.846,16.618,16.618,16.713,16.523,16.332,14.613,16.211
2021-09-04T12:00:00Z,16.713,13.846,16.713,16.618,16.713,16.618,16.427,14.709,16.27
2021-09-04T12:30:00Z,16.713,13.846,16.713,16.713,16.808,16.618,16.427,14.709,16.287
2021-09-04T13:00:00Z,16.903,13.846,16.808,16.618,16.903,16.618,16.427,14.709,16.279
2021-09-04T13:30:00Z,16.999,13.846,16.903,16.808,16.999,16.713,16.427,14.709,16.406
2021-09-04T14:00:00Z,17.094,13.846,16.903,16.903,17.094,16.713,16.523,14.709,16.381
2021-09-04T14:30:00Z,17.284,13.942,16.903,16.999,16.999,16.618,16.523,14.613,16.347
2021-09-04T15:00:00Z,17.379,13.846,17.094,16.808,17.094,16.808,16.523,14.613,16.415
2021-09-04T15:30:00Z,17.475,13.846,17.189,16.903,17.094,16.903,16.427,14.613,16.568
2021-09-04T16:00:00Z,17.57,13.75,17.094,16.713,16.713,16.618,16.332,14.613,16.602
2021-09-04T16:30:00Z,17.57,13.846,16.808,16.618,16.713,16.618,16.332,14.517,16.551
2021-09-04T17:00:00Z,17.76,13.942,16.903,16.713,16.903,16.618,16.427,14.613,16.5
2021-09-04T17:30:00Z,18.045,13.846,16.618,16.618,16.713,16.523,16.332,14.517,16.492
2021-09-04T18:00:00Z,17.855,13.846,16.618,16.618,16.523,16.427,16.332,14.517,16.424
2021-09-04T18:30:00Z,17.855,13.846,16.618,16.523,16.523,16.427,16.332,14.517,16.458
2021-09-04T19:00:00Z,17.57,13.75,16.618,16.523,16.427,16.427,16.332,14.421,16.449
2021-09-04T19:30:00Z,17.475,13.75,16.618,16.523,16.427,16.427,16.332,14.421,16.483
2021-09-04T20:00:00Z,17.379,13.75,16.618,16.523,16.427,16.332,16.332,14.421,16.594
2021-09-04T20:30:00Z,17.284,13.75,16.523,16.523,16.427,16.332,16.332,14.517,16.492
2021-09-04T21:00:00Z,17.284,13.654,16.523,16.523,16.332,16.332,16.237,14.517,16.475
2021-09-04T21:30:00Z,17.094,13.654,16.523,16.427,16.332,16.332,16.237,14.709,16.5
2021-09-04T22:00:00Z,16.903,13.654,16.618,16.427,16.332,16.332,16.237,14.613,16.526
2021-09-04T22:30:00Z,16.808,13.654,16.618,16.427,16.332,16.332,16.237,14.421,16.568
2021-09-04T23:00:00Z,16.808,13.75,16.618,16.427,16.332,16.332,16.237,14.325,16.509
2021-09-04T23:30:00Z,16.808,13.75,16.618,16.427,16.332,16.332,16.237,14.325,16.5
2021-09-05T00:00:00Z,16.808,13.846,16.618,16.427,16.332,16.332,16.237,14.325,16.5
2021-09-05T00:30:00Z,16.713,13.846,16.523,16.427,16.332,16.332,16.237,14.421,16.441
2021-09-05T01:00:00Z,16.618,13.846,16.618,16.427,16.332,16.332,16.237,14.421,16.441
2021-09-05T01:30:00Z,16.618,13.75,16.523,16.523,16.332,16.332,16.237,14.421,16.381
2021-09-05T02:00:00Z,16.523,13.75,16.523,16.523,16.332,16.332,16.237,14.517,16.372
2021-09-05T02:30:00Z,16.523,13.654,16.523,16.523,16.332,16.332,16.237,14.517,16.33
2021-09-05T03:00:00Z,16.523,13.654,16.523,16.523,16.332,16.332,16.237,14.421,16.321
2021-09-05T03:30:00Z,16.427,13.654,16.427,16.427,16.332,16.332,16.237,14.517,16.296
2021-09-05T04:00:00Z,16.427,13.75,16.427,16.427,16.332,16.332,16.237,14.421,16.262
2021-09-05T04:30:00Z,16.427,13.75,16.427,16.427,16.332,16.332,16.237,14.421,16.245
2021-09-05T05:00:00Z,16.427,13.75,16.427,16.427,16.332,16.332,16.237,14.421,16.228
2021-09-05T05:30:00Z,16.332,13.75,16.427,16.427,16.332,16.332,16.237,14.325,16.211
2021-09-05T06:00:00Z,16.332,13.75,16.332,16.332,16.332,16.332,16.141,14.421,16.193
2021-09-05T06:30:00Z,16.332,13.654,16.332,16.332,16.332,16.332,16.237,14.421,16.168
2021-09-05T07:00:00Z,16.332,13.654,16.332,16.332,16.237,16.332,16.237,14.421,16.168
2021-09-05T07:30:00Z,16.332,13.654,16.332,16.332,16.237,16.332,16.237,14.517,16.134
